352,323.906,922.773,582.809,120,1,58,218.353
193,349.705,901.332,580.825,120,1,177,218.353
289,341.042,889.516,577.872,120,1,277,218.353
408,320.145,865.165,596.541,120,1,330,218.353
432,314.854,835.518,639.374,120,1,449,218.353
269,351.454,848.722,642.352,120,1,459,218.353
203,378.315,875.014,608.87,120,1,469,218.353
179,378.184,891.787,613.022,120,1,475,218.353
291,376.134,907.066,602.854,120,1,476,218.353
265,368.747,919.047,616.851,120,1,553,218.353
365,356.858,946.008,651.354,120,1,558,218.353
350,405.631,931.74,652.29,120,1,613,218.353
315,381.33,951.929,693.414,120,1,630,218.353
417,352.962,961.772,713.346,120,1,648,218.353
555,333.277,979.4,742.296,120,1,681,218.353
243,373.481,967.084,751.738,120,1,696,218.353
321,349.312,980.972,786.94,120,1,770,218.353
263,380.973,963.412,784.759,120,1,774,218.353
383,359.715,984.725,823.157,120,1,805,218.353
397,379.698,975.336,833.613,120,1,813,218.353
393,391.578,946.19,816.834,120,1,855,218.353
352,375.031,935.159,808.603,120,1,870,218.353
143,364.294,940.174,789.731,120,1,872,218.353
167,354.886,916.238,806.65,120,1,913,218.353
461,343.295,887.153,814.789,120,1,914,218.353
205,340.41,886.458,799.752,120,1,915,218.353
253,323.794,854.343,787.527,120,1,915,218.353
244,341.197,873.734,780.635,120,1,952,218.353
237,349.388,909.652,790.641,120,1,973,218.353
305,366.603,914.932,777.915,120,1,976,218.353
408,358.689,925.993,763.369,120,1,1057,218.353
289,395.699,932.177,751.177,120,1,1066,218.353
421,374.188,933.443,734.201,120,1,1120,218.353
353,370.581,933.811,708.291,120,1,1159,218.353
256,451.051,931.716,680.737,120,1,1193,218.353
281,470.826,914.531,650.218,120,1,1239,218.353
270,395.515,890.744,641.766,120,1,1251,218.353
97,367.814,873.655,648.254,120,1,1266,218.353
348,439.684,866.964,636.61,120,1,1300,218.353
431,370.715,855.642,688.217,120,1,1333,218.353
332,353.578,841.031,686.033,120,1,1347,218.353
177,373.718,832.006,696.064,120,1,1356,218.353
354,331.63,822.173,706.298,120,1,1409,218.353
316,316.706,818.104,730.55,120,1,1437,218.353
279,311.545,839.355,761.005,120,1,1455,218.353
291,356.526,847.079,749.665,120,1,1459,218.353
176,379.545,843.636,726.222,120,1,1465,218.353
384,370.034,864.972,737.786,120,1,1468,218.353
320,386.241,885.157,766.25,120,1,1480,218.353
372,364.957,892.627,734.532,120,1,1491,218.353
186,382.468,874.629,724.853,120,1,1499,218.353
363,403.421,891.524,712.008,120,1,1518,218.353
171,360.971,866.51,674.222,120,1,1266,218.353
392,373.819,891.024,690.412,120,1,1540,218.353
220,370.577,892.709,672.47,120,1,1559,218.353
260,385.515,906.268,665.933,120,1,1579,218.353
193,371.85,914.636,699.665,120,1,1594,218.353
335,329.358,922.494,584.499,119,0,59,218.131
324,338.034,923.069,587.322,118,0,60,219.238
313,339.249,921.781,589.031,117,0,61,217.304
302,337.907,919.889,591.702,116,0,62,217.484
276,333.529,917.698,592.483,115,0,63,217.434
487,348.83,916.637,607.613,114,0,64,217.293
468,353.573,916.015,607.754,113,0,65,216.704
447,363.358,914.913,607.666,112,0,66,217.078
433,357.099,914.322,608.99,111,0,67,216.246
419,354.396,913.499,609.018,110,0,68,216.268
403,363.04,912.778,608.946,109,0,69,216.451
381,360.066,912.738,610.911,108,0,70,217.539
379,364.433,911.479,609.446,107,0,71,214.742
367,360.725,911.266,610.454,106,0,72,215.519
