 ,XM,YM,Slice
1,120.89882,147.00729,51
2,104.80563,173.88685,45
3,91.67213,199.91693,39
4,89.82371,215.97855,32
5,92.01722,226.02663,25
6,98.87607,178.88059,51
7,104.80563,173.88685,45
8,91.67213,199.91693,39
9,89.82371,215.97855,32
10,92.01722,226.02663,25
11,130.92757,167.87526,51
12,106.85643,186.88735,47
13,99.85198,208.00937,39
14,96.98150,233.00735,32
15,92.01722,226.02663,25
16,109.02806,193.98351,51
17,106.85643,186.88735,47
18,99.85198,208.00937,39
19,96.98150,233.00735,32
20,92.01722,226.02663,25
21,97.86925,201.97088,51
22,92.85752,208.06051,46
23,91.67213,199.91693,39
24,89.82371,215.97855,32
25,92.01722,226.02663,25
26,90.04187,209.97017,51
27,90.95039,235.04773,45
28,89.86354,243.01124,39
29,89.82371,215.97855,32
30,92.01722,226.02663,25
31,87.91610,246.02981,51
32,89.85919,259.04129,46
33,89.86354,243.01124,39
34,89.82371,215.97855,32
35,92.01722,226.02663,25
36,88.75091,285.08642,51
37,89.85919,259.04129,46
38,89.86354,243.01124,39
39,89.82371,215.97855,32
40,92.01722,226.02663,25
41,103.85828,220.89874,51
42,92.85752,208.06051,46
43,91.67213,199.91693,39
44,89.82371,215.97855,32
45,92.01722,226.02663,25
46,98.88572,258.06034,51
47,90.95039,235.04773,45
48,89.86354,243.01124,39
49,89.82371,215.97855,32
50,92.01722,226.02663,25
51,119.72573,190.92382,51
52,104.86259,219.99353,46
53,99.85198,208.00937,39
54,96.98150,233.00735,32
55,92.01722,226.02663,25
56,130.05896,203.97965,51
57,116.00437,223.04216,47
58,100.92527,241.00042,41
59,96.98150,233.00735,32
60,92.01722,226.02663,25
61,111.94499,226.96703,51
62,104.86259,219.99353,46
63,99.85198,208.00937,39
64,96.98150,233.00735,32
65,92.01722,226.02663,25
66,114.94548,236.97651,51
67,116.00437,223.04216,47
68,100.92527,241.00042,41
69,96.98150,233.00735,32
70,92.01722,226.02663,25
71,122.93652,241.95893,51
72,106.76949,256.82616,47
73,100.92527,241.00042,41
74,96.98150,233.00735,32
75,92.01722,226.02663,25
76,106.98013,273.98696,51
77,106.76949,256.82616,47
78,100.92527,241.00042,41
79,96.98150,233.00735,32
80,92.01722,226.02663,25
