 ,XM,YM,Slice
1,167.96384,458.00259,51
2,150.95574,455.13259,45
3,131.99225,445.02242,36
4,145.97372,449.93298,51
5,150.95574,455.13259,45
6,131.99225,445.02242,36
7,159.99055,438.74552,51
8,144.96876,441.85212,49
9,123.01454,434.92388,43
10,131.99225,445.02242,36
11,130.97752,442.02569,51
12,144.96876,441.85212,49
13,123.01454,434.92388,43
14,131.99225,445.02242,36
15,130.97175,432.90757,51
16,113.93915,424.02813,48
17,123.01454,434.92388,43
18,131.99225,445.02242,36
19,110.00917,416.03287,51
20,113.93915,424.02813,48
21,123.01454,434.92388,43
22,131.99225,445.02242,36
