 ,XM,YM,Slice
1,93.90250,162.94810,51
2,96.95383,144.99652,49
3,100.85253,127.86086,44
4,110.80836,116.60759,38
5,109.81803,109.73116,32
6,116.84471,93.83653,25
7,98.89960,137.99897,51
8,96.95383,144.99652,49
9,100.85253,127.86086,44
10,110.80836,116.60759,38
11,109.81803,109.73116,32
12,116.84471,93.83653,25
13,88.72826,139.95570,51
14,93.76258,120.84484,48
15,103.78234,110.76303,43
16,115.87435,98.84760,37
17,135.98146,91.77868,31
18,116.84471,93.83653,25
19,105.86452,113.81801,51
20,93.76258,120.84484,48
21,103.78234,110.76303,43
22,115.87435,98.84760,37
23,135.98146,91.77868,31
24,116.84471,93.83653,25
25,112.86496,101.68617,51
26,126.89901,92.66538,48
27,137.99256,92.85298,42
28,115.87435,98.84760,37
29,135.98146,91.77868,31
30,116.84471,93.83653,25
31,143.97976,89.71780,51
32,126.89901,92.66538,48
33,137.99256,92.85298,42
34,115.87435,98.84760,37
35,135.98146,91.77868,31
36,116.84471,93.83653,25
37,172.99146,99.89680,51
38,182.04276,102.95647,49
39,187.06889,109.93639,44
40,164.13430,97.63334,37
41,135.98146,91.77868,31
42,116.84471,93.83653,25
43,205.02293,109.84121,51
44,182.04276,102.95647,49
45,187.06889,109.93639,44
46,164.13430,97.63334,37
47,135.98146,91.77868,31
48,116.84471,93.83653,25
49,155.00126,103.80772,51
50,170.06653,104.87097,48
51,137.99256,92.85298,42
52,115.87435,98.84760,37
53,135.98146,91.77868,31
54,116.84471,93.83653,25
55,141.00318,108.90873,51
56,152.05859,109.88279,48
57,154.06533,105.99449,43
58,164.13430,97.63334,37
59,135.98146,91.77868,31
60,116.84471,93.83653,25
61,174.00278,124.97523,51
62,152.05859,109.88279,48
63,154.06533,105.99449,43
64,164.13430,97.63334,37
65,135.98146,91.77868,31
66,116.84471,93.83653,25
67,140.01469,119.99134,51
68,135.04621,111.94940,48
69,103.78234,110.76303,43
70,115.87435,98.84760,37
71,135.98146,91.77868,31
72,116.84471,93.83653,25
73,174.01904,133.94231,51
74,135.04621,111.94940,48
75,103.78234,110.76303,43
76,115.87435,98.84760,37
77,135.98146,91.77868,31
78,116.84471,93.83653,25
79,120.01373,124.98423,51
80,128.03892,124.93171,50
81,100.85253,127.86086,44
82,110.80836,116.60759,38
83,109.81803,109.73116,32
84,116.84471,93.83653,25
85,142.98513,132.03841,51
86,128.03892,124.93171,50
87,100.85253,127.86086,44
88,110.80836,116.60759,38
89,109.81803,109.73116,32
90,116.84471,93.83653,25
91,128.01139,136.96067,51
92,133.00966,123.87720,44
93,110.80836,116.60759,38
94,109.81803,109.73116,32
95,116.84471,93.83653,25
96,138.92082,155.08518,51
97,149.94857,160.06263,50
98,133.00966,123.87720,44
99,110.80836,116.60759,38
100,109.81803,109.73116,32
101,116.84471,93.83653,25
102,152.89949,174.03676,51
103,149.94857,160.06263,50
104,133.00966,123.87720,44
105,110.80836,116.60759,38
106,109.81803,109.73116,32
107,116.84471,93.83653,25
108,157.97699,157.00255,51
109,161.04753,157.98295,50
110,146.02055,114.88829,44
111,147.05380,106.86071,38
112,109.81803,109.73116,32
113,116.84471,93.83653,25
114,166.91970,186.02738,51
115,161.04753,157.98295,50
116,146.02055,114.88829,44
117,147.05380,106.86071,38
118,109.81803,109.73116,32
119,116.84471,93.83653,25
120,169.97235,150.02175,51
121,178.02079,131.75173,49
122,154.06533,105.99449,43
123,164.13430,97.63334,37
124,135.98146,91.77868,31
125,116.84471,93.83653,25
126,188.91587,122.03997,51
127,170.06653,104.87097,48
128,137.99256,92.85298,42
129,115.87435,98.84760,37
130,135.98146,91.77868,31
131,116.84471,93.83653,25
132,212.02175,120.86234,51
133,221.99491,122.99210,49
134,187.06889,109.93639,44
135,164.13430,97.63334,37
136,135.98146,91.77868,31
137,116.84471,93.83653,25
138,241.92384,122.79858,51
139,221.99491,122.99210,49
140,187.06889,109.93639,44
141,164.13430,97.63334,37
142,135.98146,91.77868,31
143,116.84471,93.83653,25
144,255.84614,129.88804,51
145,237.94453,139.91696,50
146,204.02936,131.84456,44
147,147.05380,106.86071,38
148,109.81803,109.73116,32
149,116.84471,93.83653,25
150,228.01473,136.96637,51
151,195.97086,135.92799,48
152,204.02936,131.84456,44
153,147.05380,106.86071,38
154,109.81803,109.73116,32
155,116.84471,93.83653,25
156,193.96695,145.89590,51
157,178.02079,131.75173,49
158,154.06533,105.99449,43
159,164.13430,97.63334,37
160,135.98146,91.77868,31
161,116.84471,93.83653,25
162,229.99999,148.08046,51
163,237.94453,139.91696,50
164,204.02936,131.84456,44
165,147.05380,106.86071,38
166,109.81803,109.73116,32
167,116.84471,93.83653,25
168,184.95195,160.85892,51
169,195.97086,135.92799,48
170,204.02936,131.84456,44
171,147.05380,106.86071,38
172,109.81803,109.73116,32
173,116.84471,93.83653,25
174,203.97491,160.97048,51
175,188.96013,166.95586,50
176,146.02055,114.88829,44
177,147.05380,106.86071,38
178,109.81803,109.73116,32
179,116.84471,93.83653,25
180,181.92572,184.96101,51
181,188.96013,166.95586,50
182,146.02055,114.88829,44
183,147.05380,106.86071,38
184,109.81803,109.73116,32
185,116.84471,93.83653,25
