293,324.447,1059.42,367.148,120,1,53,224.197
264,287.019,1023.708,381.4,120,1,90,224.197
218,305.381,1052.945,383.872,120,1,90,224.197
315,321.876,1083.63,383.472,120,1,209,224.197
226,305.699,1072.835,397.36,120,1,221,224.197
270,327.485,1079.401,422.431,120,1,239,224.197
390,338.295,1089.785,435.389,120,1,275,224.197
423,345.839,1090.587,466.471,120,1,379,224.197
422,331.694,1091.998,487.348,120,1,405,224.197
321,286.732,1104.002,494.873,120,1,448,224.197
387,307.271,1070.929,524.112,120,1,534,224.197
385,282.034,1098.299,526.916,120,1,560,224.197
349,331.241,1070.861,570.958,120,1,569,224.197
456,314.015,1065.196,616.532,120,1,638,224.197
364,349.049,1050.578,601.128,120,1,647,224.197
451,339.022,1038.952,628.037,120,1,695,224.197
493,296.769,1016.028,615.479,120,1,717,224.197
273,377.546,997.569,615.338,120,1,785,224.197
274,414.58,990.146,592.531,120,1,867,224.197
190,425.353,1007.002,587.02,120,1,882,224.197
247,364.923,1013.141,574.338,120,1,924,224.197
209,336.981,1022.297,564.456,120,1,987,224.197
305,329.433,1044.311,564.203,120,1,1008,224.197
251,346.721,1036.434,546.022,120,1,1017,224.197
318,333.525,1026.65,529.893,120,1,1038,224.197
250,339.332,1049.074,511.989,120,1,1080,224.197
198,308.909,1064.243,501.62,120,1,1082,224.197
138,328.268,1060.372,475.993,120,1,1121,224.197
231,349.866,1071.571,460.74,120,1,1122,224.197
470,315.757,1063.69,432.986,120,1,1135,224.197
393,307.486,1049.257,434.894,120,1,1152,224.197
338,325.32,1029.136,424.351,120,1,1190,224.197
294,304.49,1037.046,399.583,120,1,1309,224.197
420,308.981,1009.524,401.979,120,1,1312,224.197
365,331.795,997.896,443.024,120,1,1328,224.197
296,337.037,1023.943,443.226,120,1,1415,224.197
284,359.933,1023.921,467.888,120,1,1447,224.197
145,322.614,1033.215,481.86,120,1,1507,224.197
319,339.715,1045.482,481.976,120,1,1523,224.197
388,445.381,1063.766,553.152,120,1,1534,224.197
165,332.855,1023.85,508.75,120,1,1507,224.197
372,355.788,1006.439,531.06,120,1,1574,224.197
261,383.429,990.862,564.292,120,1,1591,224.197
324,369.522,967.257,566.963,120,1,1605,224.197
460,288.441,942.53,542.371,120,1,1667,224.197
255,385.894,981.079,542.995,120,1,1710,224.197
282,326.415,980.566,527.833,120,1,1722,224.197
365,324.214,964.842,521.452,120,1,1737,224.197
291,369.842,1005.615,499.37,120,1,1775,224.197
329,341.991,990.989,491.484,120,1,1789,224.197
311,330.887,996.375,472.148,120,1,1803,224.197
349,326.602,972.837,471.139,120,1,1816,224.197
295,321.488,1059.174,370.308,119,0,54,223.861
292,315.305,1059.639,371.572,118,0,55,224.638
295,310.895,1060.806,373.211,117,0,56,224.421
