 ,XM,YM,Slice
1,166.05467,249.97292,51
2,136.04635,299.99118,45
3,149.03064,362.01617,38
4,126.00146,375.88528,31
5,161.05559,378.86355,24
6,144.96229,274.91247,51
7,136.04635,299.99118,45
8,149.03064,362.01617,38
9,126.00146,375.88528,31
10,161.05559,378.86355,24
11,116.93329,275.97454,51
12,120.96694,337.00632,46
13,149.03064,362.01617,38
14,126.00146,375.88528,31
15,161.05559,378.86355,24
16,114.05396,324.98273,51
17,120.96694,337.00632,46
18,149.03064,362.01617,38
19,126.00146,375.88528,31
20,161.05559,378.86355,24
21,135.99281,306.01473,51
22,151.00913,342.93375,46
23,166.04717,373.96151,39
24,173.99952,386.98760,31
25,161.05559,378.86355,24
26,173.00328,307.98687,51
27,151.00913,342.93375,46
28,166.04717,373.96151,39
29,173.99952,386.98760,31
30,161.05559,378.86355,24
31,194.06317,339.00091,51
32,186.14769,379.94802,44
33,200.02756,383.93763,39
34,173.99952,386.98760,31
35,161.05559,378.86355,24
36,188.95054,378.00528,51
37,186.14769,379.94802,44
38,200.02756,383.93763,39
39,173.99952,386.98760,31
40,161.05559,378.86355,24
41,184.15022,334.97399,51
42,173.94193,377.01035,46
43,166.04717,373.96151,39
44,173.99952,386.98760,31
45,161.05559,378.86355,24
46,179.90493,371.96700,51
47,173.94193,377.01035,46
48,166.04717,373.96151,39
49,173.99952,386.98760,31
50,161.05559,378.86355,24
51,170.98364,332.02071,51
52,149.10355,366.81369,45
53,127.98778,379.97778,38
54,111.97638,385.14760,32
55,150.01046,387.97837,25
56,162.00529,361.97869,51
57,148.96090,387.92139,45
58,143.97554,388.86872,39
59,161.03773,393.94331,33
60,150.01046,387.97837,25
61,135.00800,389.96693,51
62,148.96090,387.92139,45
63,143.97554,388.86872,39
64,161.03773,393.94331,33
65,150.01046,387.97837,25
66,209.98140,394.92096,51
67,217.96938,394.84920,45
68,200.02756,383.93763,39
69,173.99952,386.98760,31
70,161.05559,378.86355,24
71,243.98155,389.85857,51
72,217.96938,394.84920,45
73,200.02756,383.93763,39
74,173.99952,386.98760,31
75,161.05559,378.86355,24
76,236.02673,403.12904,51
77,210.99124,407.04816,46
78,190.01126,396.93005,41
79,161.03773,393.94331,33
80,150.01046,387.97837,25
81,198.99549,407.98078,51
82,210.99124,407.04816,46
83,190.01126,396.93005,41
84,161.03773,393.94331,33
85,150.01046,387.97837,25
86,169.04717,398.86348,51
87,159.02844,398.02311,48
88,190.01126,396.93005,41
89,161.03773,393.94331,33
90,150.01046,387.97837,25
91,135.97403,409.97586,51
92,116.92412,405.08497,46
93,143.97554,388.86872,39
94,161.03773,393.94331,33
95,150.01046,387.97837,25
96,146.94537,392.92013,51
97,159.02844,398.02311,48
98,190.01126,396.93005,41
99,161.03773,393.94331,33
100,150.01046,387.97837,25
101,93.00975,403.07775,51
102,116.92412,405.08497,46
103,143.97554,388.86872,39
104,161.03773,393.94331,33
105,150.01046,387.97837,25
106,111.99205,389.87332,51
107,120.97501,386.93323,45
108,127.98778,379.97778,38
109,111.97638,385.14760,32
110,150.01046,387.97837,25
111,145.01223,359.01768,51
112,120.97501,386.93323,45
113,127.98778,379.97778,38
114,111.97638,385.14760,32
115,150.01046,387.97837,25
116,127.93043,366.93750,51
117,98.99478,379.97416,45
118,87.95996,367.08356,39
119,111.97638,385.14760,32
120,150.01046,387.97837,25
121,88.99496,384.00471,51
122,98.99478,379.97416,45
123,87.95996,367.08356,39
124,111.97638,385.14760,32
125,150.01046,387.97837,25
126,117.91490,362.94992,51
127,121.98676,371.00858,46
128,102.02759,361.95788,39
129,126.00146,375.88528,31
130,161.05559,378.86355,24
131,83.99170,373.79265,51
132,72.01052,368.91586,46
133,87.95996,367.08356,39
134,111.97638,385.14760,32
135,150.01046,387.97837,25
136,89.04721,359.85394,51
137,78.04438,353.94532,48
138,102.02759,361.95788,39
139,126.00146,375.88528,31
140,161.05559,378.86355,24
141,63.98052,362.94647,51
142,72.01052,368.91586,46
143,87.95996,367.08356,39
144,111.97638,385.14760,32
145,150.01046,387.97837,25
146,62.98823,342.00482,51
147,78.04438,353.94532,48
148,102.02759,361.95788,39
149,126.00146,375.88528,31
150,161.05559,378.86355,24
151,143.03048,335.00520,51
152,121.98676,371.00858,46
153,102.02759,361.95788,39
154,126.00146,375.88528,31
155,161.05559,378.86355,24
156,142.93472,321.77255,51
157,149.10355,366.81369,45
158,127.98778,379.97778,38
159,111.97638,385.14760,32
160,150.01046,387.97837,25
