 ,XM,YM,Slice
1,421.94867,190.12757,51
2,437.96560,205.05878,45
3,458.99570,214.01414,38
4,466.94876,235.07910,31
5,484.01024,232.99039,24
6,438.90321,218.99278,51
7,437.96560,205.05878,45
8,458.99570,214.01414,38
9,466.94876,235.07910,31
10,484.01024,232.99039,24
11,447.95931,203.01489,51
12,451.91487,216.01849,49
13,461.90900,230.03332,43
14,458.99570,214.01414,38
15,466.94876,235.07910,31
16,484.01024,232.99039,24
17,449.02077,222.97940,51
18,451.91487,216.01849,49
19,461.90900,230.03332,43
20,458.99570,214.01414,38
21,466.94876,235.07910,31
22,484.01024,232.99039,24
23,458.06750,213.99533,51
24,474.00577,235.95290,44
25,488.95004,241.02728,39
26,466.94876,235.07910,31
27,484.01024,232.99039,24
28,469.03027,201.98909,51
29,475.94188,221.00833,44
30,493.07999,228.90763,38
31,499.95657,242.05398,32
32,484.01024,232.99039,24
33,481.04980,225.89726,51
34,475.94188,221.00833,44
35,493.07999,228.90763,38
36,499.95657,242.05398,32
37,484.01024,232.99039,24
38,458.01536,241.97899,51
39,468.02272,244.99286,49
40,461.90900,230.03332,43
41,458.99570,214.01414,38
42,466.94876,235.07910,31
43,484.01024,232.99039,24
44,474.98697,252.01394,51
45,468.02272,244.99286,49
46,461.90900,230.03332,43
47,458.99570,214.01414,38
48,466.94876,235.07910,31
49,484.01024,232.99039,24
50,484.04338,245.97361,51
51,474.00577,235.95290,44
52,488.95004,241.02728,39
53,466.94876,235.07910,31
54,484.01024,232.99039,24
55,500.05422,245.94330,51
56,503.02033,250.96232,44
57,493.07999,228.90763,38
58,499.95657,242.05398,32
59,484.01024,232.99039,24
60,499.92948,222.07061,51
61,509.93971,245.05234,46
62,527.99639,243.11414,39
63,499.95657,242.05398,32
64,484.01024,232.99039,24
65,534.04441,243.98912,51
66,544.97984,258.00398,44
67,527.99639,243.11414,39
68,499.95657,242.05398,32
69,484.01024,232.99039,24
70,525.98080,252.04966,51
71,509.93971,245.05234,46
72,527.99639,243.11414,39
73,499.95657,242.05398,32
74,484.01024,232.99039,24
75,470.97227,258.97847,51
76,494.97597,265.11307,45
77,488.95004,241.02728,39
78,466.94876,235.07910,31
79,484.01024,232.99039,24
80,515.01184,261.90311,51
81,503.02033,250.96232,44
82,493.07999,228.90763,38
83,499.95657,242.05398,32
84,484.01024,232.99039,24
85,444.08143,249.88887,51
86,466.09144,270.95047,47
87,470.00699,273.99415,39
88,470.91620,290.06446,31
89,485.97231,295.99572,23
90,474.04044,295.99645,14
91,474.98966,270.96982,51
92,494.03265,279.85658,46
93,502.06734,292.94656,39
94,498.98073,309.98259,30
95,485.97231,295.99572,23
96,474.04044,295.99645,14
97,512.01565,271.95916,51
98,494.97597,265.11307,45
99,488.95004,241.02728,39
100,466.94876,235.07910,31
101,484.01024,232.99039,24
102,506.00340,282.03308,51
103,494.03265,279.85658,46
104,502.06734,292.94656,39
105,498.98073,309.98259,30
106,485.97231,295.99572,23
107,474.04044,295.99645,14
108,433.97999,259.11158,51
109,438.98794,269.01101,46
110,470.00699,273.99415,39
111,470.91620,290.06446,31
112,485.97231,295.99572,23
113,474.04044,295.99645,14
114,440.00697,272.92958,51
115,447.98585,279.79691,46
116,479.00945,287.92654,39
117,470.91620,290.06446,31
118,485.97231,295.99572,23
119,474.04044,295.99645,14
120,410.00619,275.94732,51
121,438.98794,269.01101,46
122,470.00699,273.99415,39
123,470.91620,290.06446,31
124,485.97231,295.99572,23
125,474.04044,295.99645,14
126,470.06046,276.94994,51
127,466.09144,270.95047,47
128,470.00699,273.99415,39
129,470.91620,290.06446,31
130,485.97231,295.99572,23
131,474.04044,295.99645,14
132,495.01615,291.09603,51
133,488.00185,289.98760,49
134,479.00945,287.92654,39
135,470.91620,290.06446,31
136,485.97231,295.99572,23
137,474.04044,295.99645,14
138,461.99771,283.96664,51
139,488.00185,289.98760,49
140,479.00945,287.92654,39
141,470.91620,290.06446,31
142,485.97231,295.99572,23
143,474.04044,295.99645,14
144,458.99812,291.98755,51
145,473.10470,304.94096,46
146,467.95972,293.08139,39
147,475.96558,308.00868,31
148,464.01518,308.09129,22
149,474.04044,295.99645,14
150,410.98571,284.00730,51
151,447.98585,279.79691,46
152,479.00945,287.92654,39
153,470.91620,290.06446,31
154,485.97231,295.99572,23
155,474.04044,295.99645,14
156,444.02039,291.96547,51
