 ,XM,YM,Slice
1,464.00935,440.92254,51
2,440.01878,441.91259,45
3,424.92400,441.96884,38
4,402.01306,444.02871,30
5,392.98435,439.02991,24
6,430.01431,432.97784,51
7,440.01878,441.91259,45
8,424.92400,441.96884,38
9,402.01306,444.02871,30
10,392.98435,439.02991,24
11,437.94269,452.92580,51
12,413.97047,454.07274,45
13,424.92400,441.96884,38
14,402.01306,444.02871,30
15,392.98435,439.02991,24
16,413.01062,434.00167,51
17,397.02300,436.00408,44
18,392.03111,427.96134,37
19,402.01306,444.02871,30
20,392.98435,439.02991,24
21,412.02221,447.92202,51
22,391.02937,448.04114,46
23,386.97530,434.04781,39
24,372.95725,435.05882,32
25,392.98435,439.02991,24
26,398.96581,457.08290,51
27,413.97047,454.07274,45
28,424.92400,441.96884,38
29,402.01306,444.02871,30
30,392.98435,439.02991,24
31,379.99529,449.03158,51
32,391.02937,448.04114,46
33,386.97530,434.04781,39
34,372.95725,435.05882,32
35,392.98435,439.02991,24
36,400.96995,414.87521,51
37,377.01876,416.02246,45
38,392.03111,427.96134,37
39,402.01306,444.02871,30
40,392.98435,439.02991,24
41,371.98823,408.98348,51
42,377.01876,416.02246,45
43,392.03111,427.96134,37
44,402.01306,444.02871,30
45,392.98435,439.02991,24
46,369.94282,390.92975,51
47,353.96949,396.95516,47
48,366.92384,410.01951,39
49,372.98568,433.05297,33
50,392.98435,439.02991,24
51,380.02119,425.95783,51
52,397.02300,436.00408,44
53,392.03111,427.96134,37
54,402.01306,444.02871,30
55,392.98435,439.02991,24
56,370.95307,432.04264,51
57,366.05512,425.95470,46
58,386.97530,434.04781,39
59,372.98568,433.05297,33
60,392.98435,439.02991,24
61,340.99532,394.83862,51
62,353.96949,396.95516,47
63,366.92384,410.01951,39
64,372.98568,433.05297,33
65,392.98435,439.02991,24
66,346.00062,410.96567,51
67,366.05512,425.95470,46
68,386.97530,434.04781,39
69,372.98568,433.05297,33
70,392.98435,439.02991,24
71,357.95090,443.99947,51
72,358.02163,430.03908,46
73,366.92384,410.01951,39
74,372.98568,433.05297,33
75,392.98435,439.02991,24
76,339.99646,417.99971,51
77,358.02163,430.03908,46
78,366.92384,410.01951,39
79,372.98568,433.05297,33
80,392.98435,439.02991,24
