 ,XM,YM,Slice
1,381.95878,356.04499,51
2,402.99103,360.08064,44
3,421.96345,379.02462,37
4,422.02143,391.00180,29
5,440.92289,379.89214,23
6,454.03691,382.98960,12
7,380.95814,334.02670,51
8,413.02009,355.99803,44
9,429.82548,372.05935,38
10,440.02606,387.91630,30
11,462.05327,393.96202,23
12,454.03691,382.98960,12
13,402.97117,366.05191,51
14,402.99103,360.08064,44
15,421.96345,379.02462,37
16,422.02143,391.00180,29
17,440.92289,379.89214,23
18,454.03691,382.98960,12
19,401.03712,344.97877,51
20,413.02009,355.99803,44
21,429.82548,372.05935,38
22,440.02606,387.91630,30
23,462.05327,393.96202,23
24,454.03691,382.98960,12
25,407.01756,327.98731,51
26,425.06525,350.92657,45
27,447.03716,371.99384,36
28,455.99780,378.97065,29
29,440.92289,379.89214,23
30,454.03691,382.98960,12
31,428.02956,344.95448,51
32,425.06525,350.92657,45
33,447.03716,371.99384,36
34,455.99780,378.97065,29
35,440.92289,379.89214,23
36,454.03691,382.98960,12
37,451.96244,343.02878,51
38,457.86036,373.10045,44
39,476.02630,393.98863,37
40,476.00224,413.00048,31
41,462.05327,393.96202,23
42,454.03691,382.98960,12
43,473.00457,349.99411,51
44,474.95939,376.05811,47
45,484.94712,385.05605,40
46,455.99780,378.97065,29
47,440.92289,379.89214,23
48,454.03691,382.98960,12
49,494.98689,384.01844,51
50,474.95939,376.05811,47
51,484.94712,385.05605,40
52,455.99780,378.97065,29
53,440.92289,379.89214,23
54,454.03691,382.98960,12
55,493.03779,394.95704,51
56,502.04717,412.90865,46
57,484.94712,385.05605,40
58,455.99780,378.97065,29
59,440.92289,379.89214,23
60,454.03691,382.98960,12
61,520.99632,412.93616,51
62,502.04717,412.90865,46
63,484.94712,385.05605,40
64,455.99780,378.97065,29
65,440.92289,379.89214,23
66,454.03691,382.98960,12
67,512.95815,436.00148,51
68,504.04868,430.98178,47
69,495.02998,422.98328,40
70,476.00224,413.00048,31
71,462.05327,393.96202,23
72,454.03691,382.98960,12
73,492.06042,409.95375,51
74,504.04868,430.98178,47
75,495.02998,422.98328,40
76,476.00224,413.00048,31
77,462.05327,393.96202,23
78,454.03691,382.98960,12
79,487.04302,420.94540,51
80,478.03562,406.04636,46
81,476.02630,393.98863,37
82,476.00224,413.00048,31
83,462.05327,393.96202,23
84,454.03691,382.98960,12
85,483.99641,439.01719,51
86,471.99010,430.03645,46
87,495.02998,422.98328,40
88,476.00224,413.00048,31
89,462.05327,393.96202,23
90,454.03691,382.98960,12
91,470.09224,419.89186,51
92,458.00382,404.02242,45
93,455.99795,389.00068,38
94,440.02606,387.91630,30
95,462.05327,393.96202,23
96,454.03691,382.98960,12
97,457.96119,433.96220,51
98,471.99010,430.03645,46
99,495.02998,422.98328,40
100,476.00224,413.00048,31
101,462.05327,393.96202,23
102,454.03691,382.98960,12
103,435.98389,431.91190,51
104,429.99291,415.98624,45
105,425.96730,408.93972,37
106,422.02143,391.00180,29
107,440.92289,379.89214,23
108,454.03691,382.98960,12
109,473.96401,386.98156,51
110,478.03562,406.04636,46
111,476.02630,393.98863,37
112,476.00224,413.00048,31
113,462.05327,393.96202,23
114,454.03691,382.98960,12
115,465.94257,372.00196,51
116,457.86036,373.10045,44
117,476.02630,393.98863,37
118,476.00224,413.00048,31
119,462.05327,393.96202,23
120,454.03691,382.98960,12
121,441.05374,360.91935,51
122,455.01772,385.02703,45
123,447.03716,371.99384,36
124,455.99780,378.97065,29
125,440.92289,379.89214,23
126,454.03691,382.98960,12
127,425.02170,363.96996,51
128,437.98574,384.04174,45
129,455.99795,389.00068,38
130,440.02606,387.91630,30
131,462.05327,393.96202,23
132,454.03691,382.98960,12
133,458.97170,394.03605,51
134,455.01772,385.02703,45
135,447.03716,371.99384,36
136,455.99780,378.97065,29
137,440.92289,379.89214,23
138,454.03691,382.98960,12
139,446.95073,389.03828,51
140,458.00382,404.02242,45
141,455.99795,389.00068,38
142,440.02606,387.91630,30
143,462.05327,393.96202,23
144,454.03691,382.98960,12
145,438.94212,403.00158,51
146,437.98574,384.04174,45
147,455.99795,389.00068,38
148,440.02606,387.91630,30
149,462.05327,393.96202,23
150,454.03691,382.98960,12
151,421.03921,375.95677,51
152,430.03222,387.00625,44
153,429.82548,372.05935,38
154,440.02606,387.91630,30
155,462.05327,393.96202,23
156,454.03691,382.98960,12
157,404.99384,384.01147,51
158,416.97075,391.04945,45
159,421.96345,379.02462,37
160,422.02143,391.00180,29
161,440.92289,379.89214,23
162,454.03691,382.98960,12
163,428.88836,408.04243,51
164,430.03222,387.00625,44
165,429.82548,372.05935,38
166,440.02606,387.91630,30
167,462.05327,393.96202,23
168,454.03691,382.98960,12
169,417.01954,406.97459,51
170,416.97075,391.04945,45
171,421.96345,379.02462,37
172,422.02143,391.00180,29
173,440.92289,379.89214,23
174,454.03691,382.98960,12
175,394.97769,395.01592,51
176,429.99291,415.98624,45
177,425.96730,408.93972,37
178,422.02143,391.00180,29
179,440.92289,379.89214,23
180,454.03691,382.98960,12
181,413.03318,426.00128,51
182,404.04337,420.91301,45
183,425.96730,408.93972,37
184,422.02143,391.00180,29
185,440.92289,379.89214,23
186,454.03691,382.98960,12
187,387.01556,416.96630,51
188,404.04337,420.91301,45
189,425.96730,408.93972,37
190,422.02143,391.00180,29
191,440.92289,379.89214,23
192,454.03691,382.98960,12
