 ,XM,YM,Slice
1,279.00908,138.91846,51
2,297.02753,138.83957,47
3,324.98835,128.75080,40
4,343.04160,136.76879,32
5,360.01585,130.83841,23
6,309.97709,137.87644,51
7,332.02427,136.80625,46
8,324.98835,128.75080,40
9,343.04160,136.76879,32
10,360.01585,130.83841,23
11,338.00840,140.82416,51
12,332.02427,136.80625,46
13,324.98835,128.75080,40
14,343.04160,136.76879,32
15,360.01585,130.83841,23
16,303.94721,150.04756,51
17,297.02753,138.83957,47
18,324.98835,128.75080,40
19,343.04160,136.76879,32
20,360.01585,130.83841,23
21,326.00474,148.89972,51
22,339.98768,147.95195,49
23,363.95993,129.76415,40
24,373.97700,134.86026,34
25,360.01585,130.83841,23
26,355.03907,136.83956,51
27,370.98978,135.72138,47
28,363.95993,129.76415,40
29,373.97700,134.86026,34
30,360.01585,130.83841,23
31,343.90818,171.04523,51
32,335.96894,158.05579,47
33,361.03900,137.81674,38
34,343.04160,136.76879,32
35,360.01585,130.83841,23
36,314.01452,160.98769,51
37,335.96894,158.05579,47
38,361.03900,137.81674,38
39,343.04160,136.76879,32
40,360.01585,130.83841,23
41,356.98877,151.94973,51
42,339.98768,147.95195,49
43,363.95993,129.76415,40
44,373.97700,134.86026,34
45,360.01585,130.83841,23
46,360.13435,173.89856,51
47,374.95793,169.02512,47
48,361.03900,137.81674,38
49,343.04160,136.76879,32
50,360.01585,130.83841,23
51,377.93315,178.00558,51
52,374.95793,169.02512,47
53,361.03900,137.81674,38
54,343.04160,136.76879,32
55,360.01585,130.83841,23
56,371.93379,162.97141,51
57,381.97978,147.01824,46
58,399.94643,133.68561,41
59,373.97700,134.86026,34
60,360.01585,130.83841,23
61,393.97793,152.08749,51
62,381.97978,147.01824,46
63,399.94643,133.68561,41
64,373.97700,134.86026,34
65,360.01585,130.83841,23
66,388.02721,140.80441,51
67,370.98978,135.72138,47
68,363.95993,129.76415,40
69,373.97700,134.86026,34
70,360.01585,130.83841,23
71,409.92063,143.98675,51
72,418.99935,138.69395,47
73,399.94643,133.68561,41
74,373.97700,134.86026,34
75,360.01585,130.83841,23
76,438.99399,147.99735,51
77,418.99935,138.69395,47
78,399.94643,133.68561,41
79,373.97700,134.86026,34
80,360.01585,130.83841,23
