 ,XM,YM,Slice
1,490.91500,213.99646,51
2,500.96665,241.04430,45
3,542.99134,257.01096,38
4,546.97851,288.01498,30
5,561.09150,294.01081,23
6,575.02352,270.99841,3
7,502.94629,213.01768,51
8,523.12706,251.95916,44
9,557.01132,287.02447,36
10,566.12736,306.97178,29
11,561.09150,294.01081,23
12,575.02352,270.99841,3
13,488.91585,249.92671,51
14,500.96665,241.04430,45
15,542.99134,257.01096,38
16,546.97851,288.01498,30
17,561.09150,294.01081,23
18,575.02352,270.99841,3
19,481.89168,281.93033,51
20,502.87573,288.99743,49
21,542.99134,257.01096,38
22,546.97851,288.01498,30
23,561.09150,294.01081,23
24,575.02352,270.99841,3
25,495.95359,305.01521,51
26,502.87573,288.99743,49
27,542.99134,257.01096,38
28,546.97851,288.01498,30
29,561.09150,294.01081,23
30,575.02352,270.99841,3
31,505.02155,300.96977,51
32,534.03853,299.96327,46
33,552.94826,300.01464,38
34,546.97851,288.01498,30
35,561.09150,294.01081,23
36,575.02352,270.99841,3
37,509.87551,238.93926,51
38,523.12706,251.95916,44
39,557.01132,287.02447,36
40,566.12736,306.97178,29
41,561.09150,294.01081,23
42,575.02352,270.99841,3
43,521.96024,243.99790,51
44,534.87410,236.03608,46
45,557.95799,266.05006,36
46,566.14098,289.01930,29
47,572.14709,273.03294,20
48,575.02352,270.99841,3
49,531.89220,208.04537,51
50,534.87410,236.03608,46
51,557.95799,266.05006,36
52,566.14098,289.01930,29
53,572.14709,273.03294,20
54,575.02352,270.99841,3
55,544.93868,220.06844,51
56,556.08776,245.02521,44
57,572.17993,271.95812,37
58,570.11725,264.01564,28
59,572.14709,273.03294,20
60,575.02352,270.99841,3
61,562.02045,203.97708,51
62,562.91727,218.99062,44
63,570.05329,242.04680,37
64,570.11725,264.01564,28
65,572.14709,273.03294,20
66,575.02352,270.99841,3
67,559.91598,228.02923,51
68,562.91727,218.99062,44
69,570.05329,242.04680,37
70,570.11725,264.01564,28
71,572.14709,273.03294,20
72,575.02352,270.99841,3
73,572.05664,220.96919,51
74,570.05938,235.99902,50
75,573.08861,256.03084,43
76,570.05329,242.04680,37
77,570.11725,264.01564,28
78,572.14709,273.03294,20
79,575.02352,270.99841,3
80,567.06718,247.01263,51
