 ,XM,YM,Slice
1,119.98135,196.92136,51
2,123.93379,179.97958,47
3,121.93699,150.00577,39
4,122.94711,132.93019,32
5,140.91086,113.77824,22
6,108.98692,176.99253,51
7,113.91952,156.97235,45
8,121.93699,150.00577,39
9,122.94711,132.93019,32
10,140.91086,113.77824,22
11,111.89469,159.95707,51
12,113.91952,156.97235,45
13,121.93699,150.00577,39
14,122.94711,132.93019,32
15,140.91086,113.77824,22
16,118.92525,153.99781,51
17,129.88434,128.85680,43
18,134.93293,120.80571,36
19,122.94711,132.93019,32
20,140.91086,113.77824,22
21,135.97173,126.86734,51
22,129.88434,128.85680,43
23,134.93293,120.80571,36
24,122.94711,132.93019,32
25,140.91086,113.77824,22
26,136.99691,136.98497,51
27,144.96425,124.85406,44
28,134.93293,120.80571,36
29,122.94711,132.93019,32
30,140.91086,113.77824,22
31,145.95476,187.95694,51
32,159.99996,176.98317,49
33,179.94322,159.96055,41
34,189.98441,150.97097,35
35,209.00752,146.01112,29
36,227.97206,136.91104,23
37,164.94286,180.87266,51
38,159.99996,176.98317,49
39,179.94322,159.96055,41
40,189.98441,150.97097,35
41,209.00752,146.01112,29
42,227.97206,136.91104,23
43,137.00394,180.97314,51
44,123.93379,179.97958,47
45,121.93699,150.00577,39
46,122.94711,132.93019,32
47,140.91086,113.77824,22
48,132.97588,168.98443,51
49,140.96928,153.05512,45
50,150.97045,123.94502,38
51,157.95956,114.84066,30
52,140.91086,113.77824,22
53,146.00407,151.89979,51
54,153.95137,128.90270,45
55,150.97045,123.94502,38
56,157.95956,114.84066,30
57,140.91086,113.77824,22
58,152.96787,133.97915,51
59,144.96425,124.85406,44
60,134.93293,120.80571,36
61,122.94711,132.93019,32
62,140.91086,113.77824,22
63,164.88181,132.97228,51
64,153.95137,128.90270,45
65,150.97045,123.94502,38
66,157.95956,114.84066,30
67,140.91086,113.77824,22
68,173.93014,128.01066,51
69,183.99842,117.92142,42
70,181.00204,109.70621,36
71,157.95956,114.84066,30
72,140.91086,113.77824,22
73,160.98254,160.92082,51
74,140.96928,153.05512,45
75,150.97045,123.94502,38
76,157.95956,114.84066,30
77,140.91086,113.77824,22
78,169.98114,166.98873,51
79,179.89737,152.94212,49
80,179.94322,159.96055,41
81,189.98441,150.97097,35
82,209.00752,146.01112,29
83,227.97206,136.91104,23
84,184.96987,148.01146,51
85,179.89737,152.94212,49
86,179.94322,159.96055,41
87,189.98441,150.97097,35
88,209.00752,146.01112,29
89,227.97206,136.91104,23
90,178.88760,183.95815,51
91,196.92227,147.95345,42
92,189.98441,150.97097,35
93,209.00752,146.01112,29
94,227.97206,136.91104,23
95,200.99964,178.97348,51
96,212.98811,153.96690,44
97,225.99693,143.87534,36
98,209.00752,146.01112,29
99,227.97206,136.91104,23
100,191.97593,166.98142,51
101,194.94276,153.00151,50
102,196.92227,147.95345,42
103,189.98441,150.97097,35
104,209.00752,146.01112,29
105,227.97206,136.91104,23
106,195.04955,145.99222,51
107,194.94276,153.00151,50
108,196.92227,147.95345,42
109,189.98441,150.97097,35
110,209.00752,146.01112,29
111,227.97206,136.91104,23
112,190.01728,128.88048,51
113,198.98129,127.89605,50
114,183.99842,117.92142,42
115,181.00204,109.70621,36
116,157.95956,114.84066,30
117,140.91086,113.77824,22
118,209.00571,132.01795,51
119,198.98129,127.89605,50
120,183.99842,117.92142,42
121,181.00204,109.70621,36
122,157.95956,114.84066,30
123,140.91086,113.77824,22
124,193.05309,117.78300,51
125,196.98590,113.77065,44
126,181.00204,109.70621,36
127,157.95956,114.84066,30
128,140.91086,113.77824,22
129,212.08656,117.80900,51
130,196.98590,113.77065,44
131,181.00204,109.70621,36
132,157.95956,114.84066,30
133,140.91086,113.77824,22
134,214.95936,156.97481,51
135,219.95447,146.99692,49
136,212.98811,153.96690,44
137,225.99693,143.87534,36
138,209.00752,146.01112,29
139,227.97206,136.91104,23
140,232.01131,163.99875,51
141,245.00466,157.00726,45
142,225.99693,143.87534,36
143,209.00752,146.01112,29
144,227.97206,136.91104,23
145,265.02359,170.96943,51
146,245.00466,157.00726,45
147,225.99693,143.87534,36
148,209.00752,146.01112,29
149,227.97206,136.91104,23
150,270.98370,162.85726,51
151,253.03071,145.94287,44
152,239.01833,131.92049,38
153,248.02056,135.95368,31
154,227.97206,136.91104,23
155,240.01535,150.91592,51
156,253.03071,145.94287,44
157,239.01833,131.92049,38
158,248.02056,135.95368,31
159,227.97206,136.91104,23
160,230.99524,143.90679,51
161,219.95447,146.99692,49
162,212.98811,153.96690,44
163,225.99693,143.87534,36
164,209.00752,146.01112,29
165,227.97206,136.91104,23
166,215.89935,140.89623,51
167,223.96725,132.82464,45
168,239.01833,131.92049,38
169,248.02056,135.95368,31
170,227.97206,136.91104,23
171,238.08904,128.86616,51
172,223.96725,132.82464,45
173,239.01833,131.92049,38
174,248.02056,135.95368,31
175,227.97206,136.91104,23
176,247.05532,118.74401,51
177,252.10865,129.91557,44
178,271.98940,133.00141,38
179,248.02056,135.95368,31
180,227.97206,136.91104,23
181,264.07696,144.95723,51
182,252.10865,129.91557,44
183,271.98940,133.00141,38
184,248.02056,135.95368,31
185,227.97206,136.91104,23
186,275.06265,141.02834,51
187,288.00561,146.98731,45
188,271.98940,133.00141,38
189,248.02056,135.95368,31
190,227.97206,136.91104,23
191,303.00971,150.97547,51
192,288.00561,146.98731,45
193,271.98940,133.00141,38
194,248.02056,135.95368,31
195,227.97206,136.91104,23
