 ,XM,YM,Slice
1,169.98930,144.91709,51
2,191.00685,144.91172,48
3,216.02245,151.97061,44
4,225.97740,164.01812,34
5,243.00549,153.90190,25
6,259.96527,143.87597,15
7,257.92300,139.00086,1
8,195.02453,148.89480,51
9,191.00685,144.91172,48
10,216.02245,151.97061,44
11,225.97740,164.01812,34
12,243.00549,153.90190,25
13,259.96527,143.87597,15
14,257.92300,139.00086,1
15,195.00793,138.89749,51
16,210.97097,138.87227,48
17,236.03440,133.80886,40
18,251.01990,144.95543,32
19,269.96279,141.90108,23
20,259.96527,143.87597,15
21,257.92300,139.00086,1
22,223.08495,141.77653,51
23,210.97097,138.87227,48
24,236.03440,133.80886,40
25,251.01990,144.95543,32
26,269.96279,141.90108,23
27,259.96527,143.87597,15
28,257.92300,139.00086,1
29,193.93544,169.03311,51
30,204.92569,173.98435,46
31,218.85729,177.01011,41
32,225.97740,164.01812,34
33,243.00549,153.90190,25
34,259.96527,143.87597,15
35,257.92300,139.00086,1
36,194.87549,195.92163,51
37,204.92569,173.98435,46
38,218.85729,177.01011,41
39,225.97740,164.01812,34
40,243.00549,153.90190,25
41,259.96527,143.87597,15
42,257.92300,139.00086,1
43,190.97684,226.98767,51
44,202.97545,209.99162,50
45,218.85729,177.01011,41
46,225.97740,164.01812,34
47,243.00549,153.90190,25
48,259.96527,143.87597,15
49,257.92300,139.00086,1
50,204.99399,203.01301,51
51,202.97545,209.99162,50
52,218.85729,177.01011,41
53,225.97740,164.01812,34
54,243.00549,153.90190,25
55,259.96527,143.87597,15
56,257.92300,139.00086,1
57,207.07011,173.96160,51
58,220.08633,185.97940,48
59,231.96005,193.01940,42
60,234.86381,174.92390,33
61,238.92508,177.02826,24
62,248.97239,164.94578,15
63,257.92300,139.00086,1
64,212.99175,226.01964,51
65,227.04036,229.93381,48
66,249.03981,218.88451,40
67,235.88430,204.01638,31
68,238.92508,177.02826,24
69,248.97239,164.94578,15
70,257.92300,139.00086,1
71,237.99805,244.00925,51
72,227.04036,229.93381,48
73,249.03981,218.88451,40
74,235.88430,204.01638,31
75,238.92508,177.02826,24
76,248.97239,164.94578,15
77,257.92300,139.00086,1
78,223.02767,212.98625,51
79,229.93959,216.08723,48
80,231.96005,193.01940,42
81,234.86381,174.92390,33
82,238.92508,177.02826,24
83,248.97239,164.94578,15
84,257.92300,139.00086,1
85,242.04506,234.89543,51
86,229.93959,216.08723,48
87,231.96005,193.01940,42
88,234.86381,174.92390,33
89,238.92508,177.02826,24
90,248.97239,164.94578,15
91,257.92300,139.00086,1
92,224.02534,198.98425,51
93,220.08633,185.97940,48
94,231.96005,193.01940,42
95,234.86381,174.92390,33
96,238.92508,177.02826,24
97,248.97239,164.94578,15
98,257.92300,139.00086,1
99,229.06999,190.94821,51
100,234.99945,192.99238,45
101,244.96984,194.99710,38
102,235.88430,204.01638,31
103,238.92508,177.02826,24
104,248.97239,164.94578,15
105,257.92300,139.00086,1
106,223.96942,171.07050,51
107,236.00454,170.96043,46
108,251.98720,161.94197,39
109,234.86381,174.92390,33
110,238.92508,177.02826,24
111,248.97239,164.94578,15
112,257.92300,139.00086,1
113,217.99147,159.97018,51
114,229.04261,158.93986,48
115,216.02245,151.97061,44
116,225.97740,164.01812,34
117,243.00549,153.90190,25
118,259.96527,143.87597,15
119,257.92300,139.00086,1
120,241.04746,143.87095,51
121,247.01392,147.93318,48
122,236.03440,133.80886,40
123,251.01990,144.95543,32
124,269.96279,141.90108,23
125,259.96527,143.87597,15
126,257.92300,139.00086,1
127,220.97726,150.98265,51
128,225.99835,150.97938,48
129,244.96559,148.04839,41
130,252.99846,153.90396,33
131,243.00549,153.90190,25
132,259.96527,143.87597,15
133,257.92300,139.00086,1
134,241.01523,157.91604,51
135,225.99835,150.97938,48
136,244.96559,148.04839,41
137,252.99846,153.90396,33
138,243.00549,153.90190,25
139,259.96527,143.87597,15
140,257.92300,139.00086,1
141,256.04425,143.85515,51
142,262.04323,147.88662,47
143,275.06146,143.92429,40
144,251.01990,144.95543,32
145,269.96279,141.90108,23
146,259.96527,143.87597,15
147,257.92300,139.00086,1
148,273.02712,141.79193,51
149,269.99993,144.86082,46
150,282.02088,137.79933,39
151,282.07579,142.70208,31
152,269.96279,141.90108,23
153,259.96527,143.87597,15
154,257.92300,139.00086,1
155,265.04623,159.95737,51
156,247.01392,147.93318,48
157,236.03440,133.80886,40
158,251.01990,144.95543,32
159,269.96279,141.90108,23
160,259.96527,143.87597,15
161,257.92300,139.00086,1
162,247.00539,169.99097,51
163,229.04261,158.93986,48
164,216.02245,151.97061,44
165,225.97740,164.01812,34
166,243.00549,153.90190,25
167,259.96527,143.87597,15
168,257.92300,139.00086,1
169,256.04218,181.97387,51
170,236.00454,170.96043,46
171,251.98720,161.94197,39
172,234.86381,174.92390,33
173,238.92508,177.02826,24
174,248.97239,164.94578,15
175,257.92300,139.00086,1
176,239.96362,184.99356,51
177,252.03085,185.90077,46
178,262.98689,167.97049,40
179,249.91639,177.98810,32
180,259.98971,160.96651,25
181,248.97239,164.94578,15
182,257.92300,139.00086,1
183,266.94817,175.05777,51
184,258.99139,167.97527,47
185,244.96559,148.04839,41
186,252.99846,153.90396,33
187,243.00549,153.90190,25
188,259.96527,143.87597,15
189,257.92300,139.00086,1
190,283.02314,159.97809,51
191,262.04323,147.88662,47
192,275.06146,143.92429,40
193,251.01990,144.95543,32
194,269.96279,141.90108,23
195,259.96527,143.87597,15
196,257.92300,139.00086,1
197,294.00758,158.98011,51
198,269.99993,144.86082,46
199,282.02088,137.79933,39
200,282.07579,142.70208,31
201,269.96279,141.90108,23
202,259.96527,143.87597,15
203,257.92300,139.00086,1
204,297.07164,149.88281,51
205,300.15628,152.89628,46
206,282.02088,137.79933,39
207,282.07579,142.70208,31
208,269.96279,141.90108,23
209,259.96527,143.87597,15
210,257.92300,139.00086,1
211,313.95501,157.97655,51
212,300.15628,152.89628,46
213,282.02088,137.79933,39
214,282.07579,142.70208,31
215,269.96279,141.90108,23
216,259.96527,143.87597,15
217,257.92300,139.00086,1
218,323.97708,146.85359,51
219,321.93526,150.97129,46
220,314.95362,142.91719,40
221,282.07579,142.70208,31
222,269.96279,141.90108,23
223,259.96527,143.87597,15
224,257.92300,139.00086,1
225,333.01539,146.85203,51
226,332.95078,154.98716,48
227,324.93219,154.93088,41
228,275.95688,158.87589,32
229,259.98971,160.96651,25
230,248.97239,164.94578,15
231,257.92300,139.00086,1
232,339.02332,170.95133,51
233,332.95078,154.98716,48
234,324.93219,154.93088,41
235,275.95688,158.87589,32
236,259.98971,160.96651,25
237,248.97239,164.94578,15
238,257.92300,139.00086,1
239,331.99065,177.98811,51
240,321.93526,150.97129,46
241,314.95362,142.91719,40
242,282.07579,142.70208,31
243,269.96279,141.90108,23
244,259.96527,143.87597,15
245,257.92300,139.00086,1
246,315.04029,180.87635,51
247,301.04974,166.97144,46
248,275.06146,143.92429,40
249,251.01990,144.95543,32
250,269.96279,141.90108,23
251,259.96527,143.87597,15
252,257.92300,139.00086,1
253,283.98342,175.95540,51
254,280.08471,168.89434,48
255,277.01064,158.02292,42
256,252.99846,153.90396,33
257,243.00549,153.90190,25
258,259.96527,143.87597,15
259,257.92300,139.00086,1
260,305.08525,191.94565,51
261,280.08471,168.89434,48
262,277.01064,158.02292,42
263,252.99846,153.90396,33
264,243.00549,153.90190,25
