 ,XM,YM,Slice
1,548.03650,137.92641,51
2,554.12380,144.93775,47
3,562.24710,145.92074,40
4,560.15363,154.91918,33
5,551.04103,135.96836,24
6,558.19201,135.88625,10
7,566.08807,160.97675,51
8,568.14321,170.96260,49
9,571.12271,175.99551,43
10,560.15363,154.91918,33
11,551.04103,135.96836,24
12,558.19201,135.88625,10
13,568.16090,181.94416,51
14,568.14321,170.96260,49
15,571.12271,175.99551,43
16,560.15363,154.91918,33
17,551.04103,135.96836,24
18,558.19201,135.88625,10
19,533.05891,130.93385,51
20,542.09602,138.93634,48
21,548.05875,136.94096,41
22,534.06309,125.83392,34
23,551.04103,135.96836,24
24,558.19201,135.88625,10
25,543.06277,151.97066,51
26,542.09602,138.93634,48
27,548.05875,136.94096,41
28,534.06309,125.83392,34
29,551.04103,135.96836,24
30,558.19201,135.88625,10
31,553.09743,160.96218,51
32,554.12380,144.93775,47
33,562.24710,145.92074,40
34,560.15363,154.91918,33
35,551.04103,135.96836,24
36,558.19201,135.88625,10
37,556.92253,182.02335,51
38,561.02449,182.02796,48
39,562.24710,145.92074,40
40,560.15363,154.91918,33
41,551.04103,135.96836,24
42,558.19201,135.88625,10
43,574.10505,205.97004,51
44,574.09889,212.00384,49
45,571.12271,175.99551,43
46,560.15363,154.91918,33
47,551.04103,135.96836,24
48,558.19201,135.88625,10
49,570.99566,232.01988,51
50,574.09889,212.00384,49
51,571.12271,175.99551,43
52,560.15363,154.91918,33
53,551.04103,135.96836,24
54,558.19201,135.88625,10
55,563.00331,207.01030,51
56,561.02449,182.02796,48
57,562.24710,145.92074,40
58,560.15363,154.91918,33
59,551.04103,135.96836,24
60,558.19201,135.88625,10
61,556.96549,220.99263,51
62,555.99259,196.99877,47
63,550.00711,163.02676,40
64,561.06495,172.94742,33
65,555.97473,153.04337,24
66,558.19201,135.88625,10
67,551.01734,227.98242,51
68,565.00658,188.00116,41
69,561.06495,172.94742,33
70,555.97473,153.04337,24
71,558.19201,135.88625,10
72,544.01379,195.98312,51
73,555.99259,196.99877,47
74,550.00711,163.02676,40
75,561.06495,172.94742,33
76,555.97473,153.04337,24
77,558.19201,135.88625,10
78,535.98429,202.02129,51
79,533.99122,194.01232,49
80,565.00658,188.00116,41
81,561.06495,172.94742,33
82,555.97473,153.04337,24
83,558.19201,135.88625,10
84,517.99751,189.03131,51
85,533.99122,194.01232,49
86,565.00658,188.00116,41
87,561.06495,172.94742,33
88,555.97473,153.04337,24
89,558.19201,135.88625,10
90,533.96610,179.08688,51
91,537.05619,156.89169,43
92,535.03369,139.96128,33
93,555.97473,153.04337,24
94,558.19201,135.88625,10
95,516.04463,175.97924,51
96,513.93601,168.15202,48
97,550.00711,163.02676,40
98,561.06495,172.94742,33
99,555.97473,153.04337,24
100,558.19201,135.88625,10
101,492.98998,162.02359,51
102,513.93601,168.15202,48
103,550.00711,163.02676,40
104,561.06495,172.94742,33
105,555.97473,153.04337,24
106,558.19201,135.88625,10
107,489.99198,148.97772,51
108,537.05619,156.89169,43
109,535.03369,139.96128,33
110,555.97473,153.04337,24
111,558.19201,135.88625,10
112,540.02507,171.97920,51
113,539.01908,162.93227,49
114,548.05875,136.94096,41
115,534.06309,125.83392,34
116,551.04103,135.96836,24
117,558.19201,135.88625,10
118,518.95243,159.02379,51
119,539.01908,162.93227,49
120,548.05875,136.94096,41
121,534.06309,125.83392,34
122,551.04103,135.96836,24
123,558.19201,135.88625,10
124,521.06640,145.88674,51
125,522.93353,130.10789,42
126,535.03369,139.96128,33
127,555.97473,153.04337,24
128,558.19201,135.88625,10
129,495.98165,129.99621,51
130,522.93353,130.10789,42
131,535.03369,139.96128,33
132,555.97473,153.04337,24
133,558.19201,135.88625,10
134,525.98462,135.94353,51
135,527.23527,127.74848,48
136,518.05160,112.83922,41
137,534.06309,125.83392,34
138,551.04103,135.96836,24
139,558.19201,135.88625,10
140,514.08389,119.88066,51
141,527.23527,127.74848,48
142,518.05160,112.83922,41
143,534.06309,125.83392,34
144,551.04103,135.96836,24
145,558.19201,135.88625,10
146,496.05755,118.81078,51
147,488.99821,116.67772,48
148,518.05160,112.83922,41
149,534.06309,125.83392,34
150,551.04103,135.96836,24
151,558.19201,135.88625,10
152,472.01995,121.88669,51
153,488.99821,116.67772,48
154,518.05160,112.83922,41
155,534.06309,125.83392,34
156,551.04103,135.96836,24
157,558.19201,135.88625,10
