 ,XM,YM,Slice
1,306.99029,252.94251,51
2,304.97872,239.01457,48
3,251.92466,261.07333,40
4,257.10361,279.92907,34
5,269.04709,286.91587,27
6,244.02961,291.08876,17
7,296.93561,233.01143,51
8,304.97872,239.01457,48
9,251.92466,261.07333,40
10,257.10361,279.92907,34
11,269.04709,286.91587,27
12,244.02961,291.08876,17
13,295.91216,276.03895,51
14,300.97775,299.00156,49
15,304.95232,313.99974,42
16,289.98540,299.99638,35
17,269.04709,286.91587,27
18,244.02961,291.08876,17
19,300.90285,305.99542,51
20,300.97775,299.00156,49
21,304.95232,313.99974,42
22,289.98540,299.99638,35
23,269.04709,286.91587,27
24,244.02961,291.08876,17
25,283.01858,246.98538,51
26,285.04846,283.96692,42
27,289.98540,299.99638,35
28,269.04709,286.91587,27
29,244.02961,291.08876,17
30,287.00739,287.99728,51
31,288.88927,300.04745,48
32,285.04846,283.96692,42
33,289.98540,299.99638,35
34,269.04709,286.91587,27
35,244.02961,291.08876,17
36,290.82459,322.03523,51
37,288.88927,300.04745,48
38,285.04846,283.96692,42
39,289.98540,299.99638,35
40,269.04709,286.91587,27
41,244.02961,291.08876,17
42,266.92790,254.02689,51
43,272.89960,280.01460,48
44,277.07906,290.94790,40
45,257.10361,279.92907,34
46,269.04709,286.91587,27
47,244.02961,291.08876,17
48,281.96556,314.98745,51
49,278.94763,323.00537,49
50,279.95543,328.00891,44
51,260.97290,297.01469,36
52,236.99152,298.01519,27
53,244.02961,291.08876,17
54,279.94320,336.99481,51
55,278.94763,323.00537,49
56,279.95543,328.00891,44
57,260.97290,297.01469,36
58,236.99152,298.01519,27
59,244.02961,291.08876,17
60,287.94987,350.00779,51
61,284.88317,343.99265,49
62,277.07906,290.94790,40
63,257.10361,279.92907,34
64,269.04709,286.91587,27
65,244.02961,291.08876,17
66,305.94863,334.99090,51
67,299.96915,341.00228,49
68,304.95232,313.99974,42
69,289.98540,299.99638,35
70,269.04709,286.91587,27
71,244.02961,291.08876,17
72,297.05141,359.01056,51
73,299.96915,341.00228,49
74,304.95232,313.99974,42
75,289.98540,299.99638,35
76,269.04709,286.91587,27
77,244.02961,291.08876,17
78,282.95159,371.00613,51
79,284.88317,343.99265,49
80,277.07906,290.94790,40
81,257.10361,279.92907,34
82,269.04709,286.91587,27
83,244.02961,291.08876,17
84,267.86377,372.02040,51
85,279.95543,328.00891,44
86,260.97290,297.01469,36
87,236.99152,298.01519,27
88,244.02961,291.08876,17
89,269.93445,340.04542,51
90,265.03910,328.99632,49
91,238.02054,305.03878,42
92,223.01370,308.11477,35
93,236.99152,298.01519,27
94,244.02961,291.08876,17
95,258.90224,327.00844,51
96,265.03910,328.99632,49
97,238.02054,305.03878,42
98,223.01370,308.11477,35
99,236.99152,298.01519,27
100,244.02961,291.08876,17
101,257.99548,302.05797,51
102,242.01883,293.01729,44
103,260.97290,297.01469,36
104,236.99152,298.01519,27
105,244.02961,291.08876,17
106,220.91070,282.10894,51
107,242.01883,293.01729,44
108,260.97290,297.01469,36
109,236.99152,298.01519,27
110,244.02961,291.08876,17
111,245.92992,273.05290,51
112,255.96012,280.02833,48
113,251.92466,261.07333,40
114,257.10361,279.92907,34
115,269.04709,286.91587,27
116,244.02961,291.08876,17
117,259.93077,282.06437,51
118,255.96012,280.02833,48
119,251.92466,261.07333,40
120,257.10361,279.92907,34
121,269.04709,286.91587,27
122,244.02961,291.08876,17
123,271.98762,281.02276,51
124,272.89960,280.01460,48
125,277.07906,290.94790,40
126,257.10361,279.92907,34
127,269.04709,286.91587,27
128,244.02961,291.08876,17
129,239.00640,311.98320,51
130,225.02638,306.92869,48
131,238.02054,305.03878,42
132,223.01370,308.11477,35
133,236.99152,298.01519,27
134,244.02961,291.08876,17
135,209.01295,304.90475,51
136,225.02638,306.92869,48
137,238.02054,305.03878,42
138,223.01370,308.11477,35
139,236.99152,298.01519,27
140,244.02961,291.08876,17
141,225.99007,320.11783,51
142,214.99116,313.96847,48
143,202.02512,309.09719,42
144,223.01370,308.11477,35
145,236.99152,298.01519,27
146,244.02961,291.08876,17
147,206.08322,318.90441,51
148,214.99116,313.96847,48
149,202.02512,309.09719,42
150,223.01370,308.11477,35
151,236.99152,298.01519,27
152,244.02961,291.08876,17
153,191.92927,321.03368,51
154,186.95040,310.03723,48
155,202.02512,309.09719,42
156,223.01370,308.11477,35
157,236.99152,298.01519,27
158,244.02961,291.08876,17
159,179.96993,299.01703,51
160,186.95040,310.03723,48
161,202.02512,309.09719,42
162,223.01370,308.11477,35
163,236.99152,298.01519,27
164,244.02961,291.08876,17
