 ,XM,YM,Slice
1,541.97582,222.91019,51
2,540.95391,239.00824,49
3,546.96190,263.92012,41
4,531.95919,287.92011,32
5,521.98876,292.98954,26
6,538.00571,283.98166,16
7,529.95283,245.92782,51
8,540.95391,239.00824,49
9,546.96190,263.92012,41
10,531.95919,287.92011,32
11,521.98876,292.98954,26
12,538.00571,283.98166,16
13,560.94694,217.94325,51
14,564.06290,238.99814,47
15,569.11110,257.98816,41
16,559.01718,282.99672,35
17,548.97707,288.96844,26
18,538.00571,283.98166,16
19,563.98603,241.95596,51
20,564.06290,238.99814,47
21,569.11110,257.98816,41
22,559.01718,282.99672,35
23,548.97707,288.96844,26
24,538.00571,283.98166,16
25,565.00544,269.98720,51
26,566.04076,282.01054,47
27,569.11110,257.98816,41
28,559.01718,282.99672,35
29,548.97707,288.96844,26
30,538.00571,283.98166,16
31,565.01856,300.98002,51
32,566.04076,282.01054,47
33,569.11110,257.98816,41
34,559.01718,282.99672,35
35,548.97707,288.96844,26
36,538.00571,283.98166,16
37,553.94889,261.01007,51
38,557.05247,283.95962,46
39,558.03789,292.00942,39
40,559.01718,282.99672,35
41,548.97707,288.96844,26
42,538.00571,283.98166,16
43,556.91554,297.97534,51
44,557.05247,283.95962,46
45,558.03789,292.00942,39
46,559.01718,282.99672,35
47,548.97707,288.96844,26
48,538.00571,283.98166,16
49,544.99141,241.97884,51
50,548.95985,272.01446,46
51,548.98913,286.98738,40
52,531.04916,304.02869,33
53,548.97707,288.96844,26
54,538.00571,283.98166,16
55,547.96787,272.99520,51
56,548.95985,272.01446,46
57,548.98913,286.98738,40
58,531.04916,304.02869,33
59,548.97707,288.96844,26
60,538.00571,283.98166,16
61,536.89403,269.95299,51
62,534.93333,287.99270,48
63,530.89077,291.95331,39
64,531.95919,287.92011,32
65,521.98876,292.98954,26
66,538.00571,283.98166,16
67,538.95836,299.96719,51
68,537.91466,307.99184,48
69,548.98913,286.98738,40
70,531.04916,304.02869,33
71,548.97707,288.96844,26
72,538.00571,283.98166,16
73,546.94251,315.97470,51
74,541.92855,320.99244,46
75,558.03789,292.00942,39
76,559.01718,282.99672,35
77,548.97707,288.96844,26
78,538.00571,283.98166,16
79,536.00935,343.97664,51
80,541.92855,320.99244,46
81,558.03789,292.00942,39
82,559.01718,282.99672,35
83,548.97707,288.96844,26
84,538.00571,283.98166,16
85,532.96710,325.97062,51
86,537.91466,307.99184,48
87,548.98913,286.98738,40
88,531.04916,304.02869,33
89,548.97707,288.96844,26
90,538.00571,283.98166,16
91,530.93012,297.95511,51
92,534.93333,287.99270,48
93,530.89077,291.95331,39
94,531.95919,287.92011,32
95,521.98876,292.98954,26
96,538.00571,283.98166,16
97,524.93671,325.97823,51
98,519.94344,329.91786,47
99,519.97781,314.98425,39
100,531.04916,304.02869,33
101,548.97707,288.96844,26
102,538.00571,283.98166,16
103,525.87426,263.89536,51
104,526.91056,270.83185,48
105,546.96190,263.92012,41
106,531.95919,287.92011,32
107,521.98876,292.98954,26
108,538.00571,283.98166,16
109,508.96238,279.91731,51
110,526.91056,270.83185,48
111,546.96190,263.92012,41
112,531.95919,287.92011,32
113,521.98876,292.98954,26
114,538.00571,283.98166,16
115,527.01023,281.93959,51
116,517.92479,292.90682,48
117,517.90523,291.94224,41
118,506.93345,304.95639,34
119,521.98876,292.98954,26
120,538.00571,283.98166,16
121,516.96256,304.95694,51
122,507.93189,310.88369,47
123,530.89077,291.95331,39
124,531.95919,287.92011,32
125,521.98876,292.98954,26
126,538.00571,283.98166,16
127,507.96130,299.93931,51
128,517.92479,292.90682,48
129,517.90523,291.94224,41
130,506.93345,304.95639,34
131,521.98876,292.98954,26
132,538.00571,283.98166,16
133,497.90265,297.91797,51
134,491.91330,306.93083,48
135,517.90523,291.94224,41
136,506.93345,304.95639,34
137,521.98876,292.98954,26
138,538.00571,283.98166,16
139,513.93939,350.00387,51
140,519.94344,329.91786,47
141,519.97781,314.98425,39
142,531.04916,304.02869,33
143,548.97707,288.96844,26
144,538.00571,283.98166,16
145,502.96379,335.95942,51
146,498.92477,340.92534,47
147,519.97781,314.98425,39
148,531.04916,304.02869,33
149,548.97707,288.96844,26
150,538.00571,283.98166,16
151,508.97387,322.95507,51
152,501.97263,323.94173,48
153,495.98342,316.86315,42
154,506.93345,304.95639,34
155,521.98876,292.98954,26
156,538.00571,283.98166,16
157,489.98413,317.90849,51
158,507.93189,310.88369,47
159,530.89077,291.95331,39
160,531.95919,287.92011,32
161,521.98876,292.98954,26
162,538.00571,283.98166,16
163,475.97732,312.91395,51
164,491.91330,306.93083,48
165,517.90523,291.94224,41
166,506.93345,304.95639,34
167,521.98876,292.98954,26
168,538.00571,283.98166,16
169,482.94731,358.95165,51
170,498.92477,340.92534,47
171,519.97781,314.98425,39
172,531.04916,304.02869,33
173,548.97707,288.96844,26
174,538.00571,283.98166,16
175,485.93615,334.94764,51
176,501.97263,323.94173,48
177,495.98342,316.86315,42
178,506.93345,304.95639,34
179,521.98876,292.98954,26
180,538.00571,283.98166,16
181,468.01738,328.00030,51
182,462.99965,323.92260,49
183,495.98342,316.86315,42
184,506.93345,304.95639,34
185,521.98876,292.98954,26
186,538.00571,283.98166,16
187,442.99553,323.00805,51
188,462.99965,323.92260,49
189,495.98342,316.86315,42
190,506.93345,304.95639,34
191,521.98876,292.98954,26
192,538.00571,283.98166,16
