 ,XM,YM,Slice
1,162.92937,213.94959,51
2,158.07803,230.00633,48
3,147.96761,228.03097,42
4,135.01021,239.99011,35
5,147.01351,241.03626,25
6,160.94425,245.09534,15
7,184.95687,214.01940,51
8,180.06030,231.99194,44
9,178.92563,240.95145,38
10,171.97031,257.02115,30
11,160.94425,245.09534,15
12,194.95362,247.02387,51
13,184.90670,260.95135,44
14,181.10131,270.00339,37
15,171.97031,257.02115,30
16,160.94425,245.09534,15
17,178.03382,225.00967,51
18,180.96297,241.02279,49
19,180.06030,231.99194,44
20,178.92563,240.95145,38
21,171.97031,257.02115,30
22,160.94425,245.09534,15
23,183.95147,245.03199,51
24,180.96297,241.02279,49
25,180.06030,231.99194,44
26,178.92563,240.95145,38
27,171.97031,257.02115,30
28,160.94425,245.09534,15
29,169.96451,241.99843,51
30,172.98899,257.96801,46
31,178.92563,240.95145,38
32,171.97031,257.02115,30
33,160.94425,245.09534,15
34,183.97330,272.00976,51
35,184.90670,260.95135,44
36,181.10131,270.00339,37
37,171.97031,257.02115,30
38,160.94425,245.09534,15
39,190.03234,294.03450,51
40,172.97022,287.98623,43
41,181.10131,270.00339,37
42,171.97031,257.02115,30
43,160.94425,245.09534,15
44,171.97946,270.96127,51
45,172.98899,257.96801,46
46,178.92563,240.95145,38
47,171.97031,257.02115,30
48,160.94425,245.09534,15
49,158.95783,273.95400,51
50,160.86168,261.01134,46
51,158.94175,246.05615,40
52,157.91591,258.06123,31
53,147.01351,241.03626,25
54,160.94425,245.09534,15
55,172.95907,290.87288,51
56,161.97653,290.93230,48
57,156.99937,279.95689,41
58,157.91591,258.06123,31
59,147.01351,241.03626,25
60,160.94425,245.09534,15
61,150.02074,293.97619,51
62,161.97653,290.93230,48
63,156.99937,279.95689,41
64,157.91591,258.06123,31
65,147.01351,241.03626,25
66,160.94425,245.09534,15
67,158.01430,301.91261,51
68,172.97022,287.98623,43
69,181.10131,270.00339,37
70,171.97031,257.02115,30
71,160.94425,245.09534,15
72,134.90385,311.04568,51
73,137.93903,295.95719,47
74,156.99937,279.95689,41
75,157.91591,258.06123,31
76,147.01351,241.03626,25
77,160.94425,245.09534,15
78,135.98566,285.99819,51
79,137.93903,295.95719,47
80,156.99937,279.95689,41
81,157.91591,258.06123,31
82,147.01351,241.03626,25
83,160.94425,245.09534,15
84,142.96796,256.02947,51
85,138.99913,244.89963,46
86,158.94175,246.05615,40
87,157.91591,258.06123,31
88,147.01351,241.03626,25
89,160.94425,245.09534,15
90,149.89166,241.03427,51
91,158.07803,230.00633,48
92,147.96761,228.03097,42
93,135.01021,239.99011,35
94,147.01351,241.03626,25
95,160.94425,245.09534,15
96,134.99693,224.99482,51
97,128.01369,222.96349,48
98,147.96761,228.03097,42
99,135.01021,239.99011,35
100,147.01351,241.03626,25
101,160.94425,245.09534,15
102,115.03868,218.91625,51
103,128.01369,222.96349,48
104,147.96761,228.03097,42
105,135.01021,239.99011,35
106,147.01351,241.03626,25
107,160.94425,245.09534,15
108,114.99205,230.00438,51
109,138.99913,244.89963,46
110,158.94175,246.05615,40
111,157.91591,258.06123,31
112,147.01351,241.03626,25
113,160.94425,245.09534,15
114,121.98277,243.97959,51
115,131.96379,255.00695,49
116,120.97435,248.98353,42
117,135.01021,239.99011,35
118,147.01351,241.03626,25
119,160.94425,245.09534,15
120,105.00533,260.05793,51
121,120.97435,248.98353,42
122,135.01021,239.99011,35
123,147.01351,241.03626,25
124,160.94425,245.09534,15
125,132.89071,264.97525,51
126,131.96379,255.00695,49
127,120.97435,248.98353,42
128,135.01021,239.99011,35
129,147.01351,241.03626,25
130,160.94425,245.09534,15
131,157.95559,250.98628,51
132,160.86168,261.01134,46
133,158.94175,246.05615,40
134,157.91591,258.06123,31
135,147.01351,241.03626,25
136,160.94425,245.09534,15
