 ,XM,YM,Slice
1,293.91521,232.94289,51
2,294.01933,204.98198,45
3,304.98023,142.11172,38
4,316.03873,100.8299,29
5,355.01919,99.65646,20
6,331.88961,189.02549,51
7,294.01933,204.98198,45
8,304.98023,142.11172,38
9,316.03873,100.8299,29
10,355.01919,99.65646,20
11,296.9964,174.98155,51
12,302.06769,150.97855,45
13,304.98023,142.11172,38
14,316.03873,100.8299,29
15,355.01919,99.65646,20
16,350.01315,161.98558,51
17,344.98088,131.92223,43
18,354.99992,110.81686,36
19,345.01082,113.92069,30
20,355.01919,99.65646,20
21,334.12642,161.0787,51
22,344.98088,131.92223,43
23,354.99992,110.81686,36
24,345.01082,113.92069,30
25,355.01919,99.65646,20
26,351.12475,137.17387,51
27,330.02147,132.02936,45
28,330.01957,111.08314,38
29,345.01082,113.92069,30
30,355.01919,99.65646,20
31,305.9733,159.97656,51
32,330.02147,132.02936,45
33,330.01957,111.08314,38
34,345.01082,113.92069,30
35,355.01919,99.65646,20
36,295.98191,151.86508,51
37,302.06769,150.97855,45
38,304.98023,142.11172,38
39,316.03873,100.8299,29
40,355.01919,99.65646,20
41,332.99916,134.97407,51
42,348.02011,119.96365,47
43,354.99992,110.81686,36
44,345.01082,113.92069,30
45,355.01919,99.65646,20
46,351.98537,116.94181,51
47,348.02011,119.96365,47
48,354.99992,110.81686,36
49,345.01082,113.92069,30
50,355.01919,99.65646,20
51,344.00394,111.9106,51
52,333.97285,113.81965,47
53,334.95387,97.84601,38
54,316.03873,100.8299,29
55,355.01919,99.65646,20
56,311.02656,125.98436,51
57,297.98432,123.89876,47
58,330.01957,111.08314,38
59,345.01082,113.92069,30
60,355.01919,99.65646,20
61,281.97025,141.91093,51
62,297.98432,123.89876,47
63,330.01957,111.08314,38
64,345.01082,113.92069,30
65,355.01919,99.65646,20
66,306.9302,106.76789,51
67,313.99707,105.82421,46
68,334.95387,97.84601,38
69,316.03873,100.8299,29
70,355.01919,99.65646,20
71,328.94653,108.85927,51
72,313.99707,105.82421,46
73,334.95387,97.84601,38
74,316.03873,100.8299,29
75,355.01919,99.65646,20
1,317.07962,138.14183,51
2,333.97285,113.81965,47
3,334.95387,97.84601,38
4,316.03873,100.8299,29
5,355.01919,99.65646,20
