 ,XM,YM,Slice
1,505.94642,285.03592,51
2,493.05195,271.95191,49
3,474.98921,265.99996,44
4,509.01569,261.97239,35
5,526.89119,249.90176,26
6,479.04564,263.92276,51
7,493.05195,271.95191,49
8,474.98921,265.99996,44
9,509.01569,261.97239,35
10,526.89119,249.90176,26
11,439.96364,259.03767,51
12,452.03184,259.92940,48
13,474.98921,265.99996,44
14,509.01569,261.97239,35
15,526.89119,249.90176,26
16,463.00443,266.02729,51
17,452.03184,259.92940,48
18,474.98921,265.99996,44
19,509.01569,261.97239,35
20,526.89119,249.90176,26
21,508.03514,275.95429,51
22,500.95619,261.11224,49
23,527.04086,264.01318,43
24,509.01569,261.97239,35
25,526.89119,249.90176,26
26,488.09424,251.92000,51
27,500.95619,261.11224,49
28,527.04086,264.01318,43
29,509.01569,261.97239,35
30,526.89119,249.90176,26
31,533.01508,273.93959,51
32,547.00604,272.99716,48
33,527.04086,264.01318,43
34,509.01569,261.97239,35
35,526.89119,249.90176,26
36,562.03730,275.95094,51
37,547.00604,272.99716,48
38,527.04086,264.01318,43
39,509.01569,261.97239,35
40,526.89119,249.90176,26
41,562.01957,263.90207,51
42,548.00538,263.94904,46
43,533.07687,245.85948,39
44,539.96551,247.90859,32
45,526.89119,249.90176,26
46,559.90575,248.87652,51
47,567.08013,236.01766,48
48,561.00546,238.01222,41
49,539.96551,247.90859,32
50,526.89119,249.90176,26
51,566.94659,225.94490,51
52,567.08013,236.01766,48
53,561.00546,238.01222,41
54,539.96551,247.90859,32
55,526.89119,249.90176,26
56,542.99630,242.01333,51
57,537.06367,247.86334,46
58,561.00546,238.01222,41
59,539.96551,247.90859,32
60,526.89119,249.90176,26
61,521.00025,262.96518,51
62,548.00538,263.94904,46
63,533.07687,245.85948,39
64,539.96551,247.90859,32
65,526.89119,249.90176,26
66,520.01376,253.88781,51
67,507.08483,246.91212,46
68,533.07687,245.85948,39
69,539.96551,247.90859,32
70,526.89119,249.90176,26
71,514.99557,240.99745,51
72,537.06367,247.86334,46
73,561.00546,238.01222,41
74,539.96551,247.90859,32
75,526.89119,249.90176,26
76,488.00137,238.97058,51
77,507.08483,246.91212,46
78,533.07687,245.85948,39
79,539.96551,247.90859,32
80,526.89119,249.90176,26
