 ,XM,YM,Slice
1,458.04837,163.94520,51
2,482.88811,111.02695,41
3,470.01703,98.81065,33
4,490.01915,100.82634,26
5,502.07316,94.85725,16
6,438.00783,122.99481,51
7,432.99225,112.95916,49
8,453.00145,95.82396,41
9,470.01703,98.81065,33
10,490.01915,100.82634,26
11,502.07316,94.85725,16
12,426.00820,102.82872,51
13,432.99225,112.95916,49
14,453.00145,95.82396,41
15,470.01703,98.81065,33
16,490.01915,100.82634,26
17,502.07316,94.85725,16
18,443.97411,108.95473,51
19,449.00443,118.95590,49
20,453.00145,95.82396,41
21,470.01703,98.81065,33
22,490.01915,100.82634,26
23,502.07316,94.85725,16
24,448.97494,129.96521,51
25,449.00443,118.95590,49
26,453.00145,95.82396,41
27,470.01703,98.81065,33
28,490.01915,100.82634,26
29,502.07316,94.85725,16
30,453.99716,110.96781,51
31,457.98602,120.98226,49
32,482.88811,111.02695,41
33,470.01703,98.81065,33
34,490.01915,100.82634,26
35,502.07316,94.85725,16
36,456.96145,136.99106,51
37,457.98602,120.98226,49
38,482.88811,111.02695,41
39,470.01703,98.81065,33
40,490.01915,100.82634,26
41,502.07316,94.85725,16
42,469.03457,119.95375,51
43,476.97457,125.99514,47
44,500.94790,117.98955,41
45,507.99501,117.99408,33
46,490.01915,100.82634,26
47,502.07316,94.85725,16
48,466.00757,141.98667,51
49,476.97457,125.99514,47
50,500.94790,117.98955,41
51,507.99501,117.99408,33
52,490.01915,100.82634,26
53,502.07316,94.85725,16
54,464.93791,101.95926,51
55,480.02980,101.82767,48
56,495.04664,96.83506,42
57,505.05377,101.80306,33
58,516.04389,106.85608,26
59,502.07316,94.85725,16
60,486.86502,125.93734,51
61,518.06085,109.72973,42
62,505.05377,101.80306,33
63,516.04389,106.85608,26
64,502.07316,94.85725,16
65,486.01955,111.89840,51
66,480.02980,101.82767,48
67,495.04664,96.83506,42
68,505.05377,101.80306,33
69,516.04389,106.85608,26
70,502.07316,94.85725,16
71,494.07427,102.83926,51
72,506.02889,104.80575,49
73,495.04664,96.83506,42
74,505.05377,101.80306,33
75,516.04389,106.85608,26
76,502.07316,94.85725,16
77,517.05795,108.83673,51
78,506.02889,104.80575,49
79,495.04664,96.83506,42
80,505.05377,101.80306,33
81,516.04389,106.85608,26
82,502.07316,94.85725,16
83,515.02292,122.93853,51
84,529.11391,120.82692,49
85,518.06085,109.72973,42
86,505.05377,101.80306,33
87,516.04389,106.85608,26
88,502.07316,94.85725,16
89,537.07334,123.90286,51
90,529.11391,120.82692,49
91,518.06085,109.72973,42
92,505.05377,101.80306,33
93,516.04389,106.85608,26
94,502.07316,94.85725,16
95,519.01113,129.98317,51
96,536.12476,129.87746,48
97,551.09300,129.91221,41
98,532.05622,121.95467,34
99,516.04389,106.85608,26
100,502.07316,94.85725,16
101,490.97669,136.97281,51
102,492.02495,131.01970,49
103,519.90841,124.14387,42
104,532.05622,121.95467,34
105,516.04389,106.85608,26
106,502.07316,94.85725,16
107,542.08010,136.87072,51
108,536.12476,129.87746,48
109,551.09300,129.91221,41
110,532.05622,121.95467,34
111,516.04389,106.85608,26
112,502.07316,94.85725,16
113,533.99918,143.97988,51
114,528.00405,136.95661,48
115,519.90841,124.14387,42
116,532.05622,121.95467,34
117,516.04389,106.85608,26
118,502.07316,94.85725,16
119,510.00337,139.98630,51
120,528.00405,136.95661,48
121,519.90841,124.14387,42
122,532.05622,121.95467,34
123,516.04389,106.85608,26
124,502.07316,94.85725,16
125,552.01805,154.98070,51
126,553.16065,162.96019,49
127,551.09300,129.91221,41
128,532.05622,121.95467,34
129,516.04389,106.85608,26
130,502.07316,94.85725,16
131,514.02606,148.95440,51
132,506.99191,140.00711,48
133,500.94790,117.98955,41
134,507.99501,117.99408,33
135,490.01915,100.82634,26
136,502.07316,94.85725,16
137,547.89931,174.97955,51
138,553.16065,162.96019,49
139,551.09300,129.91221,41
140,532.05622,121.95467,34
141,516.04389,106.85608,26
142,502.07316,94.85725,16
143,535.98336,156.92802,51
144,527.00451,156.97551,49
145,521.00680,149.15216,44
146,507.99501,117.99408,33
147,490.01915,100.82634,26
148,502.07316,94.85725,16
149,514.98626,167.97212,51
150,527.00451,156.97551,49
151,521.00680,149.15216,44
152,507.99501,117.99408,33
153,490.01915,100.82634,26
154,502.07316,94.85725,16
155,491.03775,154.04577,51
156,506.99191,140.00711,48
157,500.94790,117.98955,41
158,507.99501,117.99408,33
159,490.01915,100.82634,26
160,502.07316,94.85725,16
161,472.84336,160.93547,51
162,492.02495,131.01970,49
163,519.90841,124.14387,42
164,532.05622,121.95467,34
165,516.04389,106.85608,26
166,502.07316,94.85725,16
167,504.01071,162.97872,51
168,497.94723,159.94550,49
169,521.00680,149.15216,44
170,507.99501,117.99408,33
171,490.01915,100.82634,26
172,502.07316,94.85725,16
173,486.92515,175.92340,51
174,497.94723,159.94550,49
175,521.00680,149.15216,44
176,507.99501,117.99408,33
177,490.01915,100.82634,26
178,502.07316,94.85725,16
