 ,XM,YM,Slice
1,332.97668,106.80812,51
2,353.95912,107.77756,46
3,380.02396,101.92415,38
4,364.01046,108.90686,32
5,388.99471,103.87057,26
6,404.08767,99.76484,15
7,361.02024,109.80051,51
8,353.95912,107.77756,46
9,380.02396,101.92415,38
10,364.01046,108.90686,32
11,388.99471,103.87057,26
12,404.08767,99.76484,15
13,324.00858,115.84810,51
14,346.05701,118.96323,48
15,350.01860,115.00493,39
16,364.01046,108.90686,32
17,388.99471,103.87057,26
18,404.08767,99.76484,15
19,351.04329,123.94324,51
20,346.05701,118.96323,48
21,350.01860,115.00493,39
22,364.01046,108.90686,32
23,388.99471,103.87057,26
24,404.08767,99.76484,15
25,371.98398,112.83772,51
26,382.00832,108.82837,45
27,380.02396,101.92415,38
28,364.01046,108.90686,32
29,388.99471,103.87057,26
30,404.08767,99.76484,15
31,390.99194,110.84097,51
32,382.00832,108.82837,45
33,380.02396,101.92415,38
34,364.01046,108.90686,32
35,388.99471,103.87057,26
36,404.08767,99.76484,15
37,335.06506,129.90434,51
38,336.99417,139.97624,48
39,350.01860,115.00493,39
40,364.01046,108.90686,32
41,388.99471,103.87057,26
42,404.08767,99.76484,15
43,331.94258,149.98710,51
44,336.99417,139.97624,48
45,350.01860,115.00493,39
46,364.01046,108.90686,32
47,388.99471,103.87057,26
48,404.08767,99.76484,15
49,349.12171,143.09515,51
50,364.92213,129.91277,46
51,396.00843,106.89856,39
52,403.02249,104.88357,32
53,388.99471,103.87057,26
54,404.08767,99.76484,15
55,367.96822,132.99654,51
56,364.92213,129.91277,46
57,396.00843,106.89856,39
58,403.02249,104.88357,32
59,388.99471,103.87057,26
60,404.08767,99.76484,15
61,402.02474,112.87135,51
62,394.96494,115.86475,46
63,396.00843,106.89856,39
64,403.02249,104.88357,32
65,388.99471,103.87057,26
66,404.08767,99.76484,15
67,379.99720,132.97936,51
68,394.96494,115.86475,46
69,396.00843,106.89856,39
70,403.02249,104.88357,32
71,388.99471,103.87057,26
72,404.08767,99.76484,15
73,370.01413,151.88209,51
74,394.99803,133.00432,46
75,416.05321,111.94217,40
76,401.99413,115.02343,32
77,420.00168,110.98574,25
78,404.08767,99.76484,15
79,332.99125,170.04852,51
80,356.09640,153.10724,47
81,388.01856,121.98144,40
82,401.99413,115.02343,32
83,420.00168,110.98574,25
84,404.08767,99.76484,15
85,350.99303,159.96988,51
86,356.09640,153.10724,47
87,388.01856,121.98144,40
88,401.99413,115.02343,32
89,420.00168,110.98574,25
90,404.08767,99.76484,15
91,378.99375,164.06704,51
92,394.00444,139.03625,45
93,388.01856,121.98144,40
94,401.99413,115.02343,32
95,420.00168,110.98574,25
96,404.08767,99.76484,15
97,389.01464,135.02123,51
98,410.00421,116.93764,47
99,427.99524,99.87363,40
100,403.02249,104.88357,32
101,388.99471,103.87057,26
102,404.08767,99.76484,15
103,403.09347,153.11162,51
104,394.00444,139.03625,45
105,388.01856,121.98144,40
106,401.99413,115.02343,32
107,420.00168,110.98574,25
108,404.08767,99.76484,15
109,401.02583,142.98997,51
110,394.99803,133.00432,46
111,416.05321,111.94217,40
112,401.99413,115.02343,32
113,420.00168,110.98574,25
114,404.08767,99.76484,15
115,412.97794,113.83977,51
116,410.00421,116.93764,47
117,427.99524,99.87363,40
118,403.02249,104.88357,32
119,388.99471,103.87057,26
120,404.08767,99.76484,15
121,412.98076,123.94220,51
122,423.01059,118.90733,46
123,416.05321,111.94217,40
124,401.99413,115.02343,32
125,420.00168,110.98574,25
126,404.08767,99.76484,15
127,439.04442,108.95411,51
128,447.03121,106.92526,47
129,427.99524,99.87363,40
130,403.02249,104.88357,32
131,388.99471,103.87057,26
132,404.08767,99.76484,15
133,466.99441,108.82568,51
134,447.03121,106.92526,47
135,427.99524,99.87363,40
136,403.02249,104.88357,32
137,388.99471,103.87057,26
138,404.08767,99.76484,15
139,439.96810,117.83718,51
140,423.01059,118.90733,46
141,416.05321,111.94217,40
142,401.99413,115.02343,32
143,420.00168,110.98574,25
144,404.08767,99.76484,15
145,453.05958,125.11008,51
146,437.01954,114.96045,41
147,430.97713,125.02635,34
148,420.00168,110.98574,25
149,404.08767,99.76484,15
150,423.07032,136.00081,51
151,420.99749,141.97690,48
152,437.01954,114.96045,41
153,430.97713,125.02635,34
154,420.00168,110.98574,25
155,404.08767,99.76484,15
156,417.08000,161.02711,51
157,420.99749,141.97690,48
158,437.01954,114.96045,41
159,430.97713,125.02635,34
160,420.00168,110.98574,25
161,404.08767,99.76484,15
162,436.97921,141.02276,51
163,446.00618,143.97779,49
164,442.96116,139.01552,42
165,430.97713,125.02635,34
166,420.00168,110.98574,25
167,404.08767,99.76484,15
168,457.96899,152.99415,51
169,446.00618,143.97779,49
170,442.96116,139.01552,42
171,430.97713,125.02635,34
172,420.00168,110.98574,25
173,404.08767,99.76484,15
174,442.98670,157.01053,51
175,448.98402,167.00004,50
176,442.96116,139.01552,42
177,430.97713,125.02635,34
178,420.00168,110.98574,25
179,404.08767,99.76484,15
180,450.92802,178.00451,51
181,448.98402,167.00004,50
182,442.96116,139.01552,42
183,430.97713,125.02635,34
184,420.00168,110.98574,25
185,404.08767,99.76484,15
