 ,XM,YM,Slice
1,241.96028,133.91897,51
2,240.06829,148.98989,48
3,230.93147,154.98204,41
4,208.04149,136.94367,31
5,197.94311,121.86186,24
6,184.90109,112.68872,13
7,239.94652,160.97950,51
8,240.06829,148.98989,48
9,230.93147,154.98204,41
10,208.04149,136.94367,31
11,197.94311,121.86186,24
12,184.90109,112.68872,13
13,245.94924,184.01026,51
14,233.03742,192.02561,48
15,230.93147,154.98204,41
16,208.04149,136.94367,31
17,197.94311,121.86186,24
18,184.90109,112.68872,13
19,230.92724,129.79130,51
20,213.94791,130.90819,46
21,218.13194,128.88521,40
22,208.04149,136.94367,31
23,197.94311,121.86186,24
24,184.90109,112.68872,13
25,206.00049,126.87727,51
26,213.94791,130.90819,46
27,218.13194,128.88521,40
28,208.04149,136.94367,31
29,197.94311,121.86186,24
30,184.90109,112.68872,13
31,227.98167,152.99651,51
32,225.95832,160.94193,47
33,218.13194,128.88521,40
34,208.04149,136.94367,31
35,197.94311,121.86186,24
36,184.90109,112.68872,13
37,217.98562,148.98662,51
38,216.98461,157.00176,47
39,205.97503,130.93928,40
40,175.05823,119.83968,30
41,197.94311,121.86186,24
42,184.90109,112.68872,13
43,247.97686,207.87274,51
44,233.03742,192.02561,48
45,230.93147,154.98204,41
46,208.04149,136.94367,31
47,197.94311,121.86186,24
48,184.90109,112.68872,13
49,212.94462,208.09021,51
50,203.92688,173.04704,44
51,201.98151,144.01155,38
52,180.97511,130.95149,30
53,167.00187,125.84721,23
54,184.90109,112.68872,13
55,230.99156,187.99653,51
56,225.95832,160.94193,47
57,218.13194,128.88521,40
58,208.04149,136.94367,31
59,197.94311,121.86186,24
60,184.90109,112.68872,13
61,222.94822,185.02219,51
62,216.98461,157.00176,47
63,205.97503,130.93928,40
64,175.05823,119.83968,30
65,197.94311,121.86186,24
66,184.90109,112.68872,13
67,186.98443,126.82943,51
68,197.01904,131.88238,48
69,205.97503,130.93928,40
70,175.05823,119.83968,30
71,197.94311,121.86186,24
72,184.90109,112.68872,13
73,207.96489,150.00911,51
74,197.01904,131.88238,48
75,205.97503,130.93928,40
76,175.05823,119.83968,30
77,197.94311,121.86186,24
78,184.90109,112.68872,13
79,169.97597,128.93605,51
80,182.00000,134.96083,49
81,163.02033,117.85645,39
82,175.05823,119.83968,30
83,197.94311,121.86186,24
84,184.90109,112.68872,13
85,195.09074,146.93979,51
86,182.00000,134.96083,49
87,163.02033,117.85645,39
88,175.05823,119.83968,30
89,197.94311,121.86186,24
90,184.90109,112.68872,13
91,148.99462,132.84565,51
92,140.94509,133.81869,47
93,163.02033,117.85645,39
94,175.05823,119.83968,30
95,197.94311,121.86186,24
96,184.90109,112.68872,13
97,125.90806,141.86513,51
98,140.94509,133.81869,47
99,163.02033,117.85645,39
100,175.05823,119.83968,30
101,197.94311,121.86186,24
102,184.90109,112.68872,13
103,162.00559,141.94927,51
104,147.95211,143.90144,50
105,177.98771,126.90529,38
106,180.97511,130.95149,30
107,167.00187,125.84721,23
108,184.90109,112.68872,13
109,172.99623,151.13886,51
110,189.95127,147.09682,46
111,177.98771,126.90529,38
112,180.97511,130.95149,30
113,167.00187,125.84721,23
114,184.90109,112.68872,13
115,199.00252,165.05294,51
116,189.95127,147.09682,46
117,177.98771,126.90529,38
118,180.97511,130.95149,30
119,167.00187,125.84721,23
120,184.90109,112.68872,13
121,199.02238,175.97063,51
122,188.96102,158.04884,46
123,201.98151,144.01155,38
124,180.97511,130.95149,30
125,167.00187,125.84721,23
126,184.90109,112.68872,13
127,205.97532,192.01366,51
128,203.92688,173.04704,44
129,201.98151,144.01155,38
130,180.97511,130.95149,30
131,167.00187,125.84721,23
132,184.90109,112.68872,13
133,176.09717,167.92265,51
134,188.96102,158.04884,46
135,201.98151,144.01155,38
136,180.97511,130.95149,30
137,167.00187,125.84721,23
138,184.90109,112.68872,13
139,183.02682,186.99565,51
140,172.04069,161.93551,46
141,177.88481,157.99624,40
142,159.95873,144.01662,33
143,167.00187,125.84721,23
144,184.90109,112.68872,13
145,153.97311,164.00277,51
146,172.04069,161.93551,46
147,177.88481,157.99624,40
148,159.95873,144.01662,33
149,167.00187,125.84721,23
150,184.90109,112.68872,13
151,175.01018,192.97263,51
152,159.91008,167.11353,46
153,155.03082,137.92585,39
154,159.95873,144.01662,33
155,167.00187,125.84721,23
156,184.90109,112.68872,13
157,149.01165,169.97629,51
158,159.91008,167.11353,46
159,155.03082,137.92585,39
160,159.95873,144.01662,33
161,167.00187,125.84721,23
162,184.90109,112.68872,13
163,169.97316,200.04478,51
164,164.00879,192.01470,47
165,177.88481,157.99624,40
166,159.95873,144.01662,33
167,167.00187,125.84721,23
168,184.90109,112.68872,13
169,129.97805,149.94963,51
170,147.95211,143.90144,50
171,177.98771,126.90529,38
172,180.97511,130.95149,30
173,167.00187,125.84721,23
174,184.90109,112.68872,13
175,118.95451,168.02219,51
176,132.97492,158.95991,47
177,155.03082,137.92585,39
178,159.95873,144.01662,33
179,167.00187,125.84721,23
180,184.90109,112.68872,13
181,136.95228,169.03720,51
182,132.97492,158.95991,47
183,155.03082,137.92585,39
184,159.95873,144.01662,33
185,167.00187,125.84721,23
186,184.90109,112.68872,13
187,138.97366,192.91122,51
188,164.00879,192.01470,47
189,177.88481,157.99624,40
190,159.95873,144.01662,33
191,167.00187,125.84721,23
192,184.90109,112.68872,13
