 ,XM,YM,Slice
1,385.88336,290.00102,51
2,399.01643,302.02168,48
3,432.05388,309.88418,41
4,446.99115,310.94305,34
5,468.03165,310.88989,27
6,403.00348,312.02368,51
7,399.01643,302.02168,48
8,432.05388,309.88418,41
9,446.99115,310.94305,34
10,468.03165,310.88989,27
11,411.02588,304.92429,51
12,427.03442,307.95136,49
13,457.04940,301.83311,41
14,446.99115,310.94305,34
15,468.03165,310.88989,27
16,437.99566,306.83366,51
17,427.03442,307.95136,49
18,457.04940,301.83311,41
19,446.99115,310.94305,34
20,468.03165,310.88989,27
21,422.97050,320.84490,51
22,434.01028,318.97232,46
23,432.05388,309.88418,41
24,446.99115,310.94305,34
25,468.03165,310.88989,27
26,448.00130,335.94997,51
27,471.01100,325.95104,48
28,486.99550,320.99550,35
29,468.03165,310.88989,27
30,452.01356,324.03206,51
31,434.01028,318.97232,46
32,432.05388,309.88418,41
33,446.99115,310.94305,34
34,468.03165,310.88989,27
35,507.96225,376.98483,51
36,508.00034,364.99957,48
37,504.94712,341.99923,43
38,486.99550,320.99550,35
39,468.03165,310.88989,27
40,503.90757,352.96237,51
41,508.00034,364.99957,48
42,504.94712,341.99923,43
43,486.99550,320.99550,35
44,468.03165,310.88989,27
45,491.93961,340.90169,51
46,505.92983,333.92821,48
47,504.94712,341.99923,43
48,486.99550,320.99550,35
49,468.03165,310.88989,27
50,518.00851,333.01268,51
51,505.92983,333.92821,48
52,504.94712,341.99923,43
53,486.99550,320.99550,35
54,468.03165,310.88989,27
55,494.00362,325.06119,51
56,471.01100,325.95104,48
57,486.99550,320.99550,35
58,468.03165,310.88989,27
59,461.96782,314.96758,51
60,470.04393,312.92820,47
61,457.04940,301.83311,41
62,446.99115,310.94305,34
63,468.03165,310.88989,27
64,493.00967,314.95151,51
65,470.04393,312.92820,47
66,457.04940,301.83311,41
67,446.99115,310.94305,34
68,468.03165,310.88989,27
