 ,XM,YM,Slice
1,301.04119,114.78293,51
2,330.02265,117.93220,44
3,342.02504,123.99480,37
4,344.91805,137.05089,28
5,356.91856,116.95120,18
6,320.05873,112.77159,51
7,341.97696,115.87149,46
8,357.05829,118.85870,43
9,359.00721,130.00369,34
10,360.94932,110.87408,26
11,356.91856,116.95120,18
12,301.00455,126.88051,51
13,313.06610,129.85402,50
14,344.01471,135.04704,43
15,342.02504,123.99480,37
16,344.91805,137.05089,28
17,356.91856,116.95120,18
18,324.00501,133.96340,51
19,313.06610,129.85402,50
20,344.01471,135.04704,43
21,342.02504,123.99480,37
22,344.91805,137.05089,28
23,356.91856,116.95120,18
24,323.08641,146.84216,51
25,349.03626,147.92220,43
26,358.04579,148.91515,35
27,344.91805,137.05089,28
28,356.91856,116.95120,18
29,353.99198,164.00471,51
30,364.09768,168.94300,50
31,349.03626,147.92220,43
32,358.04579,148.91515,35
33,344.91805,137.05089,28
34,356.91856,116.95120,18
35,373.02044,178.97572,51
36,364.09768,168.94300,50
37,349.03626,147.92220,43
38,358.04579,148.91515,35
39,344.91805,137.05089,28
40,356.91856,116.95120,18
41,351.00049,151.99415,51
42,344.01471,135.04704,43
43,342.02504,123.99480,37
44,344.91805,137.05089,28
45,356.91856,116.95120,18
46,382.09586,174.92735,51
47,375.04473,159.96869,47
48,383.00230,153.01558,41
49,358.04579,148.91515,35
50,344.91805,137.05089,28
51,356.91856,116.95120,18
52,338.07643,130.93059,51
53,330.02265,117.93220,44
54,342.02504,123.99480,37
55,344.91805,137.05089,28
56,356.91856,116.95120,18
57,344.96198,119.97500,51
58,341.97696,115.87149,46
59,357.05829,118.85870,43
60,359.00721,130.00369,34
61,360.94932,110.87408,26
62,356.91856,116.95120,18
63,341.01211,109.89276,51
64,358.01224,110.86960,46
65,368.98146,103.88360,41
66,377.03584,108.84823,35
67,360.94932,110.87408,26
68,356.91856,116.95120,18
69,366.04791,112.76634,51
70,358.01224,110.86960,46
71,368.98146,103.88360,41
72,377.03584,108.84823,35
73,360.94932,110.87408,26
74,356.91856,116.95120,18
75,384.04314,110.90762,51
76,391.07600,113.76284,49
77,405.06034,111.67320,43
78,377.03584,108.84823,35
79,360.94932,110.87408,26
80,356.91856,116.95120,18
81,405.98633,120.90712,51
82,391.07600,113.76284,49
83,405.06034,111.67320,43
84,377.03584,108.84823,35
85,360.94932,110.87408,26
86,356.91856,116.95120,18
87,425.02620,119.80279,51
88,405.06034,111.67320,43
89,377.03584,108.84823,35
90,360.94932,110.87408,26
91,356.91856,116.95120,18
92,378.06567,122.83664,51
93,384.99526,122.86549,49
94,368.98146,103.88360,41
95,377.03584,108.84823,35
96,360.94932,110.87408,26
97,356.91856,116.95120,18
98,404.99529,129.98192,51
99,384.99526,122.86549,49
100,368.98146,103.88360,41
101,377.03584,108.84823,35
102,360.94932,110.87408,26
103,356.91856,116.95120,18
104,360.00438,128.92993,51
105,366.03102,130.88436,45
106,357.05829,118.85870,43
107,359.00721,130.00369,34
108,360.94932,110.87408,26
109,356.91856,116.95120,18
110,391.01308,135.95849,51
111,366.03102,130.88436,45
112,357.05829,118.85870,43
113,359.00721,130.00369,34
114,360.94932,110.87408,26
115,356.91856,116.95120,18
116,375.96927,142.00186,51
117,375.04827,139.89854,42
118,359.00721,130.00369,34
119,360.94932,110.87408,26
120,356.91856,116.95120,18
121,387.02505,154.94340,51
122,394.03280,159.93569,48
123,375.04827,139.89854,42
124,359.00721,130.00369,34
125,360.94932,110.87408,26
126,356.91856,116.95120,18
127,408.00892,167.91484,51
128,394.03280,159.93569,48
129,375.04827,139.89854,42
130,359.00721,130.00369,34
131,360.94932,110.87408,26
132,356.91856,116.95120,18
133,371.04374,154.91971,51
134,375.04473,159.96869,47
135,383.00230,153.01558,41
136,358.04579,148.91515,35
137,344.91805,137.05089,28
138,356.91856,116.95120,18
139,397.99666,176.98477,51
140,383.00230,153.01558,41
141,358.04579,148.91515,35
142,344.91805,137.05089,28
143,356.91856,116.95120,18
