 ,XM,YM,Slice
1,350.01086,265.96409,51
2,376.99750,224.96729,46
3,400.87782,175.95542,36
4,394.90972,148.04728,27
5,387.91643,241.97540,51
6,393.99351,216.97726,49
7,376.99750,224.96729,46
8,400.87782,175.95542,36
9,394.90972,148.04728,27
10,403.02739,209.02371,51
11,393.99351,216.97726,49
12,376.99750,224.96729,46
13,400.87782,175.95542,36
14,394.90972,148.04728,27
15,359.88533,212.14178,51
16,389.87870,168.95035,41
17,393.89239,139.98107,35
18,394.90972,148.04728,27
19,363.00486,234.07032,51
20,389.95623,194.97072,46
21,408.92243,164.96162,42
22,400.87782,175.95542,36
23,394.90972,148.04728,27
24,398.96280,195.97859,51
25,389.95623,194.97072,46
26,408.92243,164.96162,42
27,400.87782,175.95542,36
28,394.90972,148.04728,27
29,352.00895,188.96665,51
30,375.90111,154.00084,43
31,374.03132,120.99836,35
32,396.95502,101.96870,26
33,376.95558,191.98187,51
34,384.02449,170.95069,48
35,389.87870,168.95035,41
36,393.89239,139.98107,35
37,394.90972,148.04728,27
38,390.96249,184.01590,51
39,398.08414,154.95526,48
40,396.07797,130.91071,42
41,393.89239,139.98107,35
42,394.90972,148.04728,27
43,407.92067,167.98515,51
44,413.91740,154.97480,48
45,408.92243,164.96162,42
46,400.87782,175.95542,36
47,394.90972,148.04728,27
48,383.05477,153.01367,51
49,384.02449,170.95069,48
50,389.87870,168.95035,41
51,393.89239,139.98107,35
52,394.90972,148.04728,27
53,393.98279,146.96992,51
54,398.08414,154.95526,48
55,396.07797,130.91071,42
56,393.89239,139.98107,35
57,394.90972,148.04728,27
58,402.97777,150.00770,51
59,404.84903,126.96064,48
60,408.00115,101.81888,40
61,413.95607,110.01019,34
62,396.95502,101.96870,26
63,358.90227,171.98292,51
64,363.95285,157.00791,49
65,375.90111,154.00084,43
66,374.03132,120.99836,35
67,396.95502,101.96870,26
68,368.01725,179.98637,51
69,376.90254,153.00817,49
70,377.95482,121.98057,42
71,374.03132,120.99836,35
72,396.95502,101.96870,26
73,349.96721,141.01188,51
74,363.95285,157.00791,49
75,375.90111,154.00084,43
76,374.03132,120.99836,35
77,396.95502,101.96870,26
78,361.94212,139.99236,51
79,357.98991,123.99101,48
80,377.95482,121.98057,42
81,374.03132,120.99836,35
82,396.95502,101.96870,26
83,346.96480,119.00910,51
84,357.98991,123.99101,48
85,377.95482,121.98057,42
86,374.03132,120.99836,35
87,396.95502,101.96870,26
88,364.01787,122.94983,51
89,383.02423,114.91250,47
90,396.07797,130.91071,42
91,393.89239,139.98107,35
92,394.90972,148.04728,27
93,363.00475,104.78302,51
94,375.03800,106.78964,48
95,408.00115,101.81888,40
96,413.95607,110.01019,34
97,396.95502,101.96870,26
98,378.09330,121.88614,51
