 ,XM,YM,Slice
1,611.98016,196.98245,51
2,609.99632,218.97807,46
3,617.07220,231.03040,38
4,606.96419,245.96044,29
5,615.11008,237.98160,51
6,614.07870,251.00403,45
7,617.07220,231.03040,38
8,606.96419,245.96044,29
9,602.96139,225.01584,51
10,609.99632,218.97807,46
11,617.07220,231.03040,38
12,606.96419,245.96044,29
13,613.14161,269.98962,51
14,614.07870,251.00403,45
15,617.07220,231.03040,38
16,606.96419,245.96044,29
17,604.92033,286.98855,51
18,602.97667,294.00068,45
19,609.97453,261.01441,39
20,606.96419,245.96044,29
21,593.94679,314.98483,51
22,602.97667,294.00068,45
23,609.97453,261.01441,39
24,606.96419,245.96044,29
25,593.92183,271.98505,51
26,598.92244,252.01108,49
27,609.97453,261.01441,39
28,606.96419,245.96044,29
29,591.92410,231.02454,51
30,598.92244,252.01108,49
31,609.97453,261.01441,39
32,606.96419,245.96044,29
