 ,XM,YM,Slice
1,470.98067,91.83967,51
2,486.08938,95.84461,49
3,519.08663,88.74617,39
4,556.12332,124.00293,34
5,492.00680,101.93155,51
6,486.08938,95.84461,49
7,519.08663,88.74617,39
8,556.12332,124.00293,34
9,502.08781,96.77235,51
10,513.15863,99.76472,45
11,519.08663,88.74617,39
12,556.12332,124.00293,34
13,517.06800,94.81349,51
14,528.10079,100.78435,49
15,547.11310,102.84096,41
16,560.04688,126.02448,37
17,556.12332,124.00293,34
18,538.07249,105.81587,51
19,528.10079,100.78435,49
20,547.11310,102.84096,41
21,560.04688,126.02448,37
22,556.12332,124.00293,34
23,547.07645,119.93875,51
24,552.14759,122.86957,48
25,547.11310,102.84096,41
26,560.04688,126.02448,37
27,556.12332,124.00293,34
28,558.12993,134.91194,51
29,552.14759,122.86957,48
30,547.11310,102.84096,41
31,560.04688,126.02448,37
32,556.12332,124.00293,34
33,516.99026,111.97724,51
34,513.15863,99.76472,45
35,519.08663,88.74617,39
36,556.12332,124.00293,34
37,528.00818,121.97663,51
38,518.00037,118.97161,49
39,508.98632,116.91953,44
40,545.10940,120.92845,37
41,555.15612,140.98733,28
42,559.02464,149.97544,20
43,478.00354,121.01412,51
44,508.98632,116.91953,44
45,545.10940,120.92845,37
46,555.15612,140.98733,28
47,559.02464,149.97544,20
48,501.99838,121.97190,51
49,518.00037,118.97161,49
50,508.98632,116.91953,44
51,545.10940,120.92845,37
52,555.15612,140.98733,28
53,559.02464,149.97544,20
54,490.98686,130.96147,51
55,567.06249,165.98332,49
56,512.03080,126.98990,45
57,560.04688,126.02448,37
58,556.12332,124.00293,34
59,453.01023,161.96026,51
60,512.03080,126.98990,45
61,560.04688,126.02448,37
62,556.12332,124.00293,34
63,504.98988,138.99891,51
64,552.20289,147.91916,45
65,561.04714,163.98279,39
66,550.96250,180.98213,32
67,559.02464,149.97544,20
68,544.05392,146.93978,51
69,552.20289,147.91916,45
70,561.04714,163.98279,39
71,550.96250,180.98213,32
72,559.02464,149.97544,20
73,490.01167,147.98474,51
74,525.02163,143.99665,48
75,553.00831,149.98690,41
76,544.92531,162.93769,35
77,555.15612,140.98733,28
78,559.02464,149.97544,20
79,524.00883,149.98461,51
80,525.02163,143.99665,48
81,553.00831,149.98690,41
82,544.92531,162.93769,35
83,555.15612,140.98733,28
84,559.02464,149.97544,20
85,486.01614,158.05904,51
86,512.96906,150.10141,48
87,536.99975,148.99839,43
88,545.10940,120.92845,37
89,555.15612,140.98733,28
90,559.02464,149.97544,20
91,516.99289,157.98762,51
92,512.96906,150.10141,48
93,536.99975,148.99839,43
94,545.10940,120.92845,37
95,555.15612,140.98733,28
96,559.02464,149.97544,20
97,536.95055,164.92821,51
98,531.99186,173.00364,49
99,536.99975,148.99839,43
100,545.10940,120.92845,37
101,555.15612,140.98733,28
102,559.02464,149.97544,20
103,541.96988,174.96102,51
104,540.07433,182.04364,47
105,553.00831,149.98690,41
106,544.92531,162.93769,35
107,555.15612,140.98733,28
108,559.02464,149.97544,20
109,548.95102,182.98792,51
110,549.90988,184.96519,44
111,561.04714,163.98279,39
112,550.96250,180.98213,32
113,559.02464,149.97544,20
114,548.92948,201.95928,51
115,541.96207,212.96455,46
116,540.95920,206.95685,40
117,550.96250,180.98213,32
118,559.02464,149.97544,20
119,534.96124,231.91280,51
120,541.96207,212.96455,46
121,540.95920,206.95685,40
122,550.96250,180.98213,32
123,559.02464,149.97544,20
124,524.01068,247.03984,51
125,514.05896,230.96312,46
126,540.95920,206.95685,40
127,550.96250,180.98213,32
128,559.02464,149.97544,20
129,528.93148,218.97184,51
130,549.90988,184.96519,44
131,561.04714,163.98279,39
132,550.96250,180.98213,32
133,559.02464,149.97544,20
134,525.88113,206.92455,51
135,540.07433,182.04364,47
136,553.00831,149.98690,41
137,544.92531,162.93769,35
138,555.15612,140.98733,28
139,559.02464,149.97544,20
140,523.95646,186.00419,51
141,531.99186,173.00364,49
142,536.99975,148.99839,43
143,545.10940,120.92845,37
144,555.15612,140.98733,28
145,559.02464,149.97544,20
146,510.00713,174.97750,51
147,514.98279,189.00521,50
148,540.06418,183.00342,41
149,544.92531,162.93769,35
150,555.15612,140.98733,28
151,559.02464,149.97544,20
152,512.93269,205.99089,51
153,514.98279,189.00521,50
154,540.06418,183.00342,41
155,544.92531,162.93769,35
156,555.15612,140.98733,28
157,559.02464,149.97544,20
158,498.93671,186.01400,51
159,512.01522,211.94295,47
160,540.06418,183.00342,41
161,544.92531,162.93769,35
162,555.15612,140.98733,28
163,559.02464,149.97544,20
164,501.98440,220.98225,51
165,512.01522,211.94295,47
166,540.06418,183.00342,41
167,544.92531,162.93769,35
168,555.15612,140.98733,28
169,559.02464,149.97544,20
170,492.00310,217.99001,51
171,514.05896,230.96312,46
172,540.95920,206.95685,40
173,550.96250,180.98213,32
174,559.02464,149.97544,20
175,556.97623,230.98702,51
176,520.97316,305.98219,50
177,567.06249,165.98332,49
178,512.03080,126.98990,45
179,560.04688,126.02448,37
180,556.12332,124.00293,34
181,499.91041,329.95404,51
182,520.97316,305.98219,50
183,567.06249,165.98332,49
184,512.03080,126.98990,45
185,560.04688,126.02448,37
186,556.12332,124.00293,34
