 ,XM,YM,Slice
1,558.91052,229.89402,51
2,565.90628,216.99159,50
3,575.04303,191.01200,42
4,585.10672,207.01070,33
5,587.18747,192.02407,25
6,565.94165,207.94230,51
7,565.90628,216.99159,50
8,575.04303,191.01200,42
9,585.10672,207.01070,33
10,587.18747,192.02407,25
11,556.00962,244.96815,51
12,573.02145,244.86519,49
13,594.07127,221.03761,40
14,585.10672,207.01070,33
15,587.18747,192.02407,25
16,580.00959,249.00392,51
17,573.02145,244.86519,49
18,594.07127,221.03761,40
19,585.10672,207.01070,33
20,587.18747,192.02407,25
21,586.08067,226.97129,51
22,583.93629,216.97023,48
23,594.07127,221.03761,40
24,585.10672,207.01070,33
25,587.18747,192.02407,25
26,575.01103,208.98872,51
27,583.93629,216.97023,48
28,594.07127,221.03761,40
29,585.10672,207.01070,33
30,587.18747,192.02407,25
31,590.16052,212.93746,51
32,591.14060,194.98945,47
33,584.03697,182.99588,42
34,580.17197,178.94128,33
35,587.18747,192.02407,25
36,585.11149,189.95729,51
37,591.14060,194.98945,47
38,584.03697,182.99588,42
39,580.17197,178.94128,33
40,587.18747,192.02407,25
41,582.09022,172.00509,51
42,574.05012,169.96971,48
43,572.01134,161.89486,41
44,580.17197,178.94128,33
45,587.18747,192.02407,25
46,569.06172,182.89610,51
47,564.03186,177.99178,47
48,584.03697,182.99588,42
49,580.17197,178.94128,33
50,587.18747,192.02407,25
51,557.99409,191.01699,51
52,552.01680,185.02386,48
53,575.04303,191.01200,42
54,585.10672,207.01070,33
55,587.18747,192.02407,25
56,533.00244,192.95660,51
57,552.01680,185.02386,48
58,575.04303,191.01200,42
59,585.10672,207.01070,33
60,587.18747,192.02407,25
61,541.00290,178.96723,51
62,564.03186,177.99178,47
63,584.03697,182.99588,42
64,580.17197,178.94128,33
65,587.18747,192.02407,25
66,559.01764,167.97799,51
67,574.05012,169.96971,48
68,572.01134,161.89486,41
69,580.17197,178.94128,33
70,587.18747,192.02407,25
71,558.00577,158.94535,51
72,547.97704,159.89766,50
73,572.01134,161.89486,41
74,580.17197,178.94128,33
75,587.18747,192.02407,25
76,533.96661,166.93201,51
77,547.97704,159.89766,50
78,572.01134,161.89486,41
79,580.17197,178.94128,33
80,587.18747,192.02407,25
