 ,XM,YM,Slice
1,128.97726,191.05694,51
2,127.88612,214.99463,43
3,136.00194,228.95619,38
4,120.86421,252.99593,29
5,120.73213,274.01906,20
6,140.05514,219.96995,51
7,127.88612,214.99463,43
8,136.00194,228.95619,38
9,120.86421,252.99593,29
10,120.73213,274.01906,20
11,159.05399,235.00286,51
12,143.01228,250.95434,43
13,136.00194,228.95619,38
14,120.86421,252.99593,29
15,120.73213,274.01906,20
16,148.00555,246.02056,51
17,143.00413,238.00252,50
18,135.94931,260.98227,42
19,127.92512,278.00618,35
20,121.78951,295.02312,30
21,120.73213,274.01906,20
22,160.94455,263.96611,51
23,149.05700,276.04640,49
24,135.94931,260.98227,42
25,127.92512,278.00618,35
26,121.78951,295.02312,30
27,120.73213,274.01906,20
28,133.89506,229.02284,51
29,143.00413,238.00252,50
30,135.94931,260.98227,42
31,127.92512,278.00618,35
32,121.78951,295.02312,30
33,120.73213,274.01906,20
34,118.86434,233.98266,51
35,121.79768,244.98509,43
36,125.81419,259.99845,38
37,120.86421,252.99593,29
38,120.73213,274.01906,20
39,119.82509,263.88726,51
40,125.78751,256.92230,49
41,121.79768,244.98509,43
42,125.81419,259.99845,38
43,120.86421,252.99593,29
44,120.73213,274.01906,20
45,128.94510,247.99408,51
46,125.78751,256.92230,49
47,121.79768,244.98509,43
48,125.81419,259.99845,38
49,120.86421,252.99593,29
50,120.73213,274.01906,20
51,137.00268,255.02918,51
52,128.92942,266.98420,48
53,122.81699,279.99273,42
54,125.81419,259.99845,38
55,120.86421,252.99593,29
56,120.73213,274.01906,20
57,124.94546,273.99452,51
58,128.92942,266.98420,48
59,122.81699,279.99273,42
60,125.81419,259.99845,38
61,120.86421,252.99593,29
62,120.73213,274.01906,20
63,140.97387,270.00064,51
64,133.86443,282.94326,49
65,124.94132,299.02809,44
66,127.92512,278.00618,35
67,121.78951,295.02312,30
68,120.73213,274.01906,20
69,115.81888,300.99428,51
70,122.81699,279.99273,42
71,125.81419,259.99845,38
72,120.86421,252.99593,29
73,120.73213,274.01906,20
74,128.96365,290.98335,51
75,133.86443,282.94326,49
76,124.94132,299.02809,44
77,127.92512,278.00618,35
78,121.78951,295.02312,30
79,120.73213,274.01906,20
80,121.89027,325.02215,51
81,124.94132,299.02809,44
82,127.92512,278.00618,35
83,121.78951,295.02312,30
84,120.73213,274.01906,20
85,136.98845,319.01163,51
86,134.94542,328.97666,50
87,141.04500,335.95401,44
88,134.93898,309.98133,38
89,121.78951,295.02312,30
90,120.73213,274.01906,20
91,130.87827,338.98446,51
92,134.94542,328.97666,50
93,141.04500,335.95401,44
94,134.93898,309.98133,38
95,121.78951,295.02312,30
96,120.73213,274.01906,20
97,149.05335,350.96170,51
98,141.04500,335.95401,44
99,134.93898,309.98133,38
100,121.78951,295.02312,30
101,120.73213,274.01906,20
102,155.99207,302.09540,51
103,139.07725,297.04574,43
104,134.93898,309.98133,38
105,121.78951,295.02312,30
106,120.73213,274.01906,20
107,165.01264,286.95805,51
108,139.07725,297.04574,43
109,134.93898,309.98133,38
110,121.78951,295.02312,30
111,120.73213,274.01906,20
112,175.98719,253.97969,51
113,163.04415,268.98202,48
114,143.01228,250.95434,43
115,136.00194,228.95619,38
116,120.86421,252.99593,29
117,120.73213,274.01906,20
118,164.02666,273.04187,51
119,163.04415,268.98202,48
120,143.01228,250.95434,43
121,136.00194,228.95619,38
122,120.86421,252.99593,29
123,120.73213,274.01906,20
124,143.94645,279.98746,51
125,149.05700,276.04640,49
126,135.94931,260.98227,42
127,127.92512,278.00618,35
128,121.78951,295.02312,30
129,120.73213,274.01906,20
