 ,XM,YM,Slice
1,442.01925,228.00343,51
2,489.94669,207.95971,46
3,518.85824,166.93904,37
4,521.02653,152.97743,30
5,525.16442,121.92307,23
6,536.12829,114.88541,10
7,470.01953,221.98554,51
8,507.04597,173.03697,44
9,514.95981,145.94027,38
10,521.02653,152.97743,30
11,525.16442,121.92307,23
12,536.12829,114.88541,10
13,478.00252,248.98654,51
14,507.04597,173.03697,44
15,514.95981,145.94027,38
16,521.02653,152.97743,30
17,525.16442,121.92307,23
18,536.12829,114.88541,10
19,490.03580,229.09042,51
20,526.05359,193.98178,44
21,542.02725,156.96921,38
22,540.13782,167.97857,32
23,538.12988,139.90340,25
24,536.12829,114.88541,10
25,488.94492,217.92668,51
26,516.08726,178.98329,45
27,518.85824,166.93904,37
28,521.02653,152.97743,30
29,525.16442,121.92307,23
30,536.12829,114.88541,10
31,513.98921,230.97234,51
32,529.96569,234.05456,48
33,546.18044,190.05472,38
34,540.13782,167.97857,32
35,538.12988,139.90340,25
36,536.12829,114.88541,10
37,531.03052,215.05402,51
38,537.94172,199.92205,47
39,546.18044,190.05472,38
40,540.13782,167.97857,32
41,538.12988,139.90340,25
42,536.12829,114.88541,10
43,543.08680,244.99024,51
44,529.96569,234.05456,48
45,546.18044,190.05472,38
46,540.13782,167.97857,32
47,538.12988,139.90340,25
48,536.12829,114.88541,10
49,545.10282,190.00601,51
50,537.94172,199.92205,47
51,546.18044,190.05472,38
52,540.13782,167.97857,32
53,538.12988,139.90340,25
54,536.12829,114.88541,10
55,534.98040,188.99126,51
56,542.97985,165.98301,45
57,545.16149,132.95563,37
58,533.21921,122.82670,31
59,538.12988,139.90340,25
60,536.12829,114.88541,10
61,544.13201,150.97544,51
62,542.97985,165.98301,45
63,545.16149,132.95563,37
64,533.21921,122.82670,31
65,538.12988,139.90340,25
66,536.12829,114.88541,10
67,530.97562,174.98481,51
68,536.09196,138.97143,44
69,545.16149,132.95563,37
70,533.21921,122.82670,31
71,538.12988,139.90340,25
72,536.12829,114.88541,10
73,532.17317,132.93686,51
74,536.09196,138.97143,44
75,545.16149,132.95563,37
76,533.21921,122.82670,31
77,538.12988,139.90340,25
78,536.12829,114.88541,10
79,514.05679,110.89734,51
80,520.20769,117.81906,45
81,518.05544,98.83720,37
82,533.21921,122.82670,31
83,538.12988,139.90340,25
84,536.12829,114.88541,10
85,522.98617,144.97376,51
86,520.20769,117.81906,45
87,518.05544,98.83720,37
88,533.21921,122.82670,31
89,538.12988,139.90340,25
90,536.12829,114.88541,10
91,513.04998,131.98925,51
92,504.97651,111.98722,43
93,497.95453,95.94845,38
94,514.05947,113.90800,30
95,525.16442,121.92307,23
96,536.12829,114.88541,10
97,498.08876,126.92808,51
98,509.98221,131.08384,44
99,520.96541,125.05255,34
100,514.05947,113.90800,30
101,525.16442,121.92307,23
102,536.12829,114.88541,10
103,511.96987,160.05313,51
104,509.98221,131.08384,44
105,520.96541,125.05255,34
106,514.05947,113.90800,30
107,525.16442,121.92307,23
108,536.12829,114.88541,10
109,482.04244,138.05993,51
110,509.96142,141.02661,44
111,520.96541,125.05255,34
112,514.05947,113.90800,30
113,525.16442,121.92307,23
114,536.12829,114.88541,10
115,511.97260,179.02044,51
116,512.97469,167.98123,50
117,509.96142,141.02661,44
118,520.96541,125.05255,34
119,514.05947,113.90800,30
120,525.16442,121.92307,23
121,536.12829,114.88541,10
122,513.02077,195.01352,51
123,521.94810,162.04136,45
124,542.02725,156.96921,38
125,540.13782,167.97857,32
126,538.12988,139.90340,25
127,536.12829,114.88541,10
128,504.94991,202.00264,51
129,526.05359,193.98178,44
130,542.02725,156.96921,38
131,540.13782,167.97857,32
132,538.12988,139.90340,25
133,536.12829,114.88541,10
134,504.07766,160.97359,51
135,512.97469,167.98123,50
136,509.96142,141.02661,44
137,520.96541,125.05255,34
138,514.05947,113.90800,30
139,525.16442,121.92307,23
140,536.12829,114.88541,10
141,484.06262,93.77626,51
142,479.05374,92.83069,45
143,518.05544,98.83720,37
144,533.21921,122.82670,31
145,538.12988,139.90340,25
146,536.12829,114.88541,10
147,450.00835,93.79275,51
148,479.05374,92.83069,45
149,518.05544,98.83720,37
150,533.21921,122.82670,31
151,538.12988,139.90340,25
152,536.12829,114.88541,10
153,451.97547,102.95457,51
154,472.86265,109.08500,47
155,497.95453,95.94845,38
156,514.05947,113.90800,30
157,525.16442,121.92307,23
158,536.12829,114.88541,10
159,478.94914,120.03862,51
160,472.86265,109.08500,47
161,497.95453,95.94845,38
162,514.05947,113.90800,30
163,525.16442,121.92307,23
164,536.12829,114.88541,10
165,493.95657,165.99411,51
166,521.94810,162.04136,45
167,542.02725,156.96921,38
168,540.13782,167.97857,32
169,538.12988,139.90340,25
170,536.12829,114.88541,10
171,482.95391,160.02955,51
172,490.87297,168.96672,46
173,514.95981,145.94027,38
174,521.02653,152.97743,30
175,525.16442,121.92307,23
176,536.12829,114.88541,10
177,485.87144,197.04137,51
178,516.08726,178.98329,45
