 ,XM,YM,Slice
1,246.97159,265.00561,51
2,286.03301,276.86601,43
3,310.98787,289.00321,36
4,324.97451,304.00281,27
5,282.02132,258.96614,51
6,317.04334,270.98605,47
7,337.12133,293.88413,41
8,344.08405,312.93047,35
9,324.97451,304.00281,27
10,312.97922,268.89901,51
11,317.04334,270.98605,47
12,337.12133,293.88413,41
13,344.08405,312.93047,35
14,324.97451,304.00281,27
15,289.98033,279.06545,51
16,286.03301,276.86601,43
17,310.98787,289.00321,36
18,324.97451,304.00281,27
19,278.96126,285.07011,51
20,295.98075,293.00895,50
21,320.99257,299.02370,41
22,310.98787,289.00321,36
23,324.97451,304.00281,27
24,306.93676,303.07509,51
25,295.98075,293.00895,50
26,320.99257,299.02370,41
27,310.98787,289.00321,36
28,324.97451,304.00281,27
29,330.95817,291.01989,51
30,345.02786,307.97252,48
31,337.12133,293.88413,41
32,344.08405,312.93047,35
33,324.97451,304.00281,27
34,320.10927,298.86954,51
35,333.02413,311.98409,48
36,320.99257,299.02370,41
37,310.98787,289.00321,36
38,324.97451,304.00281,27
39,340.96314,323.05648,51
40,333.02413,311.98409,48
41,320.99257,299.02370,41
42,310.98787,289.00321,36
43,324.97451,304.00281,27
44,352.00534,316.97473,51
45,345.02786,307.97252,48
46,337.12133,293.88413,41
47,344.08405,312.93047,35
48,324.97451,304.00281,27
49,328.03718,328.94313,51
50,347.99082,331.99827,47
51,357.97923,338.00572,42
52,344.08405,312.93047,35
53,324.97451,304.00281,27
54,363.04184,336.85841,51
55,347.99082,331.99827,47
56,357.97923,338.00572,42
57,344.08405,312.93047,35
58,324.97451,304.00281,27
59,359.96070,354.06599,51
60,370.03594,362.96080,48
61,357.97923,338.00572,42
62,344.08405,312.93047,35
63,324.97451,304.00281,27
64,375.92714,377.11236,51
65,370.03594,362.96080,48
66,357.97923,338.00572,42
67,344.08405,312.93047,35
68,324.97451,304.00281,27
