 ,XM,YM,Slice
1,420.99028,481.04017,51
2,436.96934,478.97825,49
3,459.96603,473.94020,43
4,474.01809,476.04307,33
5,492.01299,473.03626,23
6,443.93118,476.92887,51
7,436.96934,478.97825,49
8,459.96603,473.94020,43
9,474.01809,476.04307,33
10,492.01299,473.03626,23
11,463.93685,463.88945,51
12,473.96924,464.92547,49
13,459.96603,473.94020,43
14,474.01809,476.04307,33
15,492.01299,473.03626,23
16,486.92108,451.93588,51
17,473.96924,464.92547,49
18,459.96603,473.94020,43
19,474.01809,476.04307,33
20,492.01299,473.03626,23
21,462.96691,477.05590,51
22,475.00890,480.16093,46
23,491.92937,467.95736,40
24,474.01809,476.04307,33
25,492.01299,473.03626,23
26,485.91324,466.94451,51
27,475.00890,480.16093,46
28,491.92937,467.95736,40
29,474.01809,476.04307,33
30,492.01299,473.03626,23
31,476.97529,486.11333,51
32,491.95981,484.06854,48
33,507.95482,469.05106,41
34,511.94613,470.93424,33
35,492.01299,473.03626,23
36,496.93849,465.95918,51
37,504.93057,459.95245,48
38,491.92937,467.95736,40
39,474.01809,476.04307,33
40,492.01299,473.03626,23
41,500.98044,478.98358,51
42,491.95981,484.06854,48
43,507.95482,469.05106,41
44,511.94613,470.93424,33
45,492.01299,473.03626,23
46,513.94750,439.99085,51
47,504.93057,459.95245,48
48,491.92937,467.95736,40
49,474.01809,476.04307,33
50,492.01299,473.03626,23
51,514.94796,459.96557,51
52,519.94649,460.95271,48
53,507.95482,469.05106,41
54,511.94613,470.93424,33
55,492.01299,473.03626,23
56,527.87190,437.00537,51
57,519.94649,460.95271,48
58,507.95482,469.05106,41
59,511.94613,470.93424,33
60,492.01299,473.03626,23
61,521.89915,472.96023,51
62,527.92357,469.97089,49
63,535.96788,462.00539,43
64,511.94613,470.93424,33
65,492.01299,473.03626,23
66,540.02215,462.01049,51
67,527.92357,469.97089,49
68,535.96788,462.00539,43
69,511.94613,470.93424,33
70,492.01299,473.03626,23
71,547.94444,448.92321,51
72,535.96788,462.00539,43
73,511.94613,470.93424,33
74,492.01299,473.03626,23
