 ,XM,YM,Slice
1,540.99110,254.93910,51
2,557.00884,240.01610,46
3,570.22924,211.04324,38
4,563.22204,194.99933,30
5,561.03062,234.97866,51
6,557.00884,240.01610,46
7,570.22924,211.04324,38
8,563.22204,194.99933,30
9,545.94439,236.94617,51
10,562.00415,214.93025,46
11,570.22924,211.04324,38
12,563.22204,194.99933,30
13,542.96787,223.96342,51
14,553.99523,207.01556,47
15,567.07656,180.02016,38
16,563.22204,194.99933,30
17,567.05258,204.96966,51
18,562.00415,214.93025,46
19,570.22924,211.04324,38
20,563.22204,194.99933,30
21,564.18179,187.04718,51
22,563.17900,170.96296,45
23,567.07656,180.02016,38
24,563.22204,194.99933,30
25,549.93340,192.99401,51
26,553.99523,207.01556,47
27,567.07656,180.02016,38
28,563.22204,194.99933,30
29,556.09324,153.96836,51
30,563.17900,170.96296,45
31,567.07656,180.02016,38
32,563.22204,194.99933,30
