 ,XM,YM,Slice
1,141.98908,472.08066,51
2,138.02471,465.02291,43
3,151.02947,460.99472,37
4,139.93143,448.99568,27
5,137.99490,434.03948,18
6,126.00000,460.97242,51
7,138.02471,465.02291,43
8,151.02947,460.99472,37
9,139.93143,448.99568,27
10,137.99490,434.03948,18
11,161.95486,464.97645,51
12,173.02189,464.95281,42
13,151.02947,460.99472,37
14,139.93143,448.99568,27
15,137.99490,434.03948,18
16,193.93041,455.95625,51
17,173.02189,464.95281,42
18,151.02947,460.99472,37
19,139.93143,448.99568,27
20,137.99490,434.03948,18
21,160.93130,448.94817,51
22,160.93244,442.98745,49
23,147.92474,438.01892,42
24,145.98473,430.03050,35
25,139.93143,448.99568,27
26,137.99490,434.03948,18
27,169.95718,429.98542,51
28,160.93244,442.98745,49
29,147.92474,438.01892,42
30,145.98473,430.03050,35
31,139.93143,448.99568,27
32,137.99490,434.03948,18
33,119.99207,452.89588,51
34,128.97355,452.99241,49
35,124.99222,447.82920,43
36,129.96601,439.98967,35
37,129.91941,422.02162,28
38,137.99490,434.03948,18
39,139.96027,447.89545,51
40,128.97355,452.99241,49
41,124.99222,447.82920,43
42,129.96601,439.98967,35
43,129.91941,422.02162,28
44,137.99490,434.03948,18
45,108.93732,443.92164,51
46,124.99222,447.82920,43
47,129.96601,439.98967,35
48,129.91941,422.02162,28
49,137.99490,434.03948,18
50,120.92381,413.99111,51
51,126.90440,416.99025,45
52,134.90957,399.04423,39
53,129.91941,422.02162,28
54,137.99490,434.03948,18
55,113.91828,391.92321,51
56,132.88745,387.94633,44
57,134.90957,399.04423,39
58,129.91941,422.02162,28
59,137.99490,434.03948,18
60,136.89045,389.97745,51
61,126.90440,416.99025,45
62,134.90957,399.04423,39
63,129.91941,422.02162,28
64,137.99490,434.03948,18
65,139.99361,406.96751,51
66,140.96839,419.00234,41
67,129.96601,439.98967,35
68,129.91941,422.02162,28
69,137.99490,434.03948,18
70,159.90195,369.96359,51
71,132.88745,387.94633,44
72,134.90957,399.04423,39
73,129.91941,422.02162,28
74,137.99490,434.03948,18
75,182.94812,371.06904,51
76,168.87651,394.93629,44
77,145.98473,430.03050,35
78,139.93143,448.99568,27
79,137.99490,434.03948,18
80,165.94061,400.99465,51
81,168.87651,394.93629,44
82,145.98473,430.03050,35
83,139.93143,448.99568,27
84,137.99490,434.03948,18
85,161.01874,423.98351,51
86,147.92474,438.01892,42
87,145.98473,430.03050,35
88,139.93143,448.99568,27
89,137.99490,434.03948,18
90,147.93818,420.96296,51
91,134.86475,432.91930,48
92,140.96839,419.00234,41
93,129.96601,439.98967,35
94,129.91941,422.02162,28
95,137.99490,434.03948,18
96,133.93049,435.90824,51
97,134.86475,432.91930,48
98,140.96839,419.00234,41
99,129.96601,439.98967,35
100,129.91941,422.02162,28
101,137.99490,434.03948,18
