 ,XM,YM,Slice
1,359.93563,278.04292,51
2,383.96246,257.96496,43
3,406.98715,233.97677,36
4,406.94872,212.00725,27
5,377.96129,266.92929,51
6,393.03355,253.02929,48
7,383.96246,257.96496,43
8,406.98715,233.97677,36
9,406.94872,212.00725,27
10,395.99115,244.97133,51
11,393.03355,253.02929,48
12,383.96246,257.96496,43
13,406.98715,233.97677,36
14,406.94872,212.00725,27
15,382.95509,243.92754,51
16,399.90536,229.88723,47
17,409.93059,210.96457,42
18,409.98143,198.01682,35
19,406.94872,212.00725,27
20,425.98589,270.02052,51
21,418.98848,255.02271,49
22,416.92334,226.00352,43
23,406.98715,233.97677,36
24,406.94872,212.00725,27
25,414.92585,243.00273,51
26,418.98848,255.02271,49
27,416.92334,226.00352,43
28,406.98715,233.97677,36
29,406.94872,212.00725,27
30,423.96188,223.98831,51
31,425.94119,210.99898,49
32,416.92334,226.00352,43
33,406.98715,233.97677,36
34,406.94872,212.00725,27
35,428.97702,194.96699,51
36,425.94119,210.99898,49
37,416.92334,226.00352,43
38,406.98715,233.97677,36
39,406.94872,212.00725,27
40,407.98233,219.94898,51
41,399.90536,229.88723,47
42,409.93059,210.96457,42
43,409.98143,198.01682,35
44,406.94872,212.00725,27
45,416.98841,196.99004,51
46,409.88293,204.94657,48
47,409.93059,210.96457,42
48,409.98143,198.01682,35
49,406.94872,212.00725,27
50,395.99988,218.94287,51
51,409.88293,204.94657,48
52,409.93059,210.96457,42
53,409.98143,198.01682,35
54,406.94872,212.00725,27
55,425.96555,156.95643,51
56,419.94514,165.99942,49
57,412.93510,178.98482,43
58,409.98143,198.01682,35
59,406.94872,212.00725,27
60,409.96074,176.97400,51
61,419.94514,165.99942,49
62,412.93510,178.98482,43
63,409.98143,198.01682,35
64,406.94872,212.00725,27
65,409.98494,189.96957,51
66,401.88652,196.91527,48
67,412.93510,178.98482,43
68,409.98143,198.01682,35
69,406.94872,212.00725,27
70,389.93771,208.96733,51
71,401.88652,196.91527,48
72,412.93510,178.98482,43
73,409.98143,198.01682,35
74,406.94872,212.00725,27
