 ,XM,YM,Slice
1,287.88773,315.95083,51
2,314.96839,301.88415,44
3,331.85652,273.02605,39
4,335.97617,260.98281,31
5,364.00214,256.93194,24
6,375.01582,258.96348,9
7,301.89131,312.88587,51
8,328.92179,288.85771,45
9,362.07791,275.85647,39
10,370.99928,275.95452,31
11,387.04078,270.90092,23
12,375.01582,258.96348,9
13,320.97895,318.84149,51
14,314.96839,301.88415,44
15,331.85652,273.02605,39
16,335.97617,260.98281,31
17,364.00214,256.93194,24
18,375.01582,258.96348,9
19,356.04585,303.07700,51
20,371.00554,297.89456,46
21,362.07791,275.85647,39
22,370.99928,275.95452,31
23,387.04078,270.90092,23
24,375.01582,258.96348,9
25,389.00387,302.03423,51
26,371.00554,297.89456,46
27,362.07791,275.85647,39
28,370.99928,275.95452,31
29,387.04078,270.90092,23
30,375.01582,258.96348,9
31,421.92388,310.06349,51
32,408.96392,290.08466,45
33,396.97961,277.96660,37
34,407.98545,279.86533,32
35,387.04078,270.90092,23
36,375.01582,258.96348,9
37,453.98818,328.01749,51
38,441.89594,308.01361,46
39,434.98406,285.99818,40
40,407.98545,279.86533,32
41,387.04078,270.90092,23
42,375.01582,258.96348,9
43,442.93109,294.00394,51
44,441.89594,308.01361,46
45,434.98406,285.99818,40
46,407.98545,279.86533,32
47,387.04078,270.90092,23
48,375.01582,258.96348,9
49,448.80372,268.02292,51
50,438.06375,260.95153,47
51,421.98821,253.89613,40
52,379.00904,260.91128,31
53,364.00214,256.93194,24
54,375.01582,258.96348,9
55,437.09838,242.96814,51
56,438.06375,260.95153,47
57,421.98821,253.89613,40
58,379.00904,260.91128,31
59,364.00214,256.93194,24
60,375.01582,258.96348,9
61,432.91440,293.00637,51
62,426.16446,280.92377,46
63,434.98406,285.99818,40
64,407.98545,279.86533,32
65,387.04078,270.90092,23
66,375.01582,258.96348,9
67,432.00293,259.01009,51
68,416.05082,253.95670,47
69,421.98821,253.89613,40
70,379.00904,260.91128,31
71,364.00214,256.93194,24
72,375.01582,258.96348,9
73,414.98677,232.99931,51
74,416.05082,253.95670,47
75,421.98821,253.89613,40
76,379.00904,260.91128,31
77,364.00214,256.93194,24
78,375.01582,258.96348,9
79,412.06403,219.88754,51
80,390.89534,245.94631,45
81,380.91778,254.80043,39
82,379.00904,260.91128,31
83,364.00214,256.93194,24
84,375.01582,258.96348,9
85,417.92961,256.00942,51
86,426.16446,280.92377,46
87,434.98406,285.99818,40
88,407.98545,279.86533,32
89,387.04078,270.90092,23
90,375.01582,258.96348,9
91,415.99245,267.99278,51
92,407.97956,275.05499,46
93,392.02930,266.90354,38
94,370.99928,275.95452,31
95,387.04078,270.90092,23
96,375.01582,258.96348,9
97,398.86574,239.07128,51
98,407.97956,275.05499,46
99,392.02930,266.90354,38
100,370.99928,275.95452,31
101,387.04078,270.90092,23
102,375.01582,258.96348,9
103,400.03805,280.85745,51
104,408.96392,290.08466,45
105,396.97961,277.96660,37
106,407.98545,279.86533,32
107,387.04078,270.90092,23
108,375.01582,258.96348,9
109,386.02770,289.99497,51
110,370.01524,286.77405,46
111,396.97961,277.96660,37
112,407.98545,279.86533,32
113,387.04078,270.90092,23
114,375.01582,258.96348,9
115,387.97025,266.94050,51
116,371.98378,272.97834,46
117,392.02930,266.90354,38
118,370.99928,275.95452,31
119,387.04078,270.90092,23
120,375.01582,258.96348,9
121,383.93582,257.79864,51
122,360.96836,263.93993,47
123,380.91778,254.80043,39
124,379.00904,260.91128,31
125,364.00214,256.93194,24
126,375.01582,258.96348,9
127,385.94153,231.99915,51
128,390.89534,245.94631,45
129,380.91778,254.80043,39
130,379.00904,260.91128,31
131,364.00214,256.93194,24
132,375.01582,258.96348,9
133,374.96574,211.00684,51
134,371.95722,239.92328,45
135,356.94337,251.87985,37
136,335.97617,260.98281,31
137,364.00214,256.93194,24
138,375.01582,258.96348,9
139,360.98327,243.89992,51
140,371.95722,239.92328,45
141,356.94337,251.87985,37
142,335.97617,260.98281,31
143,364.00214,256.93194,24
144,375.01582,258.96348,9
145,356.95122,253.93229,51
146,345.91689,262.88758,44
147,356.94337,251.87985,37
148,335.97617,260.98281,31
149,364.00214,256.93194,24
150,375.01582,258.96348,9
151,349.97788,267.98902,51
152,360.96836,263.93993,47
153,380.91778,254.80043,39
154,379.00904,260.91128,31
155,364.00214,256.93194,24
156,375.01582,258.96348,9
157,351.87314,278.85386,51
158,371.98378,272.97834,46
159,392.02930,266.90354,38
160,370.99928,275.95452,31
161,387.04078,270.90092,23
162,375.01582,258.96348,9
163,347.97280,295.96635,51
164,370.01524,286.77405,46
165,396.97961,277.96660,37
166,407.98545,279.86533,32
167,387.04078,270.90092,23
168,375.01582,258.96348,9
169,329.93774,292.91201,51
170,328.92179,288.85771,45
171,362.07791,275.85647,39
172,370.99928,275.95452,31
173,387.04078,270.90092,23
174,375.01582,258.96348,9
175,324.98546,276.99417,51
176,345.91689,262.88758,44
177,356.94337,251.87985,37
178,335.97617,260.98281,31
179,364.00214,256.93194,24
180,375.01582,258.96348,9
181,312.85309,279.97743,51
182,323.96045,266.97763,45
183,331.85652,273.02605,39
184,335.97617,260.98281,31
185,364.00214,256.93194,24
186,375.01582,258.96348,9
187,329.88980,246.92186,51
188,323.96045,266.97763,45
189,331.85652,273.02605,39
190,335.97617,260.98281,31
191,364.00214,256.93194,24
192,375.01582,258.96348,9
