 ,XM,YM,Slice
1,422.96752,149.88543,51
2,468.03674,134.93649,41
3,474.02275,147.97851,32
4,487.08484,155.95461,26
5,485.07533,139.95828,7
6,430.98790,155.97599,51
7,447.97576,151.95405,49
8,470.02897,148.97593,41
9,467.88670,163.04351,33
10,468.93266,173.02299,26
11,485.07533,139.95828,7
12,456.03469,147.77778,51
13,447.97576,151.95405,49
14,470.02897,148.97593,41
15,467.88670,163.04351,33
16,468.93266,173.02299,26
17,485.07533,139.95828,7
18,471.01480,141.86672,51
19,474.99781,147.03462,47
20,468.03674,134.93649,41
21,474.02275,147.97851,32
22,487.08484,155.95461,26
23,485.07533,139.95828,7
24,489.03743,143.89578,51
25,492.00890,155.00682,47
26,490.06144,160.02206,38
27,474.02275,147.97851,32
28,487.08484,155.95461,26
29,485.07533,139.95828,7
30,499.99395,135.85662,51
31,502.00211,147.93582,47
32,501.95627,158.01050,40
33,506.03953,169.94652,35
34,487.08484,155.95461,26
35,485.07533,139.95828,7
36,515.03535,150.85365,51
37,502.00211,147.93582,47
38,501.95627,158.01050,40
39,506.03953,169.94652,35
40,487.08484,155.95461,26
41,485.07533,139.95828,7
42,427.98759,173.87170,51
43,448.03197,173.96377,49
44,470.00801,177.03817,41
45,470.00321,195.02375,34
46,468.93266,173.02299,26
47,485.07533,139.95828,7
48,446.99240,165.92228,51
49,464.05925,169.91422,47
50,480.05092,173.00509,39
51,467.88670,163.04351,33
52,468.93266,173.02299,26
53,485.07533,139.95828,7
54,463.99625,157.97140,51
55,474.08919,165.96253,48
56,470.02897,148.97593,41
57,467.88670,163.04351,33
58,468.93266,173.02299,26
59,485.07533,139.95828,7
60,455.98515,182.03625,51
61,448.03197,173.96377,49
62,470.00801,177.03817,41
63,470.00321,195.02375,34
64,468.93266,173.02299,26
65,485.07533,139.95828,7
66,470.01690,181.96392,51
67,464.05925,169.91422,47
68,480.05092,173.00509,39
69,467.88670,163.04351,33
70,468.93266,173.02299,26
71,485.07533,139.95828,7
72,476.03115,174.94380,51
73,474.08919,165.96253,48
74,470.02897,148.97593,41
75,467.88670,163.04351,33
76,468.93266,173.02299,26
77,485.07533,139.95828,7
78,485.98626,164.03326,51
79,474.99781,147.03462,47
80,468.03674,134.93649,41
81,474.02275,147.97851,32
82,487.08484,155.95461,26
83,485.07533,139.95828,7
84,494.99106,171.99743,51
85,492.00890,155.00682,47
86,490.06144,160.02206,38
87,474.02275,147.97851,32
88,487.08484,155.95461,26
89,485.07533,139.95828,7
90,503.97194,169.99024,51
91,500.99021,181.02779,46
92,501.95627,158.01050,40
93,506.03953,169.94652,35
94,487.08484,155.95461,26
95,485.07533,139.95828,7
96,517.95477,179.01250,51
97,520.00541,186.00493,47
98,524.03801,188.88394,40
99,508.94432,206.00262,33
100,498.95032,220.98237,28
101,489.96278,238.00041,17
102,520.05893,164.93868,51
103,526.05595,174.94358,49
104,529.02652,177.88755,43
105,506.03953,169.94652,35
106,487.08484,155.95461,26
107,485.07533,139.95828,7
108,550.07832,181.92912,51
109,529.02652,177.88755,43
110,506.03953,169.94652,35
111,487.08484,155.95461,26
112,485.07533,139.95828,7
113,537.98982,185.98911,51
114,526.05595,174.94358,49
115,529.02652,177.88755,43
116,506.03953,169.94652,35
117,487.08484,155.95461,26
118,485.07533,139.95828,7
119,556.97518,206.99620,51
120,543.98794,217.01630,49
121,519.97190,230.00436,41
122,494.91578,243.98162,33
123,483.93770,254.94343,26
124,489.96278,238.00041,17
125,542.97912,228.98551,51
126,543.98794,217.01630,49
127,519.97190,230.00436,41
128,494.91578,243.98162,33
129,483.93770,254.94343,26
130,489.96278,238.00041,17
131,532.95392,252.90292,51
132,512.99176,250.94462,48
133,519.97190,230.00436,41
134,494.91578,243.98162,33
135,483.93770,254.94343,26
136,489.96278,238.00041,17
137,534.97983,261.95787,51
138,520.97350,261.94850,50
139,495.98670,252.88723,42
140,494.91578,243.98162,33
141,483.93770,254.94343,26
142,489.96278,238.00041,17
143,507.95068,280.93403,51
144,490.96397,263.90175,42
145,472.99039,267.92233,35
146,483.93770,254.94343,26
147,489.96278,238.00041,17
148,472.00896,284.99002,51
149,490.96397,263.90175,42
150,472.99039,267.92233,35
151,483.93770,254.94343,26
152,489.96278,238.00041,17
153,436.96472,305.97753,51
154,455.97844,279.97699,44
155,472.99039,267.92233,35
156,483.93770,254.94343,26
157,489.96278,238.00041,17
158,424.94577,287.00614,51
159,447.90458,271.90575,45
160,471.92896,247.91524,39
161,484.96400,239.97980,32
162,498.95032,220.98237,28
163,489.96278,238.00041,17
164,449.03318,279.02947,51
