 ,XM,YM,Slice
1,119.97407,290.95612,51
2,125.91618,276.98039,45
3,144.96178,255.95197,39
4,156.00490,258.99311,31
5,174.03237,258.95877,24
6,129.88085,264.93997,51
7,125.91618,276.98039,45
8,144.96178,255.95197,39
9,156.00490,258.99311,31
10,174.03237,258.95877,24
11,142.99650,264.99935,51
12,149.89059,250.96556,45
13,144.96178,255.95197,39
14,156.00490,258.99311,31
15,174.03237,258.95877,24
16,153.95300,233.94485,51
17,149.89059,250.96556,45
18,144.96178,255.95197,39
19,156.00490,258.99311,31
20,174.03237,258.95877,24
21,150.96607,272.99465,51
22,166.97137,263.87659,45
23,181.08252,262.90534,38
24,156.00490,258.99311,31
25,174.03237,258.95877,24
26,171.00253,245.85521,51
27,182.03307,248.92401,47
28,192.06909,255.97533,41
29,190.96791,273.01231,33
30,174.03237,258.95877,24
31,175.04334,272.98328,51
32,184.99951,286.00742,45
33,181.08252,262.90534,38
34,156.00490,258.99311,31
35,174.03237,258.95877,24
36,180.02756,261.89824,51
37,166.97137,263.87659,45
38,181.08252,262.90534,38
39,156.00490,258.99311,31
40,174.03237,258.95877,24
41,198.95275,250.88269,51
42,182.03307,248.92401,47
43,192.06909,255.97533,41
44,190.96791,273.01231,33
45,174.03237,258.95877,24
46,213.97433,261.97829,51
47,209.94225,278.02415,47
48,203.98331,285.02352,39
49,190.96791,273.01231,33
50,174.03237,258.95877,24
51,199.91327,268.95389,51
52,194.86950,275.96963,48
53,192.06909,255.97533,41
54,190.96791,273.01231,33
55,174.03237,258.95877,24
56,206.96678,289.97600,51
57,209.94225,278.02415,47
58,203.98331,285.02352,39
59,190.96791,273.01231,33
60,174.03237,258.95877,24
61,190.91013,294.94631,51
62,194.86950,275.96963,48
63,192.06909,255.97533,41
64,190.96791,273.01231,33
65,174.03237,258.95877,24
66,176.90199,301.00431,51
67,184.99951,286.00742,45
68,181.08252,262.90534,38
69,156.00490,258.99311,31
70,174.03237,258.95877,24
71,204.98045,308.93567,51
72,194.98754,314.99747,46
73,203.98331,285.02352,39
74,190.96791,273.01231,33
75,174.03237,258.95877,24
76,180.93861,328.87271,51
77,194.98754,314.99747,46
78,203.98331,285.02352,39
79,190.96791,273.01231,33
80,174.03237,258.95877,24
