 ,XM,YM,Slice
1,478.02174,114.90214,51
2,499.14281,127.83609,48
3,511.15531,133.88873,41
4,509.25035,144.91697,33
5,506.01314,146.99237,25
6,502.13668,124.88081,16
7,503.98463,133.97809,51
8,499.14281,127.83609,48
9,511.15531,133.88873,41
10,509.25035,144.91697,33
11,506.01314,146.99237,25
12,502.13668,124.88081,16
13,467.04110,122.81314,51
14,483.01452,129.96681,47
15,499.03292,129.93239,41
16,502.98330,138.99101,37
17,489.07487,118.81551,24
18,502.13668,124.88081,16
19,453.01625,123.93062,51
20,468.94546,133.00170,49
21,481.96174,127.03256,42
22,470.15733,115.67430,35
23,489.07487,118.81551,24
24,502.13668,124.88081,16
25,441.97821,126.01744,51
26,446.90295,130.01169,49
27,449.99140,114.82310,42
28,470.15733,115.67430,35
29,489.07487,118.81551,24
30,502.13668,124.88081,16
31,429.97119,132.01051,51
32,449.99140,114.82310,42
33,470.15733,115.67430,35
34,489.07487,118.81551,24
35,502.13668,124.88081,16
36,450.88322,144.95864,51
37,446.90295,130.01169,49
38,449.99140,114.82310,42
39,470.15733,115.67430,35
40,489.07487,118.81551,24
41,502.13668,124.88081,16
42,472.03388,138.96202,51
43,468.94546,133.00170,49
44,481.96174,127.03256,42
45,470.15733,115.67430,35
46,489.07487,118.81551,24
47,502.13668,124.88081,16
48,487.00516,141.99112,51
49,483.01452,129.96681,47
50,499.03292,129.93239,41
51,502.98330,138.99101,37
52,489.07487,118.81551,24
53,502.13668,124.88081,16
54,497.00678,149.98964,51
55,501.06542,157.00357,47
56,499.03292,129.93239,41
57,502.98330,138.99101,37
58,489.07487,118.81551,24
59,502.13668,124.88081,16
60,507.04568,154.97163,51
61,508.00243,166.98721,49
62,511.15531,133.88873,41
63,509.25035,144.91697,33
64,506.01314,146.99237,25
65,502.13668,124.88081,16
66,517.00283,157.91411,51
67,521.05748,164.94571,47
68,522.96465,164.96694,40
69,509.25035,144.91697,33
70,506.01314,146.99237,25
71,502.13668,124.88081,16
72,527.14853,180.99241,51
73,521.05748,164.94571,47
74,522.96465,164.96694,40
75,509.25035,144.91697,33
76,506.01314,146.99237,25
77,502.13668,124.88081,16
78,526.11044,213.01103,51
79,521.07996,193.01314,46
80,522.96465,164.96694,40
81,509.25035,144.91697,33
82,506.01314,146.99237,25
83,502.13668,124.88081,16
84,518.01150,190.98819,51
85,521.07996,193.01314,46
86,522.96465,164.96694,40
87,509.25035,144.91697,33
88,506.01314,146.99237,25
89,502.13668,124.88081,16
90,509.00549,185.98857,51
91,508.00243,166.98721,49
92,511.15531,133.88873,41
93,509.25035,144.91697,33
94,506.01314,146.99237,25
95,502.13668,124.88081,16
96,496.89289,175.99859,51
97,501.06542,157.00357,47
98,499.03292,129.93239,41
99,502.98330,138.99101,37
100,489.07487,118.81551,24
101,502.13668,124.88081,16
102,483.02655,165.95751,51
103,480.88141,164.87263,47
104,499.90457,161.03995,41
105,501.01812,175.99816,34
106,506.01314,146.99237,25
107,502.13668,124.88081,16
108,468.99682,156.83925,51
109,464.91622,159.86163,49
110,481.96174,127.03256,42
111,470.15733,115.67430,35
112,489.07487,118.81551,24
113,502.13668,124.88081,16
114,443.97668,166.87763,51
115,464.91622,159.86163,49
116,481.96174,127.03256,42
117,470.15733,115.67430,35
118,489.07487,118.81551,24
119,502.13668,124.88081,16
120,457.96666,177.94703,51
121,480.88141,164.87263,47
122,499.90457,161.03995,41
123,501.01812,175.99816,34
124,506.01314,146.99237,25
125,502.13668,124.88081,16
126,481.01973,180.91215,51
127,501.08320,180.88292,46
128,513.04315,173.01548,41
129,502.98330,138.99101,37
130,489.07487,118.81551,24
131,502.13668,124.88081,16
132,474.01650,186.97110,51
133,490.05055,187.99643,47
134,499.90457,161.03995,41
135,501.01812,175.99816,34
136,506.01314,146.99237,25
137,502.13668,124.88081,16
138,465.09484,197.78971,51
139,481.02897,205.00530,49
140,496.88414,207.93949,42
141,501.01812,175.99816,34
142,506.01314,146.99237,25
143,502.13668,124.88081,16
144,504.03385,203.91646,51
145,501.08320,180.88292,46
146,513.04315,173.01548,41
147,502.98330,138.99101,37
148,489.07487,118.81551,24
149,502.13668,124.88081,16
150,507.10446,219.91267,51
151,506.93457,223.98078,47
152,513.04315,173.01548,41
153,502.98330,138.99101,37
154,489.07487,118.81551,24
155,502.13668,124.88081,16
156,487.96532,210.01016,51
157,490.05055,187.99643,47
158,499.90457,161.03995,41
159,501.01812,175.99816,34
160,506.01314,146.99237,25
161,502.13668,124.88081,16
162,480.92808,218.03536,51
163,481.02897,205.00530,49
164,496.88414,207.93949,42
165,501.01812,175.99816,34
166,506.01314,146.99237,25
167,502.13668,124.88081,16
168,478.00267,233.90751,51
169,496.88414,207.93949,42
170,501.01812,175.99816,34
171,506.01314,146.99237,25
172,502.13668,124.88081,16
173,499.92504,248.96656,51
174,506.93457,223.98078,47
175,513.04315,173.01548,41
176,502.98330,138.99101,37
177,489.07487,118.81551,24
178,502.13668,124.88081,16
