 ,XM,YM,Slice
1,426.91081,218.01130,51
2,436.01739,236.03074,47
3,444.89444,259.00919,40
4,440.97608,289.99949,31
5,445.95725,302.04736,23
6,447.94978,240.91114,51
7,436.01739,236.03074,47
8,444.89444,259.00919,40
9,440.97608,289.99949,31
10,445.95725,302.04736,23
11,435.87607,266.91396,51
12,437.89328,280.02836,44
13,444.89444,259.00919,40
14,440.97608,289.99949,31
15,445.95725,302.04736,23
16,431.90516,289.97063,51
17,437.89328,280.02836,44
18,444.89444,259.00919,40
19,440.97608,289.99949,31
20,445.95725,302.04736,23
21,431.85534,313.94217,51
22,427.90218,324.94128,45
23,446.86462,297.94899,38
24,440.97608,289.99949,31
25,445.95725,302.04736,23
26,408.91665,343.95779,51
27,427.90218,324.94128,45
28,446.86462,297.94899,38
29,440.97608,289.99949,31
30,445.95725,302.04736,23
31,418.97371,364.92701,51
32,433.07182,360.92752,46
33,436.99650,336.88398,39
34,443.93534,325.95633,30
35,445.95725,302.04736,23
36,455.02224,368.96174,51
37,433.07182,360.92752,46
38,436.99650,336.88398,39
39,443.93534,325.95633,30
40,445.95725,302.04736,23
41,433.98016,348.94751,51
42,445.95908,342.95917,46
43,436.99650,336.88398,39
44,443.93534,325.95633,30
45,445.95725,302.04736,23
46,461.97283,341.92950,51
47,445.95908,342.95917,46
48,436.99650,336.88398,39
49,443.93534,325.95633,30
50,445.95725,302.04736,23
51,429.94658,341.00111,51
52,446.95826,327.91304,45
53,455.90294,309.97338,37
54,443.93534,325.95633,30
55,445.95725,302.04736,23
56,465.89158,319.95054,51
57,446.95826,327.91304,45
58,455.90294,309.97338,37
59,443.93534,325.95633,30
60,445.95725,302.04736,23
61,455.89954,304.00199,51
62,460.93608,296.99744,44
63,455.90294,309.97338,37
64,443.93534,325.95633,30
65,445.95725,302.04736,23
66,445.97767,304.01420,51
67,448.96353,289.04093,46
68,446.86462,297.94899,38
69,440.97608,289.99949,31
70,445.95725,302.04736,23
71,456.87649,265.96946,51
72,448.96353,289.04093,46
73,446.86462,297.94899,38
74,440.97608,289.99949,31
75,445.95725,302.04736,23
76,468.90226,279.99077,51
77,460.93608,296.99744,44
78,455.90294,309.97338,37
79,443.93534,325.95633,30
80,445.95725,302.04736,23
