 ,XM,YM,Slice
1,565.03217,179.98410,51
2,573.13390,200.01633,42
3,573.06967,227.02507,35
4,568.02762,244.97952,29
5,572.12642,258.04832,21
6,573.05030,221.99829,51
7,574.18684,241.01027,50
8,572.20996,264.01351,45
9,576.07697,269.99542,37
10,566.96370,283.98383,30
11,572.12642,258.04832,21
12,572.96123,256.00362,51
13,574.18684,241.01027,50
14,572.20996,264.01351,45
15,576.07697,269.99542,37
16,566.96370,283.98383,30
17,572.12642,258.04832,21
18,566.06506,211.99676,51
19,565.89506,221.97935,49
20,573.19623,232.02733,42
21,573.06967,227.02507,35
22,568.02762,244.97952,29
23,572.12642,258.04832,21
24,563.04070,234.97395,51
25,565.89506,221.97935,49
26,573.19623,232.02733,42
27,573.06967,227.02507,35
28,568.02762,244.97952,29
29,572.12642,258.04832,21
30,557.92509,203.97495,51
31,554.94097,216.92273,49
32,573.13390,200.01633,42
33,573.06967,227.02507,35
34,568.02762,244.97952,29
35,572.12642,258.04832,21
36,543.03600,217.94098,51
37,554.94097,216.92273,49
38,573.13390,200.01633,42
39,573.06967,227.02507,35
40,568.02762,244.97952,29
41,572.12642,258.04832,21
42,548.01996,234.00021,51
43,560.09398,245.96347,48
44,573.19623,232.02733,42
45,573.06967,227.02507,35
46,568.02762,244.97952,29
47,572.12642,258.04832,21
48,562.11108,255.96727,51
49,560.09398,245.96347,48
50,573.19623,232.02733,42
51,573.06967,227.02507,35
52,568.02762,244.97952,29
53,572.12642,258.04832,21
54,533.08569,230.91516,51
55,544.02415,242.04187,49
56,554.05779,248.99875,43
57,561.88711,266.00676,35
58,568.02762,244.97952,29
59,572.12642,258.04832,21
60,547.93641,250.03352,51
61,544.02415,242.04187,49
62,554.05779,248.99875,43
63,561.88711,266.00676,35
64,568.02762,244.97952,29
65,572.12642,258.04832,21
66,531.00063,250.99223,51
67,546.00004,260.01586,49
68,554.05779,248.99875,43
69,561.88711,266.00676,35
70,568.02762,244.97952,29
71,572.12642,258.04832,21
72,552.04130,265.99806,51
73,546.00004,260.01586,49
74,554.05779,248.99875,43
75,561.88711,266.00676,35
76,568.02762,244.97952,29
77,572.12642,258.04832,21
78,530.97731,279.90846,51
79,549.00038,287.97940,44
80,561.88711,266.00676,35
81,568.02762,244.97952,29
82,572.12642,258.04832,21
83,522.93763,305.92919,51
84,549.00038,287.97940,44
85,561.88711,266.00676,35
86,568.02762,244.97952,29
87,572.12642,258.04832,21
88,546.97348,291.89801,51
89,554.97177,302.03014,48
90,565.98905,295.00057,42
91,572.17622,305.00397,35
92,566.96370,283.98383,30
93,572.12642,258.04832,21
94,534.91569,315.00907,51
95,549.03459,323.99744,49
96,565.98905,295.00057,42
97,572.17622,305.00397,35
98,566.96370,283.98383,30
99,572.12642,258.04832,21
100,548.98954,336.00030,51
101,549.03459,323.99744,49
102,565.98905,295.00057,42
103,572.17622,305.00397,35
104,566.96370,283.98383,30
105,572.12642,258.04832,21
106,547.09408,357.95778,51
107,570.98194,333.95511,42
108,572.17622,305.00397,35
109,566.96370,283.98383,30
110,572.12642,258.04832,21
111,549.10145,316.94430,51
112,554.97177,302.03014,48
113,565.98905,295.00057,42
114,572.17622,305.00397,35
115,566.96370,283.98383,30
116,572.12642,258.04832,21
117,554.00445,300.01409,51
118,563.98735,285.00851,49
119,572.20996,264.01351,45
120,576.07697,269.99542,37
121,566.96370,283.98383,30
122,572.12642,258.04832,21
123,563.97971,281.98811,51
124,563.98735,285.00851,49
125,572.20996,264.01351,45
126,576.07697,269.99542,37
127,566.96370,283.98383,30
128,572.12642,258.04832,21
129,559.96308,305.98393,51
130,571.13995,292.02216,49
131,575.09077,293.99218,43
132,576.07697,269.99542,37
133,566.96370,283.98383,30
134,572.12642,258.04832,21
135,573.05306,282.91376,51
136,571.13995,292.02216,49
137,575.09077,293.99218,43
138,576.07697,269.99542,37
139,566.96370,283.98383,30
140,572.12642,258.04832,21
141,563.01001,326.94060,51
142,567.91324,315.91857,49
143,575.09077,293.99218,43
144,576.07697,269.99542,37
145,566.96370,283.98383,30
146,572.12642,258.04832,21
147,572.01950,304.98447,51
148,567.91324,315.91857,49
149,575.09077,293.99218,43
150,576.07697,269.99542,37
151,566.96370,283.98383,30
152,572.12642,258.04832,21
153,570.14606,336.01115,51
154,570.98194,333.95511,42
155,572.17622,305.00397,35
156,566.96370,283.98383,30
157,572.12642,258.04832,21
