 ,XM,YM,Slice
1,557.04077,459.06589,51
2,582.08319,437.05528,43
3,592.05263,417.02599,37
4,571.95836,430.91801,30
5,565.08983,424.84618,22
6,587.00716,427.01578,51
7,582.08319,437.05528,43
8,592.05263,417.02599,37
9,571.95836,430.91801,30
10,565.08983,424.84618,22
11,592.03940,399.01689,51
12,592.96135,394.98982,46
13,592.05263,417.02599,37
14,571.95836,430.91801,30
15,565.08983,424.84618,22
16,590.98962,370.98669,51
17,592.96135,394.98982,46
18,592.05263,417.02599,37
19,571.95836,430.91801,30
20,565.08983,424.84618,22
21,580.99527,400.99172,51
22,578.93935,415.96987,49
23,572.96665,431.99088,42
24,562.90853,438.91075,36
25,571.95836,430.91801,30
26,565.08983,424.84618,22
27,574.97170,423.99592,51
28,578.93935,415.96987,49
29,572.96665,431.99088,42
30,562.90853,438.91075,36
31,571.95836,430.91801,30
32,565.08983,424.84618,22
33,576.94996,387.96716,51
34,570.92482,417.99476,44
35,558.00598,420.93875,37
36,542.95907,418.03031,31
37,565.08983,424.84618,22
38,558.92734,396.92207,51
39,542.00905,414.01621,44
40,534.03804,400.94333,38
41,542.95907,418.03031,31
42,565.08983,424.84618,22
43,522.02206,405.04132,51
44,511.00586,405.05791,45
45,534.03804,400.94333,38
46,542.95907,418.03031,31
47,565.08983,424.84618,22
48,494.00475,403.99525,51
49,511.00586,405.05791,45
50,534.03804,400.94333,38
51,542.95907,418.03031,31
52,565.08983,424.84618,22
53,526.96523,414.97400,51
54,542.00905,414.01621,44
55,534.03804,400.94333,38
56,542.95907,418.03031,31
57,565.08983,424.84618,22
58,547.96764,415.96906,51
59,540.03736,426.02798,44
60,558.00598,420.93875,37
61,542.95907,418.03031,31
62,565.08983,424.84618,22
63,507.99119,431.00609,51
64,527.01858,427.97988,49
65,540.03736,426.02798,44
66,558.00598,420.93875,37
67,542.95907,418.03031,31
68,565.08983,424.84618,22
69,532.99125,430.00571,51
70,527.01858,427.97988,49
71,540.03736,426.02798,44
72,558.00598,420.93875,37
73,542.95907,418.03031,31
74,565.08983,424.84618,22
75,551.93817,427.94623,51
76,548.99390,436.99390,50
77,546.92972,447.96675,44
78,562.90853,438.91075,36
79,571.95836,430.91801,30
80,565.08983,424.84618,22
81,541.01474,442.95867,51
82,548.99390,436.99390,50
83,546.92972,447.96675,44
84,562.90853,438.91075,36
85,571.95836,430.91801,30
86,565.08983,424.84618,22
87,561.96195,424.96513,51
88,570.92482,417.99476,44
89,558.00598,420.93875,37
90,542.95907,418.03031,31
91,565.08983,424.84618,22
92,563.01815,444.92755,51
93,559.97475,449.01370,49
94,572.96665,431.99088,42
95,562.90853,438.91075,36
96,571.95836,430.91801,30
97,565.08983,424.84618,22
98,542.02748,456.98476,51
99,559.97475,449.01370,49
100,572.96665,431.99088,42
101,562.90853,438.91075,36
102,571.95836,430.91801,30
103,565.08983,424.84618,22
104,524.92333,451.98743,51
105,546.92972,447.96675,44
106,562.90853,438.91075,36
107,571.95836,430.91801,30
108,565.08983,424.84618,22
