 ,XM,YM,Slice
1,214.97261,407.00651,51
2,210.98396,426.02398,44
3,236.03658,430.99639,38
4,251.09729,443.88874,29
5,274.98921,445.08245,20
6,213.83695,432.96070,51
7,210.98396,426.02398,44
8,236.03658,430.99639,38
9,251.09729,443.88874,29
10,274.98921,445.08245,20
11,256.05702,387.04545,51
12,257.02367,420.05556,44
13,275.03673,433.96581,37
14,286.03986,449.13677,30
15,274.98921,445.08245,20
16,244.94911,413.96634,51
17,257.02367,420.05556,44
18,275.03673,433.96581,37
19,286.03986,449.13677,30
20,274.98921,445.08245,20
21,269.01861,401.03561,51
22,252.97792,432.95403,42
23,236.03658,430.99639,38
24,251.09729,443.88874,29
25,274.98921,445.08245,20
26,243.00950,431.04255,51
27,252.97792,432.95403,42
28,236.03658,430.99639,38
29,251.09729,443.88874,29
30,274.98921,445.08245,20
31,233.02476,447.97997,51
32,243.99587,450.10887,48
33,257.04639,447.99170,42
34,266.06121,448.01342,36
35,251.09729,443.88874,29
36,274.98921,445.08245,20
37,278.87462,404.01842,51
38,292.01934,436.96795,44
39,275.03673,433.96581,37
40,286.03986,449.13677,30
41,274.98921,445.08245,20
42,271.00716,435.99328,51
43,277.02310,446.99300,43
44,266.06121,448.01342,36
45,251.09729,443.88874,29
46,274.98921,445.08245,20
47,261.98314,445.02296,51
48,243.99587,450.10887,48
49,257.04639,447.99170,42
50,266.06121,448.01342,36
51,251.09729,443.88874,29
52,274.98921,445.08245,20
53,257.98505,455.10258,51
54,271.00502,452.96403,50
55,257.04639,447.99170,42
56,266.06121,448.01342,36
57,251.09729,443.88874,29
58,274.98921,445.08245,20
59,284.99241,452.99487,51
60,271.00502,452.96403,50
61,257.04639,447.99170,42
62,266.06121,448.01342,36
63,251.09729,443.88874,29
64,274.98921,445.08245,20
65,302.02586,451.07241,51
66,295.91999,445.05128,49
67,277.02310,446.99300,43
68,266.06121,448.01342,36
69,251.09729,443.88874,29
70,274.98921,445.08245,20
71,319.04559,442.86660,51
72,309.00816,441.94536,46
73,314.94619,436.94781,37
74,286.03986,449.13677,30
75,274.98921,445.08245,20
76,293.00076,425.00960,51
77,295.91999,445.05128,49
78,277.02310,446.99300,43
79,266.06121,448.01342,36
80,251.09729,443.88874,29
81,274.98921,445.08245,20
82,331.04631,432.98513,51
83,323.04683,430.95720,44
84,314.94619,436.94781,37
85,286.03986,449.13677,30
86,274.98921,445.08245,20
87,297.02790,408.00287,51
88,309.00816,441.94536,46
89,314.94619,436.94781,37
90,286.03986,449.13677,30
91,274.98921,445.08245,20
92,337.98743,412.98813,51
93,323.04683,430.95720,44
94,314.94619,436.94781,37
95,286.03986,449.13677,30
96,274.98921,445.08245,20
97,311.90592,390.00448,51
98,307.96389,409.00192,50
99,292.01934,436.96795,44
100,275.03673,433.96581,37
101,286.03986,449.13677,30
102,274.98921,445.08245,20
103,311.96844,415.01172,51
104,307.96389,409.00192,50
105,292.01934,436.96795,44
106,275.03673,433.96581,37
107,286.03986,449.13677,30
108,274.98921,445.08245,20
