 ,XM,YM,Slice
1,193.94488,119.89412,51
2,187.03539,129.06469,50
3,220.02490,133.99855,43
4,237.00150,125.02496,34
5,259.00362,108.89508,26
6,279.00357,97.84803,16
7,292.05537,87.91744,4
8,166.95036,135.92701,51
9,187.03539,129.06469,50
10,220.02490,133.99855,43
11,237.00150,125.02496,34
12,259.00362,108.89508,26
13,279.00357,97.84803,16
14,292.05537,87.91744,4
15,209.99299,119.94869,51
16,220.02490,133.99855,43
17,237.00150,125.02496,34
18,259.00362,108.89508,26
19,279.00357,97.84803,16
20,292.05537,87.91744,4
21,234.96315,112.86965,51
22,227.98656,119.94626,48
23,249.90708,107.73251,41
24,267.99714,106.83429,33
25,259.00362,108.89508,26
26,279.00357,97.84803,16
27,292.05537,87.91744,4
28,263.97828,106.87300,51
29,255.94999,109.77731,47
30,249.90708,107.73251,41
31,267.99714,106.83429,33
32,259.00362,108.89508,26
33,279.00357,97.84803,16
34,292.05537,87.91744,4
35,238.99018,118.92683,51
36,255.94999,109.77731,47
37,249.90708,107.73251,41
38,267.99714,106.83429,33
39,259.00362,108.89508,26
40,279.00357,97.84803,16
41,292.05537,87.91744,4
42,265.99296,114.84613,51
43,284.98594,109.79080,49
44,276.91421,101.71471,40
45,267.99714,106.83429,33
46,259.00362,108.89508,26
47,279.00357,97.84803,16
48,292.05537,87.91744,4
49,294.98698,106.87142,51
50,284.98594,109.79080,49
51,276.91421,101.71471,40
52,267.99714,106.83429,33
53,259.00362,108.89508,26
54,279.00357,97.84803,16
55,292.05537,87.91744,4
56,289.04961,119.03807,51
57,299.00761,111.84158,47
58,290.99322,106.84119,41
59,282.00670,111.94420,35
60,296.00841,102.81010,27
61,279.00357,97.84803,16
62,292.05537,87.91744,4
63,321.03474,106.87453,51
64,299.00761,111.84158,47
65,290.99322,106.84119,41
66,282.00670,111.94420,35
67,296.00841,102.81010,27
68,279.00357,97.84803,16
69,292.05537,87.91744,4
70,346.98298,108.89314,51
71,356.98576,111.76361,48
72,354.00934,102.79558,42
73,316.96961,103.69960,34
74,296.00841,102.81010,27
75,279.00357,97.84803,16
76,292.05537,87.91744,4
77,364.98616,106.88756,51
78,380.02501,109.67821,48
79,354.00934,102.79558,42
80,316.96961,103.69960,34
81,296.00841,102.81010,27
82,279.00357,97.84803,16
83,292.05537,87.91744,4
84,391.95530,118.04576,51
85,380.02501,109.67821,48
86,354.00934,102.79558,42
87,316.96961,103.69960,34
88,296.00841,102.81010,27
89,279.00357,97.84803,16
90,292.05537,87.91744,4
91,375.97965,124.04070,51
92,356.98576,111.76361,48
93,354.00934,102.79558,42
94,316.96961,103.69960,34
95,296.00841,102.81010,27
96,279.00357,97.84803,16
97,292.05537,87.91744,4
98,385.99202,135.03488,51
99,353.97753,125.04177,45
100,333.04246,111.00443,33
101,312.99687,106.97899,26
102,299.99716,102.85295,18
103,292.05537,87.91744,4
104,341.99599,140.98442,51
105,353.97753,125.04177,45
106,333.04246,111.00443,33
107,312.99687,106.97899,26
108,299.99716,102.85295,18
109,292.05537,87.91744,4
110,347.99160,125.95281,51
111,337.93783,123.92458,47
112,330.97594,117.03284,40
113,333.04246,111.00443,33
114,312.99687,106.97899,26
115,299.99716,102.85295,18
