 ,XM,YM,Slice
1,190.94483,407.00272,51
2,177.95983,442.92262,43
3,193.02250,436.96514,36
4,192.89469,459.98818,28
5,169.91863,444.93135,51
6,177.95983,442.92262,43
7,193.02250,436.96514,36
8,192.89469,459.98818,28
9,196.97050,428.96299,51
10,192.98726,442.98718,49
11,190.94417,464.98563,43
12,200.07620,463.02693,36
13,192.89469,459.98818,28
14,184.94590,449.96952,51
15,192.98726,442.98718,49
16,190.94417,464.98563,43
17,200.07620,463.02693,36
18,192.89469,459.98818,28
19,216.95132,402.10229,51
20,212.00012,417.99624,44
21,193.02250,436.96514,36
22,192.89469,459.98818,28
23,231.90087,431.99673,51
24,212.00012,417.99624,44
25,193.02250,436.96514,36
26,192.89469,459.98818,28
27,214.01479,426.03236,51
28,206.03911,447.98409,42
29,200.07620,463.02693,36
30,192.89469,459.98818,28
31,187.90573,463.95522,51
32,190.94417,464.98563,43
33,200.07620,463.02693,36
34,192.89469,459.98818,28
35,206.01628,450.02060,51
36,204.04693,463.00362,49
37,206.03911,447.98409,42
38,200.07620,463.02693,36
39,192.89469,459.98818,28
40,198.89166,472.97435,51
41,204.04693,463.00362,49
42,206.03911,447.98409,42
43,200.07620,463.02693,36
44,192.89469,459.98818,28
