 ,XM,YM,Slice
1,332.00075,115.94533,51
2,235.01568,118.88799,51
3,222.91401,121.83170,48
4,209.93565,111.83056,41
5,185.98658,114.86177,34
6,160.96140,113.86134,24
7,148.91206,113.70087,17
8,215.96903,140.97437,51
9,222.91401,121.83170,48
10,209.93565,111.83056,41
11,185.98658,114.86177,34
12,160.96140,113.86134,24
13,148.91206,113.70087,17
14,216.94282,162.97042,51
15,198.92559,155.95620,47
16,209.93565,111.83056,41
17,185.98658,114.86177,34
18,160.96140,113.86134,24
19,148.91206,113.70087,17
20,210.00690,127.99073,51
21,199.93806,130.93721,47
22,181.96250,115.86397,40
23,185.98658,114.86177,34
24,160.96140,113.86134,24
25,148.91206,113.70087,17
26,202.92080,152.94796,51
27,199.93806,130.93721,47
28,181.96250,115.86397,40
29,185.98658,114.86177,34
30,160.96140,113.86134,24
31,148.91206,113.70087,17
32,193.99913,185.98862,51
33,198.92559,155.95620,47
34,209.93565,111.83056,41
35,185.98658,114.86177,34
36,160.96140,113.86134,24
37,148.91206,113.70087,17
38,201.96997,121.87318,51
39,183.89506,122.86831,46
40,168.93479,117.90309,40
41,151.96512,133.94785,33
42,160.96140,113.86134,24
43,148.91206,113.70087,17
44,190.97009,145.90868,51
45,175.97396,147.99325,48
46,181.96250,115.86397,40
47,185.98658,114.86177,34
48,160.96140,113.86134,24
49,148.91206,113.70087,17
50,170.93557,165.98877,51
51,175.97396,147.99325,48
52,181.96250,115.86397,40
53,185.98658,114.86177,34
54,160.96140,113.86134,24
55,148.91206,113.70087,17
56,186.03586,165.00562,51
57,171.03418,164.04882,48
58,154.01830,147.02891,40
59,151.96512,133.94785,33
60,160.96140,113.86134,24
61,148.91206,113.70087,17
62,191.89875,122.86943,51
63,169.97767,113.85486,46
64,148.90917,117.77663,41
65,139.01053,128.93742,33
66,131.86285,131.84231,27
67,148.91206,113.70087,17
68,178.98679,144.96150,51
69,183.89506,122.86831,46
70,168.93479,117.90309,40
71,151.96512,133.94785,33
72,160.96140,113.86134,24
73,148.91206,113.70087,17
74,174.04849,136.98877,51
75,159.98274,143.95044,47
76,168.93479,117.90309,40
77,151.96512,133.94785,33
78,160.96140,113.86134,24
79,148.91206,113.70087,17
80,158.07301,163.01533,51
81,159.98274,143.95044,47
82,168.93479,117.90309,40
83,151.96512,133.94785,33
84,160.96140,113.86134,24
85,148.91206,113.70087,17
86,175.01438,115.87552,51
87,169.97767,113.85486,46
88,148.90917,117.77663,41
89,139.01053,128.93742,33
90,131.86285,131.84231,27
91,148.91206,113.70087,17
92,157.98720,129.88460,51
93,145.93909,136.89532,47
94,130.79237,138.74689,41
95,139.01053,128.93742,33
96,131.86285,131.84231,27
97,148.91206,113.70087,17
98,143.95588,124.80364,51
99,133.86653,130.85920,47
100,148.90917,117.77663,41
101,139.01053,128.93742,33
102,131.86285,131.84231,27
103,148.91206,113.70087,17
104,123.89120,142.89517,51
105,133.86653,130.85920,47
106,148.90917,117.77663,41
107,139.01053,128.93742,33
108,131.86285,131.84231,27
109,148.91206,113.70087,17
110,136.95391,146.97059,51
111,145.93909,136.89532,47
112,130.79237,138.74689,41
113,139.01053,128.93742,33
114,131.86285,131.84231,27
115,148.91206,113.70087,17
116,150.92010,146.88644,51
117,141.98414,153.97966,46
118,134.88992,151.91304,41
119,123.87709,153.87614,34
120,131.86285,131.84231,27
121,148.91206,113.70087,17
122,129.94254,167.98213,51
123,141.98414,153.97966,46
124,134.88992,151.91304,41
125,123.87709,153.87614,34
126,131.86285,131.84231,27
127,148.91206,113.70087,17
128,166.02089,185.03753,51
129,171.03418,164.04882,48
130,154.01830,147.02891,40
131,151.96512,133.94785,33
132,160.96140,113.86134,24
133,148.91206,113.70087,17
134,144.95422,206.00050,51
135,141.06618,179.00418,47
136,154.01830,147.02891,40
137,151.96512,133.94785,33
138,160.96140,113.86134,24
139,148.91206,113.70087,17
140,132.00373,203.94307,51
141,127.90474,183.00370,46
142,134.88992,151.91304,41
143,123.87709,153.87614,34
144,131.86285,131.84231,27
145,148.91206,113.70087,17
146,147.01425,174.96697,51
147,141.06618,179.00418,47
148,154.01830,147.02891,40
149,151.96512,133.94785,33
150,160.96140,113.86134,24
151,148.91206,113.70087,17
152,135.00603,186.05687,51
153,127.90474,183.00370,46
154,134.88992,151.91304,41
155,123.87709,153.87614,34
156,131.86285,131.84231,27
157,148.91206,113.70087,17
158,114.80522,162.88574,51
159,112.83769,170.97710,48
160,130.79237,138.74689,41
161,139.01053,128.93742,33
162,131.86285,131.84231,27
163,148.91206,113.70087,17
164,109.78403,187.92259,51
165,112.83769,170.97710,48
166,130.79237,138.74689,41
167,139.01053,128.93742,33
168,131.86285,131.84231,27
169,148.91206,113.70087,17
170,123.02174,186.00660,51
171,117.97862,191.97186,49
172,112.74847,184.96632,42
173,123.87709,153.87614,34
174,131.86285,131.84231,27
175,148.91206,113.70087,17
176,111.92534,200.97869,51
177,117.97862,191.97186,49
178,112.74847,184.96632,42
179,123.87709,153.87614,34
180,131.86285,131.84231,27
181,148.91206,113.70087,17
182,120.97552,205.99888,51
183,115.92160,211.98840,49
184,112.74847,184.96632,42
185,123.87709,153.87614,34
186,131.86285,131.84231,27
187,148.91206,113.70087,17
188,110.89304,220.95541,51
189,115.92160,211.98840,49
190,112.74847,184.96632,42
191,123.87709,153.87614,34
192,131.86285,131.84231,27
193,148.91206,113.70087,17
