 ,XM,YM,Slice
1,594.92911,223.00931,51
2,593.92972,250.98397,45
3,602.07654,264.00839,36
4,596.03974,283.01706,30
5,579.91404,245.95093,51
6,578.93900,260.92330,49
7,593.92972,250.98397,45
8,602.07654,264.00839,36
9,596.03974,283.01706,30
10,566.00411,264.97769,51
11,578.93900,260.92330,49
12,593.92972,250.98397,45
13,602.07654,264.00839,36
14,596.03974,283.01706,30
15,556.91277,296.00242,51
16,590.96703,279.95917,43
17,602.07654,264.00839,36
18,596.03974,283.01706,30
19,588.97489,253.92223,51
20,587.00191,266.99229,49
21,590.96703,279.95917,43
22,602.07654,264.00839,36
23,596.03974,283.01706,30
24,573.98789,271.98606,51
25,587.00191,266.99229,49
26,590.96703,279.95917,43
27,602.07654,264.00839,36
28,596.03974,283.01706,30
29,580.01416,278.01943,51
30,587.98961,295.00008,44
31,591.92577,299.98278,37
32,596.03974,283.01706,30
33,571.86844,309.94124,51
34,587.98961,295.00008,44
35,591.92577,299.98278,37
36,596.03974,283.01706,30
37,576.96665,319.98037,51
38,576.90788,327.91712,44
39,591.92577,299.98278,37
40,596.03974,283.01706,30
41,561.96019,351.93539,51
42,576.90788,327.91712,44
43,591.92577,299.98278,37
44,596.03974,283.01706,30
45,581.94316,366.02507,51
46,586.00884,347.03293,45
47,597.00181,319.00315,37
48,600.05205,298.00393,32
49,584.97191,338.00008,51
50,586.00884,347.03293,45
51,597.00181,319.00315,37
52,600.05205,298.00393,32
53,594.02076,335.03267,51
54,596.02725,316.02546,44
55,597.00181,319.00315,37
56,600.05205,298.00393,32
57,603.99509,333.00241,51
58,606.11907,305.02399,44
59,610.01361,276.96513,38
60,600.05205,298.00393,32
61,593.00793,295.99613,51
62,596.02725,316.02546,44
63,597.00181,319.00315,37
64,600.05205,298.00393,32
65,605.11600,300.95892,51
66,601.09917,292.02125,50
67,606.11907,305.02399,44
68,610.01361,276.96513,38
69,600.05205,298.00393,32
70,595.98177,277.99463,51
71,601.09917,292.02125,50
72,606.11907,305.02399,44
73,610.01361,276.96513,38
74,600.05205,298.00393,32
75,605.08017,275.97683,51
76,607.13530,264.99143,44
77,610.01361,276.96513,38
78,600.05205,298.00393,32
79,605.05350,235.01447,51
80,607.13530,264.99143,44
81,610.01361,276.96513,38
82,600.05205,298.00393,32
