 ,XM,YM,Slice
1,294.92908,416.88136,51
2,287.00584,431.88867,49
3,321.04042,422.84991,41
4,352.99186,443.84998,34
5,372.99193,457.98900,27
6,366.99322,457.11903,10
7,278.99090,431.88858,51
8,287.00584,431.88867,49
9,321.04042,422.84991,41
10,352.99186,443.84998,34
11,372.99193,457.98900,27
12,366.99322,457.11903,10
13,293.01022,439.00939,51
14,316.99534,439.07465,48
15,354.00054,445.03177,40
16,369.97944,465.12153,33
17,357.03450,462.04576,25
18,366.99322,457.11903,10
19,277.92211,459.92325,51
20,301.00000,451.98188,46
21,333.00873,445.01927,40
22,343.03951,462.98630,32
23,357.03450,462.04576,25
24,366.99322,457.11903,10
25,303.99922,457.07694,51
26,301.00000,451.98188,46
27,333.00873,445.01927,40
28,343.03951,462.98630,32
29,357.03450,462.04576,25
30,366.99322,457.11903,10
31,343.02074,472.08755,51
32,337.99960,463.05560,47
33,333.00873,445.01927,40
34,343.03951,462.98630,32
35,357.03450,462.04576,25
36,366.99322,457.11903,10
37,326.03264,450.91690,51
38,337.99960,463.05560,47
39,333.00873,445.01927,40
40,343.03951,462.98630,32
41,357.03450,462.04576,25
42,366.99322,457.11903,10
43,352.08128,461.91205,51
44,349.13816,459.96722,47
45,367.98685,465.16224,40
46,343.03951,462.98630,32
47,357.03450,462.04576,25
48,366.99322,457.11903,10
49,345.01480,447.91172,51
50,349.13816,459.96722,47
51,367.98685,465.16224,40
52,343.03951,462.98630,32
53,357.03450,462.04576,25
54,366.99322,457.11903,10
55,325.98369,434.98302,51
56,316.99534,439.07465,48
57,354.00054,445.03177,40
58,369.97944,465.12153,33
59,357.03450,462.04576,25
60,366.99322,457.11903,10
61,314.99942,425.96484,51
62,330.93281,425.87422,47
63,321.04042,422.84991,41
64,352.99186,443.84998,34
65,372.99193,457.98900,27
66,366.99322,457.11903,10
67,343.97941,429.98527,51
68,356.97087,449.07939,47
69,354.00054,445.03177,40
70,369.97944,465.12153,33
71,357.03450,462.04576,25
72,366.99322,457.11903,10
73,367.99754,454.01205,51
74,356.97087,449.07939,47
75,354.00054,445.03177,40
76,369.97944,465.12153,33
77,357.03450,462.04576,25
78,366.99322,457.11903,10
79,383.94314,467.00176,51
80,387.00776,474.01207,45
81,367.98685,465.16224,40
82,343.03951,462.98630,32
83,357.03450,462.04576,25
84,366.99322,457.11903,10
85,403.02986,473.04145,51
86,387.00776,474.01207,45
87,367.98685,465.16224,40
88,343.03951,462.98630,32
89,357.03450,462.04576,25
90,366.99322,457.11903,10
91,409.00096,464.95333,51
92,424.00154,470.09119,48
93,399.07685,461.95604,42
94,369.97944,465.12153,33
95,357.03450,462.04576,25
96,366.99322,457.11903,10
97,439.04191,474.09865,51
98,424.00154,470.09119,48
99,399.07685,461.95604,42
100,369.97944,465.12153,33
101,357.03450,462.04576,25
102,366.99322,457.11903,10
103,462.00004,468.99638,51
104,434.04567,467.95300,45
105,413.08187,458.95654,40
106,387.07603,459.85830,33
107,372.99193,457.98900,27
108,366.99322,457.11903,10
109,424.99704,461.99095,51
110,434.04567,467.95300,45
111,413.08187,458.95654,40
112,387.07603,459.85830,33
113,372.99193,457.98900,27
114,366.99322,457.11903,10
115,387.01845,448.00387,51
116,377.01874,447.01874,48
117,399.07685,461.95604,42
118,369.97944,465.12153,33
119,357.03450,462.04576,25
120,366.99322,457.11903,10
121,402.00538,440.01870,51
122,388.06191,447.95919,47
123,374.01393,441.98546,42
124,387.07603,459.85830,33
125,372.99193,457.98900,27
126,366.99322,457.11903,10
127,416.06114,440.95933,51
128,403.07888,446.88642,44
129,413.08187,458.95654,40
130,387.07603,459.85830,33
131,372.99193,457.98900,27
132,366.99322,457.11903,10
133,423.95696,430.03276,51
134,409.95699,424.03750,48
135,378.04662,428.86961,41
136,352.99186,443.84998,34
137,372.99193,457.98900,27
138,366.99322,457.11903,10
139,406.02552,399.96812,51
140,409.95699,424.03750,48
141,378.04662,428.86961,41
142,352.99186,443.84998,34
143,372.99193,457.98900,27
144,366.99322,457.11903,10
145,393.98954,422.01136,51
146,403.07888,446.88642,44
147,413.08187,458.95654,40
148,387.07603,459.85830,33
149,372.99193,457.98900,27
150,366.99322,457.11903,10
151,394.03364,410.94841,51
152,373.98228,419.90996,48
153,374.01393,441.98546,42
154,387.07603,459.85830,33
155,372.99193,457.98900,27
156,366.99322,457.11903,10
157,379.00556,400.89494,51
158,364.98208,412.85082,47
159,378.04662,428.86961,41
160,352.99186,443.84998,34
161,372.99193,457.98900,27
162,366.99322,457.11903,10
163,352.93905,394.87427,51
164,364.98208,412.85082,47
165,378.04662,428.86961,41
166,352.99186,443.84998,34
167,372.99193,457.98900,27
168,366.99322,457.11903,10
169,337.94652,407.86096,51
170,330.93281,425.87422,47
171,321.04042,422.84991,41
172,352.99186,443.84998,34
173,372.99193,457.98900,27
174,366.99322,457.11903,10
175,354.98927,413.95940,51
176,373.98228,419.90996,48
177,374.01393,441.98546,42
178,387.07603,459.85830,33
179,372.99193,457.98900,27
180,366.99322,457.11903,10
181,363.91821,432.08468,51
182,377.01874,447.01874,48
183,399.07685,461.95604,42
184,369.97944,465.12153,33
185,357.03450,462.04576,25
186,366.99322,457.11903,10
187,377.04476,428.91351,51
188,388.06191,447.95919,47
189,374.01393,441.98546,42
190,387.07603,459.85830,33
191,372.99193,457.98900,27
192,366.99322,457.11903,10
