 ,XM,YM,Slice
1,262.09738,248.91901,51
2,274.00687,270.06895,44
3,278.93732,297.00560,35
4,281.99767,312.04682,29
5,293.04613,319.98460,21
6,291.06684,280.00231,51
7,292.02653,294.02620,45
8,301.10925,302.95232,37
9,297.12508,329.01393,29
10,293.04613,319.98460,21
11,301.93496,300.98100,51
12,292.02653,294.02620,45
13,301.10925,302.95232,37
14,297.12508,329.01393,29
15,293.04613,319.98460,21
16,321.93982,304.97629,51
17,315.03670,315.98139,44
18,301.10925,302.95232,37
19,297.12508,329.01393,29
20,293.04613,319.98460,21
21,339.02372,320.91844,51
22,315.03670,315.98139,44
23,301.10925,302.95232,37
24,297.12508,329.01393,29
25,293.04613,319.98460,21
26,313.04315,323.88047,51
27,293.99186,320.87073,47
28,288.02684,304.98019,41
29,278.93732,297.00560,35
30,281.99767,312.04682,29
31,293.04613,319.98460,21
32,328.01500,332.93311,51
33,303.97156,337.93752,43
34,304.09142,341.01398,36
35,297.12508,329.01393,29
36,293.04613,319.98460,21
37,308.93118,354.96733,51
38,305.97646,361.99712,43
39,304.09142,341.01398,36
40,297.12508,329.01393,29
41,293.04613,319.98460,21
42,296.90226,384.97800,51
43,305.97646,361.99712,43
44,304.09142,341.01398,36
45,297.12508,329.01393,29
46,293.04613,319.98460,21
47,289.96156,352.98673,51
48,303.97156,337.93752,43
49,304.09142,341.01398,36
50,297.12508,329.01393,29
51,293.04613,319.98460,21
52,283.90071,341.98140,51
53,279.95850,338.92683,43
54,279.98645,340.01414,37
55,281.99767,312.04682,29
56,293.04613,319.98460,21
57,264.01100,357.04353,51
58,279.95850,338.92683,43
59,279.98645,340.01414,37
60,281.99767,312.04682,29
61,293.04613,319.98460,21
62,250.96914,361.96506,51
63,255.96124,352.00855,50
64,254.96045,352.98849,43
65,279.98645,340.01414,37
66,281.99767,312.04682,29
67,293.04613,319.98460,21
68,256.87444,343.96331,51
69,255.96124,352.00855,50
70,254.96045,352.98849,43
71,279.98645,340.01414,37
72,281.99767,312.04682,29
73,293.04613,319.98460,21
74,237.98307,379.98548,51
75,241.96787,368.00594,50
76,254.96045,352.98849,43
77,279.98645,340.01414,37
78,281.99767,312.04682,29
79,293.04613,319.98460,21
80,241.94727,356.97086,51
81,241.96787,368.00594,50
82,254.96045,352.98849,43
83,279.98645,340.01414,37
84,281.99767,312.04682,29
85,293.04613,319.98460,21
86,274.02176,323.92714,51
87,293.99186,320.87073,47
88,288.02684,304.98019,41
89,278.93732,297.00560,35
90,281.99767,312.04682,29
91,293.04613,319.98460,21
92,274.98023,307.01782,51
93,270.97882,295.04169,49
94,288.02684,304.98019,41
95,278.93732,297.00560,35
96,281.99767,312.04682,29
97,293.04613,319.98460,21
98,281.94791,296.01807,51
99,279.05211,286.96428,50
100,274.00687,270.06895,44
101,278.93732,297.00560,35
102,281.99767,312.04682,29
103,293.04613,319.98460,21
104,271.01462,273.98388,51
105,279.05211,286.96428,50
106,274.00687,270.06895,44
107,278.93732,297.00560,35
108,281.99767,312.04682,29
109,293.04613,319.98460,21
110,262.98113,281.01618,51
111,270.97882,295.04169,49
112,288.02684,304.98019,41
113,278.93732,297.00560,35
114,281.99767,312.04682,29
115,293.04613,319.98460,21
