 ,XM,YM,Slice
1,546.00900,205.04461,51
2,536.97734,200.94593,43
3,525.98233,198.96912,36
4,527.98731,181.00770,29
5,531.93730,160.99002,20
6,521.99492,213.92059,51
7,536.97734,200.94593,43
8,525.98233,198.96912,36
9,527.98731,181.00770,29
10,531.93730,160.99002,20
11,508.99653,220.03669,51
12,501.06916,207.90114,44
13,525.98233,198.96912,36
14,527.98731,181.00770,29
15,531.93730,160.99002,20
16,479.99139,219.99643,51
17,501.06916,207.90114,44
18,525.98233,198.96912,36
19,527.98731,181.00770,29
20,531.93730,160.99002,20
21,545.98689,194.94903,51
22,537.95832,194.89692,47
23,543.09425,167.97273,37
24,530.04328,153.00408,28
25,531.93730,160.99002,20
26,508.04670,200.90453,51
27,537.95832,194.89692,47
28,543.09425,167.97273,37
29,530.04328,153.00408,28
30,531.93730,160.99002,20
31,515.03425,188.76554,51
32,510.95644,190.81611,44
33,531.93807,170.99395,38
34,527.98731,181.00770,29
35,531.93730,160.99002,20
36,481.92568,189.83072,51
37,510.95644,190.81611,44
38,531.93807,170.99395,38
39,527.98731,181.00770,29
40,531.93730,160.99002,20
41,503.07294,173.91305,51
42,531.93807,170.99395,38
43,527.98731,181.00770,29
44,531.93730,160.99002,20
45,541.01906,175.93777,51
46,537.95887,164.99497,45
47,543.09425,167.97273,37
48,530.04328,153.00408,28
49,531.93730,160.99002,20
50,529.02938,163.00838,51
51,537.95887,164.99497,45
52,543.09425,167.97273,37
53,530.04328,153.00408,28
54,531.93730,160.99002,20
55,525.95171,153.78108,51
56,521.97113,153.78910,48
57,527.09809,140.77879,41
58,521.10649,142.80227,34
59,530.04328,153.00408,28
60,531.93730,160.99002,20
61,506.93096,160.86967,51
62,521.97113,153.78910,48
63,527.09809,140.77879,41
64,521.10649,142.80227,34
65,530.04328,153.00408,28
66,531.93730,160.99002,20
67,505.99461,149.99747,51
68,500.01780,150.92100,49
69,527.09809,140.77879,41
70,521.10649,142.80227,34
71,530.04328,153.00408,28
72,531.93730,160.99002,20
73,485.98431,153.93245,51
74,500.01780,150.92100,49
75,527.09809,140.77879,41
76,521.10649,142.80227,34
77,530.04328,153.00408,28
78,531.93730,160.99002,20
79,508.02035,139.64228,51
80,507.06003,132.62450,42
81,521.10649,142.80227,34
82,530.04328,153.00408,28
83,531.93730,160.99002,20
84,474.92953,145.86599,51
85,507.06003,132.62450,42
86,521.10649,142.80227,34
87,530.04328,153.00408,28
88,531.93730,160.99002,20
