 ,XM,YM,Slice
1,345.96662,370.10961,51
2,330.98900,366.07967,43
3,351.94744,375.03650,37
4,354.96150,400.02542,31
5,367.07065,417.00729,22
6,320.05746,376.99267,51
7,361.95224,406.02493,45
8,375.05006,417.00102,36
9,369.03986,444.00337,31
10,367.07065,417.00729,22
11,352.01092,384.93996,51
12,364.93063,393.00464,46
13,351.94744,375.03650,37
14,354.96150,400.02542,31
15,367.07065,417.00729,22
16,389.01983,409.01671,51
17,364.93063,393.00464,46
18,351.94744,375.03650,37
19,354.96150,400.02542,31
20,367.07065,417.00729,22
21,374.98301,413.02705,51
22,361.95224,406.02493,45
23,375.05006,417.00102,36
24,369.03986,444.00337,31
25,367.07065,417.00729,22
26,301.90576,380.06214,51
27,335.93771,393.98911,45
28,360.89354,410.04719,37
29,354.96150,400.02542,31
30,367.07065,417.00729,22
31,298.99855,394.97644,51
32,330.98900,366.07967,43
33,351.94744,375.03650,37
34,354.96150,400.02542,31
35,367.07065,417.00729,22
36,341.00112,404.01323,51
37,335.93771,393.98911,45
38,360.89354,410.04719,37
39,354.96150,400.02542,31
40,367.07065,417.00729,22
41,337.97374,415.03419,51
42,356.95707,428.06013,46
43,360.89354,410.04719,37
44,354.96150,400.02542,31
45,367.07065,417.00729,22
46,350.01378,441.94955,51
47,368.00151,449.88347,45
48,383.95271,452.03777,38
49,369.03986,444.00337,31
50,367.07065,417.00729,22
51,367.03314,438.87528,51
52,356.95707,428.06013,46
53,360.89354,410.04719,37
54,354.96150,400.02542,31
55,367.07065,417.00729,22
56,400.98908,443.05909,51
57,376.97826,432.00911,43
58,375.05006,417.00102,36
59,369.03986,444.00337,31
60,367.07065,417.00729,22
61,380.99007,455.94938,51
62,368.00151,449.88347,45
63,383.95271,452.03777,38
64,369.03986,444.00337,31
65,367.07065,417.00729,22
66,414.97445,465.11583,51
67,394.04500,462.98410,43
68,383.95271,452.03777,38
69,369.03986,444.00337,31
70,367.07065,417.00729,22
71,389.00367,463.03399,51
72,378.01235,465.16060,50
73,394.04500,462.98410,43
74,383.95271,452.03777,38
75,369.03986,444.00337,31
76,367.07065,417.00729,22
77,365.02342,465.11410,51
78,378.01235,465.16060,50
79,394.04500,462.98410,43
80,383.95271,452.03777,38
81,369.03986,444.00337,31
82,367.07065,417.00729,22
83,355.04477,400.94844,51
84,365.87637,420.04070,48
85,376.97826,432.00911,43
86,375.05006,417.00102,36
87,369.03986,444.00337,31
88,367.07065,417.00729,22
89,369.92574,426.02629,51
90,365.87637,420.04070,48
91,376.97826,432.00911,43
92,375.05006,417.00102,36
93,369.03986,444.00337,31
94,367.07065,417.00729,22
