 ,XM,YM,Slice
1,247.01255,418.98479,51
2,260.94746,437.05931,47
3,285.99708,444.02700,37
4,305.91871,451.02817,30
5,327.03234,449.05197,22
6,262.90106,443.00566,51
7,260.94746,437.05931,47
8,285.99708,444.02700,37
9,305.91871,451.02817,30
10,327.03234,449.05197,22
11,374.99792,407.99300,51
12,355.99095,424.02022,45
13,332.99101,437.91908,38
14,305.91871,451.02817,30
15,327.03234,449.05197,22
16,271.92610,422.02818,51
17,285.03901,450.04658,44
18,285.99708,444.02700,37
19,305.91871,451.02817,30
20,327.03234,449.05197,22
21,285.08568,420.01391,51
22,312.01621,439.91104,43
23,332.99101,437.91908,38
24,305.91871,451.02817,30
25,327.03234,449.05197,22
26,310.01265,425.04575,51
27,312.01621,439.91104,43
28,332.99101,437.91908,38
29,305.91871,451.02817,30
30,327.03234,449.05197,22
31,298.04217,442.97763,51
32,313.96324,454.16149,45
33,334.98209,451.00470,37
34,341.98793,453.08942,31
35,327.03234,449.05197,22
36,281.98698,457.15905,51
37,296.00117,459.21057,49
38,285.03901,450.04658,44
39,285.99708,444.02700,37
40,305.91871,451.02817,30
41,327.03234,449.05197,22
42,306.98869,459.11424,51
43,296.00117,459.21057,49
44,285.03901,450.04658,44
45,285.99708,444.02700,37
46,305.91871,451.02817,30
47,327.03234,449.05197,22
48,325.02728,455.10461,51
49,313.96324,454.16149,45
50,334.98209,451.00470,37
51,341.98793,453.08942,31
52,327.03234,449.05197,22
53,332.94347,443.09757,51
54,354.00589,456.14479,44
55,334.98209,451.00470,37
56,341.98793,453.08942,31
57,327.03234,449.05197,22
58,369.04095,461.12731,51
59,354.00589,456.14479,44
60,334.98209,451.00470,37
61,341.98793,453.08942,31
62,327.03234,449.05197,22
63,345.01068,439.91347,51
64,363.99437,444.90833,43
65,375.00071,440.98883,37
66,341.98793,453.08942,31
67,327.03234,449.05197,22
68,351.95107,425.00746,51
69,355.99095,424.02022,45
70,332.99101,437.91908,38
71,305.91871,451.02817,30
72,327.03234,449.05197,22
73,363.98864,435.00793,51
74,375.04672,436.89828,50
75,389.02630,440.95533,44
76,375.00071,440.98883,37
77,341.98793,453.08942,31
78,327.03234,449.05197,22
79,384.03346,440.98701,51
80,375.04672,436.89828,50
81,389.02630,440.95533,44
82,375.00071,440.98883,37
83,341.98793,453.08942,31
84,327.03234,449.05197,22
85,401.93023,448.01220,51
86,389.02630,440.95533,44
87,375.00071,440.98883,37
88,341.98793,453.08942,31
89,327.03234,449.05197,22
90,378.99046,449.05259,51
91,363.99437,444.90833,43
92,375.00071,440.98883,37
93,341.98793,453.08942,31
94,327.03234,449.05197,22
