 ,XM,YM,Slice
1,129.01280,108.97060,51
2,97.95472,113.82611,45
3,86.91180,115.84595,39
4,68.03553,140.00658,32
5,57.85374,149.92807,24
6,164.01279,110.82534,51
7,140.97224,109.82913,47
8,113.92681,103.91206,39
9,119.04872,109.67686,33
10,124.10518,115.85978,24
11,120.95799,108.98551,14
12,95.00223,113.91447,51
13,86.92400,115.87094,50
14,97.95472,113.82611,45
15,86.91180,115.84595,39
16,68.03553,140.00658,32
17,57.85374,149.92807,24
18,76.97299,120.87112,51
19,86.92400,115.87094,50
20,97.95472,113.82611,45
21,86.91180,115.84595,39
22,68.03553,140.00658,32
23,57.85374,149.92807,24
24,132.98350,116.81187,51
25,140.97224,109.82913,47
26,113.92681,103.91206,39
27,119.04872,109.67686,33
28,124.10518,115.85978,24
29,120.95799,108.98551,14
30,160.98485,119.91737,51
31,155.00917,117.88022,47
32,137.98539,112.95375,41
33,119.04872,109.67686,33
34,124.10518,115.85978,24
35,120.95799,108.98551,14
36,183.84643,117.77750,51
37,155.00917,117.88022,47
38,137.98539,112.95375,41
39,119.04872,109.67686,33
40,124.10518,115.85978,24
41,120.95799,108.98551,14
42,175.96557,132.95541,51
43,138.01080,127.97150,45
44,127.02770,117.97337,38
45,131.99715,135.97142,33
46,124.10518,115.85978,24
47,120.95799,108.98551,14
48,139.97302,136.99449,51
49,138.01080,127.97150,45
50,127.02770,117.97337,38
51,131.99715,135.97142,33
52,124.10518,115.85978,24
53,120.95799,108.98551,14
54,134.03132,133.00089,51
55,118.96404,124.94019,46
56,137.98539,112.95375,41
57,119.04872,109.67686,33
58,124.10518,115.85978,24
59,120.95799,108.98551,14
60,114.99824,122.79866,51
61,95.97117,122.91245,46
62,113.92681,103.91206,39
63,119.04872,109.67686,33
64,124.10518,115.85978,24
65,120.95799,108.98551,14
66,87.99739,126.95897,51
67,95.97117,122.91245,46
68,113.92681,103.91206,39
69,119.04872,109.67686,33
70,124.10518,115.85978,24
71,120.95799,108.98551,14
72,107.98182,129.90896,51
73,118.96404,124.94019,46
74,137.98539,112.95375,41
75,119.04872,109.67686,33
76,124.10518,115.85978,24
77,120.95799,108.98551,14
78,162.97689,136.99624,51
79,134.99655,137.96573,45
80,124.04271,124.89213,39
81,110.93832,124.01186,32
82,119.97847,133.00479,24
83,120.95799,108.98551,14
84,147.06430,147.99225,51
85,134.99655,137.96573,45
86,124.04271,124.89213,39
87,110.93832,124.01186,32
88,119.97847,133.00479,24
89,120.95799,108.98551,14
90,162.98080,150.96763,51
91,146.98378,145.99890,45
92,148.06124,149.96314,38
93,131.99715,135.97142,33
94,124.10518,115.85978,24
95,120.95799,108.98551,14
96,165.88721,165.96297,51
97,155.10219,175.97945,47
98,148.06124,149.96314,38
99,131.99715,135.97142,33
100,124.10518,115.85978,24
