 ,XM,YM,Slice
1,215.98047,251.88705,51
2,207.93477,270.95012,49
3,192.98895,281.98291,41
4,204.08836,308.96104,33
5,215.98692,338.98709,23
6,216.96659,333.00095,8
7,229.89816,272.13906,51
8,252.00917,287.99492,49
9,220.90139,294.99640,39
10,204.08836,308.96104,33
11,215.98692,338.98709,23
12,216.96659,333.00095,8
13,263.03105,294.97269,51
14,252.00917,287.99492,49
15,220.90139,294.99640,39
16,204.08836,308.96104,33
17,215.98692,338.98709,23
18,216.96659,333.00095,8
19,250.92404,300.10899,51
20,224.95765,316.96695,47
21,217.91887,340.96802,40
22,206.92551,361.94897,32
23,202.97559,341.00582,25
24,216.96659,333.00095,8
25,258.99586,317.00980,51
26,234.85296,327.96777,45
27,227.96013,340.99939,38
28,217.97489,359.99280,31
29,215.98692,338.98709,23
30,216.96659,333.00095,8
31,234.04737,339.00231,51
32,234.85296,327.96777,45
33,227.96013,340.99939,38
34,217.97489,359.99280,31
35,215.98692,338.98709,23
36,216.96659,333.00095,8
37,246.94118,389.01209,51
38,236.86700,373.99743,46
39,225.95419,373.94186,39
40,217.97489,359.99280,31
41,215.98692,338.98709,23
42,216.96659,333.00095,8
43,247.88030,349.95082,51
44,236.86700,373.99743,46
45,225.95419,373.94186,39
46,217.97489,359.99280,31
47,215.98692,338.98709,23
48,216.96659,333.00095,8
49,221.96936,346.98753,51
50,223.92403,367.99014,46
51,227.96013,340.99939,38
52,217.97489,359.99280,31
53,215.98692,338.98709,23
54,216.96659,333.00095,8
55,224.01629,387.01440,51
56,216.01947,366.99992,46
57,217.91887,340.96802,40
58,206.92551,361.94897,32
59,202.97559,341.00582,25
60,216.96659,333.00095,8
61,196.00248,391.02245,51
62,210.97173,397.12564,47
63,197.99837,375.04098,41
64,206.92551,361.94897,32
65,202.97559,341.00582,25
66,216.96659,333.00095,8
67,189.03818,376.91992,51
68,180.00439,375.02653,48
69,197.99837,375.04098,41
70,206.92551,361.94897,32
71,202.97559,341.00582,25
72,216.96659,333.00095,8
73,225.03628,410.91683,51
74,210.97173,397.12564,47
75,197.99837,375.04098,41
76,206.92551,361.94897,32
77,202.97559,341.00582,25
78,216.96659,333.00095,8
79,192.94527,414.02846,51
80,213.00453,402.91121,44
81,225.95419,373.94186,39
82,217.97489,359.99280,31
83,215.98692,338.98709,23
84,216.96659,333.00095,8
85,223.00695,421.11607,51
86,213.00453,402.91121,44
87,225.95419,373.94186,39
88,217.97489,359.99280,31
89,215.98692,338.98709,23
90,216.96659,333.00095,8
91,216.96539,393.02281,51
92,206.94779,373.01978,47
93,204.85902,340.99019,41
94,195.86727,329.02003,33
95,202.97559,341.00582,25
96,216.96659,333.00095,8
97,159.95694,374.91018,51
98,180.00439,375.02653,48
99,197.99837,375.04098,41
100,206.92551,361.94897,32
101,202.97559,341.00582,25
102,216.96659,333.00095,8
103,212.97397,348.01557,51
104,216.01947,366.99992,46
105,217.91887,340.96802,40
106,206.92551,361.94897,32
107,202.97559,341.00582,25
108,216.96659,333.00095,8
109,204.95563,336.97682,51
110,208.93344,327.96544,48
111,204.85902,340.99019,41
112,195.86727,329.02003,33
113,202.97559,341.00582,25
114,216.96659,333.00095,8
115,218.94803,305.95522,51
116,208.93344,327.96544,48
117,204.85902,340.99019,41
118,195.86727,329.02003,33
119,202.97559,341.00582,25
120,216.96659,333.00095,8
121,224.98716,312.98765,51
122,224.95765,316.96695,47
123,217.91887,340.96802,40
124,206.92551,361.94897,32
125,202.97559,341.00582,25
126,216.96659,333.00095,8
127,223.89301,290.86492,51
128,211.97006,302.95530,48
129,194.00486,304.92468,43
130,195.86727,329.02003,33
131,202.97559,341.00582,25
132,216.96659,333.00095,8
133,199.96133,312.97323,51
134,211.97006,302.95530,48
135,194.00486,304.92468,43
136,195.86727,329.02003,33
137,202.97559,341.00582,25
138,216.96659,333.00095,8
139,209.98777,283.00509,51
140,218.95375,285.00390,46
141,220.90139,294.99640,39
142,204.08836,308.96104,33
143,215.98692,338.98709,23
144,216.96659,333.00095,8
145,243.01547,266.99646,51
146,218.95375,285.00390,46
147,220.90139,294.99640,39
148,204.08836,308.96104,33
149,215.98692,338.98709,23
150,216.96659,333.00095,8
151,198.93875,281.95147,51
152,207.93477,270.95012,49
153,192.98895,281.98291,41
154,204.08836,308.96104,33
155,215.98692,338.98709,23
156,216.96659,333.00095,8
157,158.96080,292.91294,51
158,192.98895,281.98291,41
159,204.08836,308.96104,33
160,215.98692,338.98709,23
161,216.96659,333.00095,8
162,232.99026,380.99264,51
163,223.92403,367.99014,46
164,227.96013,340.99939,38
165,217.97489,359.99280,31
166,215.98692,338.98709,23
167,216.96659,333.00095,8
168,183.01311,304.94478,51
169,174.02138,302.94438,48
170,194.00486,304.92468,43
171,195.86727,329.02003,33
172,202.97559,341.00582,25
173,216.96659,333.00095,8
174,198.94973,363.05690,51
175,206.94779,373.01978,47
176,204.85902,340.99019,41
177,195.86727,329.02003,33
178,202.97559,341.00582,25
179,216.96659,333.00095,8
180,153.97092,305.97456,51
181,174.02138,302.94438,48
182,194.00486,304.92468,43
183,195.86727,329.02003,33
184,202.97559,341.00582,25
185,216.96659,333.00095,8
