 ,XM,YM,Slice
1,463.96022,490.15139,51
2,447.97700,485.04115,45
3,435.99499,484.98902,38
4,410.01519,490.07169,30
5,395.08977,480.95884,24
6,417.01207,477.99627,8
7,437.98938,491.00117,51
8,422.01603,490.02011,43
9,435.99499,484.98902,38
10,410.01519,490.07169,30
11,395.08977,480.95884,24
12,417.01207,477.99627,8
13,468.03357,474.01626,51
14,451.00773,475.01114,47
15,438.01277,467.06129,39
16,416.05556,476.99109,32
17,410.02511,477.07573,26
18,417.01207,477.99627,8
19,442.96328,472.99541,51
20,447.97700,485.04115,45
21,435.99499,484.98902,38
22,410.01519,490.07169,30
23,395.08977,480.95884,24
24,417.01207,477.99627,8
25,442.99590,464.95299,51
26,451.00773,475.01114,47
27,438.01277,467.06129,39
28,416.05556,476.99109,32
29,410.02511,477.07573,26
30,417.01207,477.99627,8
31,403.99919,492.04900,51
32,422.01603,490.02011,43
33,435.99499,484.98902,38
34,410.01519,490.07169,30
35,395.08977,480.95884,24
36,417.01207,477.99627,8
37,388.93822,487.95524,51
38,393.95068,487.94255,45
39,406.93646,480.87497,38
40,410.01519,490.07169,30
41,395.08977,480.95884,24
42,417.01207,477.99627,8
43,380.93885,475.97074,51
44,380.89341,468.05000,46
45,379.99987,454.00784,40
46,384.16077,468.89181,33
47,395.08977,480.95884,24
48,417.01207,477.99627,8
49,383.94112,449.98437,51
50,380.89341,468.05000,46
51,379.99987,454.00784,40
52,384.16077,468.89181,33
53,395.08977,480.95884,24
54,417.01207,477.99627,8
55,369.94843,458.03524,51
56,366.00539,446.02102,47
57,379.99987,454.00784,40
58,384.16077,468.89181,33
59,395.08977,480.95884,24
60,417.01207,477.99627,8
61,353.02459,435.87748,51
62,366.00539,446.02102,47
63,379.99987,454.00784,40
64,384.16077,468.89181,33
65,395.08977,480.95884,24
66,417.01207,477.99627,8
67,396.93923,466.96672,51
68,401.91648,465.88991,46
69,407.85707,462.93603,39
70,384.16077,468.89181,33
71,395.08977,480.95884,24
72,417.01207,477.99627,8
73,411.91249,458.95842,51
74,393.95068,487.94255,45
75,406.93646,480.87497,38
76,410.01519,490.07169,30
77,395.08977,480.95884,24
78,417.01207,477.99627,8
79,421.92744,462.00556,51
80,420.96154,468.02123,45
81,406.93646,480.87497,38
82,410.01519,490.07169,30
83,395.08977,480.95884,24
84,417.01207,477.99627,8
85,437.91379,449.92151,51
86,435.96929,442.01253,49
87,427.00418,442.04303,40
88,403.03728,467.97535,31
89,410.02511,477.07573,26
90,417.01207,477.99627,8
91,437.94673,424.95437,51
92,435.96929,442.01253,49
93,427.00418,442.04303,40
94,403.03728,467.97535,31
95,410.02511,477.07573,26
96,417.01207,477.99627,8
97,427.85203,421.96315,51
98,420.96154,468.02123,45
99,406.93646,480.87497,38
100,410.01519,490.07169,30
101,395.08977,480.95884,24
102,417.01207,477.99627,8
103,409.93709,439.92900,51
104,401.91648,465.88991,46
105,407.85707,462.93603,39
106,384.16077,468.89181,33
107,395.08977,480.95884,24
108,417.01207,477.99627,8
109,414.91996,414.89564,51
110,412.84269,437.92129,46
111,438.01277,467.06129,39
112,416.05556,476.99109,32
113,410.02511,477.07573,26
114,417.01207,477.99627,8
115,397.94133,442.93457,51
116,395.87710,448.94875,46
117,404.93532,443.90968,39
118,416.05556,476.99109,32
119,410.02511,477.07573,26
120,417.01207,477.99627,8
121,399.93450,419.95591,51
122,395.87710,448.94875,46
123,404.93532,443.90968,39
124,416.05556,476.99109,32
125,410.02511,477.07573,26
126,417.01207,477.99627,8
127,374.87499,433.99972,51
128,385.92565,431.95862,47
129,397.96792,428.93071,39
130,403.03728,467.97535,31
131,410.02511,477.07573,26
132,417.01207,477.99627,8
133,389.97010,418.99228,51
134,402.94525,418.93269,47
135,404.93532,443.90968,39
136,416.05556,476.99109,32
137,410.02511,477.07573,26
138,417.01207,477.99627,8
139,384.95848,408.00974,51
140,385.92565,431.95862,47
141,397.96792,428.93071,39
142,403.03728,467.97535,31
143,410.02511,477.07573,26
144,417.01207,477.99627,8
145,387.92770,391.96010,51
146,404.97163,394.95901,47
147,397.96792,428.93071,39
148,403.03728,467.97535,31
149,410.02511,477.07573,26
150,417.01207,477.99627,8
151,403.98699,386.01310,51
152,402.94525,418.93269,47
153,404.93532,443.90968,39
154,416.05556,476.99109,32
155,410.02511,477.07573,26
156,417.01207,477.99627,8
157,412.96446,389.99954,51
158,418.88291,415.96059,46
159,407.85707,462.93603,39
160,384.16077,468.89181,33
161,395.08977,480.95884,24
162,417.01207,477.99627,8
163,420.94544,366.00131,51
164,427.99473,382.03938,48
165,427.00418,442.04303,40
166,403.03728,467.97535,31
167,410.02511,477.07573,26
168,417.01207,477.99627,8
169,422.99454,348.02652,51
170,404.97163,394.95901,47
171,397.96792,428.93071,39
172,403.03728,467.97535,31
173,410.02511,477.07573,26
174,417.01207,477.99627,8
175,438.92623,363.97593,51
176,427.99473,382.03938,48
177,427.00418,442.04303,40
178,403.03728,467.97535,31
179,410.02511,477.07573,26
180,417.01207,477.99627,8
181,436.00693,387.06527,51
182,418.88291,415.96059,46
183,407.85707,462.93603,39
184,384.16077,468.89181,33
185,395.08977,480.95884,24
186,417.01207,477.99627,8
187,446.02353,400.90364,51
188,412.84269,437.92129,46
189,438.01277,467.06129,39
190,416.05556,476.99109,32
191,410.02511,477.07573,26
192,417.01207,477.99627,8
