 ,XM,YM,Slice
1,504.91119,263.92134,51
2,526.05879,271.95796,44
3,542.13983,286.02157,36
4,544.14970,306.03566,27
5,545.05353,321.02425,20
6,536.08489,265.98292,51
7,526.05879,271.95796,44
8,542.13983,286.02157,36
9,544.14970,306.03566,27
10,545.05353,321.02425,20
11,529.00280,275.99168,51
12,543.10352,296.98383,46
13,542.13983,286.02157,36
14,544.14970,306.03566,27
15,545.05353,321.02425,20
16,548.06183,308.01377,51
17,543.10352,296.98383,46
18,542.13983,286.02157,36
19,544.14970,306.03566,27
20,545.05353,321.02425,20
21,533.97094,303.02371,51
22,541.10272,311.98233,49
23,552.18491,319.99338,41
24,544.18218,313.96174,35
25,544.14970,306.03566,27
26,545.05353,321.02425,20
27,539.97562,319.00992,51
28,541.10272,311.98233,49
29,552.18491,319.99338,41
30,544.18218,313.96174,35
31,544.14970,306.03566,27
32,545.05353,321.02425,20
33,520.98694,296.99466,51
34,534.12629,295.00359,42
35,544.18218,313.96174,35
36,544.14970,306.03566,27
37,545.05353,321.02425,20
38,501.96413,281.96421,51
39,534.12629,295.00359,42
40,544.18218,313.96174,35
41,544.14970,306.03566,27
42,545.05353,321.02425,20
43,491.04507,299.94265,51
44,520.95620,309.01022,44
45,540.07129,323.97737,36
46,544.09011,338.01605,27
47,545.05353,321.02425,20
48,509.98771,327.99718,51
49,520.95620,309.01022,44
50,540.07129,323.97737,36
51,544.09011,338.01605,27
52,545.05353,321.02425,20
53,524.93699,321.96291,51
54,525.99155,330.96507,49
55,543.08424,337.02866,43
56,540.07129,323.97737,36
57,544.09011,338.01605,27
58,545.05353,321.02425,20
59,517.02127,342.98214,51
60,525.99155,330.96507,49
61,543.08424,337.02866,43
62,540.07129,323.97737,36
63,544.09011,338.01605,27
64,545.05353,321.02425,20
65,505.98942,357.05359,51
66,536.99988,346.04293,43
67,548.25399,353.99489,36
68,544.09011,338.01605,27
69,545.05353,321.02425,20
70,527.91776,362.99525,51
71,536.99988,346.04293,43
72,548.25399,353.99489,36
73,544.09011,338.01605,27
74,545.05353,321.02425,20
75,544.06345,403.01307,51
76,550.16229,378.03449,43
77,548.25399,353.99489,36
78,544.09011,338.01605,27
79,545.05353,321.02425,20
80,547.17519,383.94678,51
81,543.08435,374.98810,50
82,550.16229,378.03449,43
83,548.25399,353.99489,36
84,544.09011,338.01605,27
85,545.05353,321.02425,20
86,538.01086,364.01299,51
87,543.08435,374.98810,50
88,550.16229,378.03449,43
89,548.25399,353.99489,36
90,544.09011,338.01605,27
91,545.05353,321.02425,20
92,548.17128,362.93795,51
93,544.17310,349.97753,48
94,543.08424,337.02866,43
95,540.07129,323.97737,36
96,544.09011,338.01605,27
97,545.05353,321.02425,20
98,533.01476,340.98252,51
99,544.17310,349.97753,48
100,543.08424,337.02866,43
101,540.07129,323.97737,36
102,544.09011,338.01605,27
103,545.05353,321.02425,20
104,543.17189,338.91243,51
105,552.18491,319.99338,41
106,544.18218,313.96174,35
107,544.14970,306.03566,27
108,545.05353,321.02425,20
