 ,XM,YM,Slice
1,494.03939,141.94722,51
2,503.08357,150.93806,49
3,524.01608,149.90927,43
4,535.02354,164.00518,35
5,544.02697,178.99682,27
6,558.10277,186.97927,18
7,510.01777,160.97868,51
8,503.08357,150.93806,49
9,524.01608,149.90927,43
10,535.02354,164.00518,35
11,544.02697,178.99682,27
12,558.10277,186.97927,18
13,510.06781,143.91029,51
14,524.08505,149.87683,49
15,524.01608,149.90927,43
16,535.02354,164.00518,35
17,544.02697,178.99682,27
18,558.10277,186.97927,18
19,524.96380,164.02888,51
20,533.01004,176.01677,48
21,545.03533,177.98674,41
22,535.02354,164.00518,35
23,544.02697,178.99682,27
24,558.10277,186.97927,18
25,531.15787,154.83513,51
26,524.08505,149.87683,49
27,524.01608,149.90927,43
28,535.02354,164.00518,35
29,544.02697,178.99682,27
30,558.10277,186.97927,18
31,517.02784,135.89573,51
32,533.16984,143.73119,49
33,560.14618,160.92553,39
34,560.02842,188.97881,31
35,564.12158,199.98112,25
36,558.10277,186.97927,18
37,539.05106,148.91085,51
38,533.16984,143.73119,49
39,560.14618,160.92553,39
40,560.02842,188.97881,31
41,564.12158,199.98112,25
42,558.10277,186.97927,18
43,553.95448,170.92910,51
44,558.23280,179.00122,46
45,560.14618,160.92553,39
46,560.02842,188.97881,31
47,564.12158,199.98112,25
48,558.10277,186.97927,18
49,541.98548,173.99303,51
50,545.89562,180.01359,48
51,555.01808,178.01475,41
52,551.08461,195.00586,34
53,544.02697,178.99682,27
54,558.10277,186.97927,18
55,527.96615,191.97989,51
56,533.01004,176.01677,48
57,545.03533,177.98674,41
58,535.02354,164.00518,35
59,544.02697,178.99682,27
60,558.10277,186.97927,18
61,513.01471,206.98326,51
62,511.01650,207.93046,49
63,545.03533,177.98674,41
64,535.02354,164.00518,35
65,544.02697,178.99682,27
66,558.10277,186.97927,18
67,483.99669,208.98918,51
68,511.01650,207.93046,49
69,545.03533,177.98674,41
70,535.02354,164.00518,35
71,544.02697,178.99682,27
72,558.10277,186.97927,18
73,534.93184,200.95464,51
74,545.89562,180.01359,48
75,555.01808,178.01475,41
76,551.08461,195.00586,34
77,544.02697,178.99682,27
78,558.10277,186.97927,18
79,546.97224,196.01634,51
80,558.23280,179.00122,46
81,560.14618,160.92553,39
82,560.02842,188.97881,31
83,564.12158,199.98112,25
84,558.10277,186.97927,18
85,559.01304,194.96104,51
86,561.04746,198.94685,45
87,565.04054,194.95691,38
88,560.02842,188.97881,31
89,564.12158,199.98112,25
90,558.10277,186.97927,18
91,564.99022,203.94831,51
92,563.03888,211.95208,50
93,570.10208,212.96689,41
94,559.97350,221.95725,34
95,564.12158,199.98112,25
96,558.10277,186.97927,18
97,567.06992,226.98801,51
98,567.05039,238.97252,47
99,570.10208,212.96689,41
100,559.97350,221.95725,34
101,564.12158,199.98112,25
102,558.10277,186.97927,18
103,565.11170,255.96648,51
104,567.05039,238.97252,47
105,570.10208,212.96689,41
106,559.97350,221.95725,34
107,564.12158,199.98112,25
108,558.10277,186.97927,18
109,556.01826,272.98909,51
110,558.97266,247.04115,43
111,559.97350,221.95725,34
112,564.12158,199.98112,25
113,558.10277,186.97927,18
114,537.97783,267.97194,51
115,546.97587,253.99018,50
116,558.97266,247.04115,43
117,559.97350,221.95725,34
118,564.12158,199.98112,25
119,558.10277,186.97927,18
120,550.96443,245.99209,51
121,546.97587,253.99018,50
122,558.97266,247.04115,43
123,559.97350,221.95725,34
124,564.12158,199.98112,25
125,558.10277,186.97927,18
126,523.92645,273.93519,51
127,542.98608,239.99024,47
128,565.04054,194.95691,38
129,560.02842,188.97881,31
130,564.12158,199.98112,25
131,558.10277,186.97927,18
132,538.98110,247.98473,51
133,542.98608,239.99024,47
134,565.04054,194.95691,38
135,560.02842,188.97881,31
136,564.12158,199.98112,25
137,558.10277,186.97927,18
138,554.99286,223.96750,51
139,563.03888,211.95208,50
140,570.10208,212.96689,41
141,559.97350,221.95725,34
142,564.12158,199.98112,25
143,558.10277,186.97927,18
144,546.00675,222.98259,51
145,561.04746,198.94685,45
146,565.04054,194.95691,38
147,560.02842,188.97881,31
148,564.12158,199.98112,25
149,558.10277,186.97927,18
150,533.92872,222.92583,51
151,536.98192,227.99891,49
152,555.01808,178.01475,41
153,551.08461,195.00586,34
154,544.02697,178.99682,27
155,558.10277,186.97927,18
156,525.88946,248.93450,51
157,536.98192,227.99891,49
158,555.01808,178.01475,41
159,551.08461,195.00586,34
160,544.02697,178.99682,27
161,558.10277,186.97927,18
162,516.90190,237.99101,51
163,536.96299,222.97470,42
164,551.08461,195.00586,34
165,544.02697,178.99682,27
166,558.10277,186.97927,18
167,508.95755,278.00945,51
168,510.94992,265.02469,50
169,536.96299,222.97470,42
170,551.08461,195.00586,34
171,544.02697,178.99682,27
172,558.10277,186.97927,18
173,503.94525,253.00706,51
174,510.94992,265.02469,50
175,536.96299,222.97470,42
176,551.08461,195.00586,34
177,544.02697,178.99682,27
178,558.10277,186.97927,18
