 ,XM,YM,Slice
1,424.93391,136.95831,51
2,447.01724,145.95548,49
3,486.00121,153.98857,43
4,506.95910,162.03496,34
5,523.94422,170.13108,26
6,525.97033,147.02014,15
7,443.96808,159.02400,51
8,447.01724,145.95548,49
9,486.00121,153.98857,43
10,506.95910,162.03496,34
11,523.94422,170.13108,26
12,525.97033,147.02014,15
13,477.98996,184.86781,51
14,486.00121,153.98857,43
15,506.95910,162.03496,34
16,523.94422,170.13108,26
17,525.97033,147.02014,15
18,479.97802,209.05946,51
19,496.94091,204.14188,49
20,514.98879,176.15011,41
21,506.95910,162.03496,34
22,523.94422,170.13108,26
23,525.97033,147.02014,15
24,501.98952,221.00988,51
25,496.94091,204.14188,49
26,514.98879,176.15011,41
27,506.95910,162.03496,34
28,523.94422,170.13108,26
29,525.97033,147.02014,15
30,453.95425,184.04853,51
31,482.00585,182.07534,47
32,529.94806,168.11878,40
33,534.98534,176.99896,34
34,523.94422,170.13108,26
35,525.97033,147.02014,15
36,481.97864,202.04107,51
37,482.00585,182.07534,47
38,529.94806,168.11878,40
39,534.98534,176.99896,34
40,523.94422,170.13108,26
41,525.97033,147.02014,15
42,509.96467,218.01404,51
43,523.02656,209.94322,49
44,514.98879,176.15011,41
45,506.95910,162.03496,34
46,523.94422,170.13108,26
47,525.97033,147.02014,15
48,516.98345,210.01612,51
49,527.91935,196.12701,48
50,529.94806,168.11878,40
51,534.98534,176.99896,34
52,523.94422,170.13108,26
53,525.97033,147.02014,15
54,532.93915,230.02088,51
55,523.02656,209.94322,49
56,514.98879,176.15011,41
57,506.95910,162.03496,34
58,523.94422,170.13108,26
59,525.97033,147.02014,15
60,535.92788,213.03208,51
61,527.91935,196.12701,48
62,529.94806,168.11878,40
63,534.98534,176.99896,34
64,523.94422,170.13108,26
65,525.97033,147.02014,15
66,544.98377,240.97563,51
67,551.92807,239.04423,48
68,559.91382,198.08872,40
69,534.98534,176.99896,34
70,523.94422,170.13108,26
71,525.97033,147.02014,15
72,549.01948,268.99525,51
73,551.92807,239.04423,48
74,559.91382,198.08872,40
75,534.98534,176.99896,34
76,523.94422,170.13108,26
77,525.97033,147.02014,15
78,562.04533,245.97433,51
79,567.13478,220.97874,45
80,562.10701,179.96682,38
81,535.00690,163.96832,31
82,522.01585,145.97879,25
83,525.97033,147.02014,15
84,551.95641,218.04645,51
85,549.87012,204.05968,46
86,559.91382,198.08872,40
87,534.98534,176.99896,34
88,523.94422,170.13108,26
89,525.97033,147.02014,15
90,529.99081,194.99295,51
91,549.87012,204.05968,46
92,559.91382,198.08872,40
93,534.98534,176.99896,34
94,523.94422,170.13108,26
95,525.97033,147.02014,15
96,561.97352,214.08585,51
97,567.13478,220.97874,45
98,562.10701,179.96682,38
99,535.00690,163.96832,31
100,522.01585,145.97879,25
101,525.97033,147.02014,15
102,451.01385,151.94483,51
103,494.01584,155.97144,45
104,525.99491,152.98832,38
105,535.00690,163.96832,31
106,522.01585,145.97879,25
107,525.97033,147.02014,15
108,556.02107,193.97288,51
109,549.10775,180.86203,46
110,562.10701,179.96682,38
111,535.00690,163.96832,31
112,522.01585,145.97879,25
113,525.97033,147.02014,15
114,516.98879,179.05730,51
115,549.10775,180.86203,46
116,562.10701,179.96682,38
117,535.00690,163.96832,31
118,522.01585,145.97879,25
119,525.97033,147.02014,15
120,516.01515,167.88229,51
121,533.04001,165.94894,45
122,525.99491,152.98832,38
123,535.00690,163.96832,31
124,522.01585,145.97879,25
125,525.97033,147.02014,15
126,549.05810,175.98652,51
127,533.04001,165.94894,45
128,525.99491,152.98832,38
129,535.00690,163.96832,31
130,522.01585,145.97879,25
131,525.97033,147.02014,15
132,553.10990,168.97000,51
133,545.05168,156.90422,46
134,536.02773,143.90601,39
135,511.96365,140.97907,32
136,522.01585,145.97879,25
137,525.97033,147.02014,15
138,531.07802,149.89107,51
139,545.05168,156.90422,46
140,536.02773,143.90601,39
141,511.96365,140.97907,32
142,522.01585,145.97879,25
143,525.97033,147.02014,15
144,498.03309,154.88680,51
145,536.02773,143.90601,39
146,511.96365,140.97907,32
147,522.01585,145.97879,25
148,525.97033,147.02014,15
149,518.05978,139.83480,51
150,507.01394,138.73514,46
151,497.06619,128.74980,40
152,511.96365,140.97907,32
153,522.01585,145.97879,25
154,525.97033,147.02014,15
155,489.00625,143.78045,51
156,507.01394,138.73514,46
157,497.06619,128.74980,40
158,511.96365,140.97907,32
159,522.01585,145.97879,25
160,525.97033,147.02014,15
161,485.01544,133.83811,51
162,470.99603,134.83248,46
163,497.06619,128.74980,40
164,511.96365,140.97907,32
165,522.01585,145.97879,25
166,525.97033,147.02014,15
167,452.01127,130.66803,51
168,470.99603,134.83248,46
169,497.06619,128.74980,40
170,511.96365,140.97907,32
171,522.01585,145.97879,25
172,525.97033,147.02014,15
173,487.01317,173.02973,51
174,494.01584,155.97144,45
175,525.99491,152.98832,38
176,535.00690,163.96832,31
177,522.01585,145.97879,25
178,525.97033,147.02014,15
