 ,XM,YM,Slice
1,279.00960,154.01876,51
2,279.92844,166.03588,45
3,295.03203,173.98533,38
4,305.05019,185.89786,32
5,322.00216,184.91595,24
6,281.91392,178.99616,51
7,279.92844,166.03588,45
8,295.03203,173.98533,38
9,305.05019,185.89786,32
10,322.00216,184.91595,24
11,293.98443,191.97312,51
12,299.01071,198.00363,44
13,295.03203,173.98533,38
14,305.05019,185.89786,32
15,322.00216,184.91595,24
16,300.00359,173.99551,51
17,310.95326,191.05425,45
18,325.02055,187.99050,37
19,305.05019,185.89786,32
20,322.00216,184.91595,24
21,304.98359,157.99789,51
22,315.00698,175.94918,46
23,334.05370,176.95871,38
24,338.03847,189.94139,30
25,322.00216,184.91595,24
26,328.00523,181.01855,51
27,315.00698,175.94918,46
28,334.05370,176.95871,38
29,338.03847,189.94139,30
30,322.00216,184.91595,24
31,328.01427,190.86903,51
32,345.99856,188.01566,45
33,334.05370,176.95871,38
34,338.03847,189.94139,30
35,322.00216,184.91595,24
36,321.00650,201.00254,51
37,310.95326,191.05425,45
38,325.02055,187.99050,37
39,305.05019,185.89786,32
40,322.00216,184.91595,24
41,300.91854,219.94869,51
42,299.01071,198.00363,44
43,295.03203,173.98533,38
44,305.05019,185.89786,32
45,322.00216,184.91595,24
46,321.01719,219.05950,51
47,331.91579,207.86065,45
48,325.02055,187.99050,37
49,305.05019,185.89786,32
50,322.00216,184.91595,24
51,323.96953,228.92265,51
52,341.95398,215.92620,49
53,362.85531,192.91157,47
54,338.03847,189.94139,30
55,322.00216,184.91595,24
56,360.92212,208.91543,51
57,341.95398,215.92620,49
58,362.85531,192.91157,47
59,338.03847,189.94139,30
60,322.00216,184.91595,24
61,351.99984,201.98133,51
62,331.91579,207.86065,45
63,325.02055,187.99050,37
64,305.05019,185.89786,32
65,322.00216,184.91595,24
66,357.92314,176.91225,51
67,345.99856,188.01566,45
68,334.05370,176.95871,38
69,338.03847,189.94139,30
70,322.00216,184.91595,24
71,373.96502,177.98305,51
72,378.97274,164.98043,50
73,362.85531,192.91157,47
74,338.03847,189.94139,30
75,322.00216,184.91595,24
76,385.92403,146.94352,51
77,378.97274,164.98043,50
78,362.85531,192.91157,47
79,338.03847,189.94139,30
80,322.00216,184.91595,24
