 ,XM,YM,Slice
1,392.95052,335.93851,51
2,393.00188,371.98888,46
3,388.99194,391.96006,38
4,366.03765,409.08315,30
5,354.02655,414.09391,23
6,352.00894,402.98008,9
7,390.90782,360.96458,51
8,378.91368,397.91376,43
9,365.95982,413.99478,36
10,366.03765,409.08315,30
11,354.02655,414.09391,23
12,352.00894,402.98008,9
13,405.08926,384.00463,51
14,393.00188,371.98888,46
15,388.99194,391.96006,38
16,366.03765,409.08315,30
17,354.02655,414.09391,23
18,352.00894,402.98008,9
19,390.97560,394.98208,51
20,383.03912,411.00639,44
21,388.99194,391.96006,38
22,366.03765,409.08315,30
23,354.02655,414.09391,23
24,352.00894,402.98008,9
25,379.03816,405.04325,51
26,378.91368,397.91376,43
27,365.95982,413.99478,36
28,366.03765,409.08315,30
29,354.02655,414.09391,23
30,352.00894,402.98008,9
31,385.01843,437.01810,51
32,383.03912,411.00639,44
33,388.99194,391.96006,38
34,366.03765,409.08315,30
35,354.02655,414.09391,23
36,352.00894,402.98008,9
37,369.88702,440.04824,51
38,369.95966,448.98980,49
39,365.06303,430.99851,43
40,365.95982,413.99478,36
41,366.03765,409.08315,30
42,354.02655,414.09391,23
43,352.00894,402.98008,9
44,376.90588,459.11743,51
45,369.95966,448.98980,49
46,365.06303,430.99851,43
47,365.95982,413.99478,36
48,366.03765,409.08315,30
49,354.02655,414.09391,23
50,352.00894,402.98008,9
51,365.94489,418.99500,51
52,365.06303,430.99851,43
53,365.95982,413.99478,36
54,366.03765,409.08315,30
55,354.02655,414.09391,23
56,352.00894,402.98008,9
57,356.01613,446.01559,51
58,349.93907,427.04720,42
59,336.01822,415.92552,36
60,318.93533,410.11947,30
61,337.99821,408.02263,21
62,352.00894,402.98008,9
63,358.93222,464.20540,51
64,348.93277,451.00622,45
65,341.97204,431.96333,40
66,329.98468,429.91133,30
67,354.02655,414.09391,23
68,352.00894,402.98008,9
69,328.99800,440.00501,51
70,348.93277,451.00622,45
71,341.97204,431.96333,40
72,329.98468,429.91133,30
73,354.02655,414.09391,23
74,352.00894,402.98008,9
75,319.95099,447.14538,51
76,311.98809,433.09277,44
77,308.00323,430.06329,38
78,329.98468,429.91133,30
79,354.02655,414.09391,23
80,352.00894,402.98008,9
81,288.99559,432.01960,51
82,311.98809,433.09277,44
83,308.00323,430.06329,38
84,329.98468,429.91133,30
85,354.02655,414.09391,23
86,352.00894,402.98008,9
87,264.96373,423.92481,51
88,279.00116,422.89628,45
89,308.00323,430.06329,38
90,329.98468,429.91133,30
91,354.02655,414.09391,23
92,352.00894,402.98008,9
93,299.04205,421.91237,51
94,319.00190,425.06263,45
95,341.97204,431.96333,40
96,329.98468,429.91133,30
97,354.02655,414.09391,23
98,352.00894,402.98008,9
99,346.05293,422.04837,51
100,349.93907,427.04720,42
101,336.01822,415.92552,36
102,318.93533,410.11947,30
103,337.99821,408.02263,21
104,352.00894,402.98008,9
105,339.99332,403.00282,51
106,330.94109,411.91518,49
107,320.96456,412.04593,43
108,336.01822,415.92552,36
109,318.93533,410.11947,30
110,337.99821,408.02263,21
111,352.00894,402.98008,9
112,321.00456,412.92126,51
113,330.94109,411.91518,49
114,320.96456,412.04593,43
115,336.01822,415.92552,36
116,318.93533,410.11947,30
117,337.99821,408.02263,21
118,352.00894,402.98008,9
119,329.04360,420.11346,51
120,319.00190,425.06263,45
121,341.97204,431.96333,40
122,329.98468,429.91133,30
123,354.02655,414.09391,23
124,352.00894,402.98008,9
125,302.00065,410.13375,51
126,294.98811,408.99175,49
127,320.96456,412.04593,43
128,336.01822,415.92552,36
129,318.93533,410.11947,30
130,337.99821,408.02263,21
131,352.00894,402.98008,9
132,280.03730,409.02010,51
133,294.98811,408.99175,49
134,320.96456,412.04593,43
135,336.01822,415.92552,36
136,318.93533,410.11947,30
137,337.99821,408.02263,21
138,352.00894,402.98008,9
139,245.96902,426.98828,51
140,279.00116,422.89628,45
141,308.00323,430.06329,38
142,329.98468,429.91133,30
143,354.02655,414.09391,23
144,352.00894,402.98008,9
145,255.90824,398.94101,51
146,275.99789,396.00082,44
147,299.01970,392.96694,36
148,318.93533,410.11947,30
149,337.99821,408.02263,21
150,352.00894,402.98008,9
151,279.97801,384.08418,51
152,306.90809,396.13670,43
153,299.01970,392.96694,36
154,318.93533,410.11947,30
155,337.99821,408.02263,21
156,352.00894,402.98008,9
157,284.01374,397.86030,51
158,275.99789,396.00082,44
159,299.01970,392.96694,36
160,318.93533,410.11947,30
161,337.99821,408.02263,21
162,352.00894,402.98008,9
163,307.00962,388.00028,51
164,306.90809,396.13670,43
165,299.01970,392.96694,36
166,318.93533,410.11947,30
167,337.99821,408.02263,21
168,352.00894,402.98008,9
169,319.94458,359.99235,51
170,327.91347,388.03628,45
171,347.00509,403.87421,36
172,353.98814,403.98160,30
173,337.99821,408.02263,21
174,352.00894,402.98008,9
175,322.98537,385.97678,51
