 ,XM,YM,Slice
1,335.02675,137.92760,51
2,322.04127,129.96431,47
3,309.98693,126.02257,40
4,283.97223,145.00445,34
5,262.02189,146.95408,26
6,309.00258,124.03725,51
7,322.04127,129.96431,47
8,309.98693,126.02257,40
9,283.97223,145.00445,34
10,262.02189,146.95408,26
11,301.97308,139.95481,51
12,291.98961,148.02424,48
13,309.98693,126.02257,40
14,283.97223,145.00445,34
15,262.02189,146.95408,26
16,285.97836,136.98341,51
17,279.95843,145.95867,46
18,275.94324,151.96609,40
19,283.97223,145.00445,34
20,262.02189,146.95408,26
21,278.93489,126.93537,51
22,269.94520,141.93175,47
23,262.99643,142.97411,40
24,241.02407,149.95317,32
25,262.02189,146.95408,26
26,260.97032,132.93847,51
27,248.94190,154.94510,46
28,262.99643,142.97411,40
29,241.02407,149.95317,32
30,262.02189,146.95408,26
31,244.94095,112.92134,51
32,237.93084,124.99830,48
33,240.95139,134.01448,40
34,241.02407,149.95317,32
35,262.02189,146.95408,26
36,229.97010,137.95110,51
37,237.93084,124.99830,48
38,240.95139,134.01448,40
39,241.02407,149.95317,32
40,262.02189,146.95408,26
41,235.97787,145.99984,51
42,229.93365,155.99220,47
43,240.95139,134.01448,40
44,241.02407,149.95317,32
45,262.02189,146.95408,26
46,223.93631,170.99754,51
47,229.93365,155.99220,47
48,240.95139,134.01448,40
49,241.02407,149.95317,32
50,262.02189,146.95408,26
51,241.96248,159.95034,51
52,248.94190,154.94510,46
53,262.99643,142.97411,40
54,241.02407,149.95317,32
55,262.02189,146.95408,26
56,261.97036,149.94230,51
57,269.94520,141.93175,47
58,262.99643,142.97411,40
59,241.02407,149.95317,32
60,262.02189,146.95408,26
61,263.97395,161.96074,51
62,279.95843,145.95867,46
63,275.94324,151.96609,40
64,283.97223,145.00445,34
65,262.02189,146.95408,26
66,279.91651,162.82861,51
67,291.98961,148.02424,48
68,309.98693,126.02257,40
69,283.97223,145.00445,34
70,262.02189,146.95408,26
71,270.02604,179.01290,51
72,256.99054,168.80365,45
73,275.94324,151.96609,40
74,283.97223,145.00445,34
75,262.02189,146.95408,26
76,237.97699,179.98841,51
77,256.99054,168.80365,45
78,275.94324,151.96609,40
79,283.97223,145.00445,34
80,262.02189,146.95408,26
