 ,XM,YM,Slice
1,311.14486,219.14053,51
2,302.04419,239.99168,46
3,293.97582,247.95953,39
4,262.06645,264.05143,30
5,296.07295,253.00242,51
6,302.04419,239.99168,46
7,293.97582,247.95953,39
8,262.06645,264.05143,30
9,283.01183,253.99491,51
10,276.11567,271.03507,46
11,293.97582,247.95953,39
12,262.06645,264.05143,30
13,272.99020,248.99970,51
14,266.01666,263.98558,44
15,256.01486,273.94261,40
16,262.06645,264.05143,30
17,270.90835,297.99956,51
18,276.11567,271.03507,46
19,293.97582,247.95953,39
20,262.06645,264.05143,30
21,259.98039,271.02973,51
22,259.91420,282.99803,49
23,266.01666,263.98558,44
24,256.01486,273.94261,40
25,262.06645,264.05143,30
26,260.06933,293.00653,51
27,259.91420,282.99803,49
28,266.01666,263.98558,44
29,256.01486,273.94261,40
30,262.06645,264.05143,30
31,243.96026,287.94653,51
32,236.98761,297.98455,44
33,256.01486,273.94261,40
34,262.06645,264.05143,30
35,238.95963,318.03777,51
36,236.98761,297.98455,44
37,256.01486,273.94261,40
38,262.06645,264.05143,30
