 ,XM,YM,Slice
1,138.95838,193.95470,51
2,144.97920,171.99481,47
3,159.98774,139.98110,38
4,169.89377,133.75395,31
5,152.97336,130.86017,22
6,155.91549,175.02871,51
7,144.97920,171.99481,47
8,159.98774,139.98110,38
9,169.89377,133.75395,31
10,152.97336,130.86017,22
11,130.99289,172.97826,51
12,136.95789,151.92432,44
13,153.95717,131.76403,36
14,136.94990,136.82760,30
15,152.97336,130.86017,22
16,143.93093,155.95760,51
17,136.95789,151.92432,44
18,153.95717,131.76403,36
19,136.94990,136.82760,30
20,152.97336,130.86017,22
21,118.91048,179.98469,51
22,127.99105,152.93558,46
23,123.84717,141.76507,38
24,136.94990,136.82760,30
25,152.97336,130.86017,22
26,130.96539,151.94706,51
27,127.99105,152.93558,46
28,123.84717,141.76507,38
29,136.94990,136.82760,30
30,152.97336,130.86017,22
31,105.90667,175.90869,51
32,112.92231,159.91224,47
33,123.84717,141.76507,38
34,136.94990,136.82760,30
35,152.97336,130.86017,22
36,117.92232,150.87003,51
37,112.92231,159.91224,47
38,123.84717,141.76507,38
39,136.94990,136.82760,30
40,152.97336,130.86017,22
41,164.99671,157.97093,51
42,171.96274,153.02143,46
43,159.98774,139.98110,38
44,169.89377,133.75395,31
45,152.97336,130.86017,22
46,171.02554,134.87381,51
47,171.03253,132.97106,44
48,153.95717,131.76403,36
49,136.94990,136.82760,30
50,152.97336,130.86017,22
51,199.95141,135.73540,51
52,171.03253,132.97106,44
53,153.95717,131.76403,36
54,136.94990,136.82760,30
55,152.97336,130.86017,22
56,174.04810,144.82026,51
57,189.97915,141.87068,48
58,194.01698,129.76370,37
59,169.89377,133.75395,31
60,152.97336,130.86017,22
61,202.96076,144.89258,51
62,189.97915,141.87068,48
63,194.01698,129.76370,37
64,169.89377,133.75395,31
65,152.97336,130.86017,22
66,190.98576,155.95159,51
67,171.96274,153.02143,46
68,159.98774,139.98110,38
69,169.89377,133.75395,31
70,152.97336,130.86017,22
71,224.98290,166.99092,51
72,220.97574,151.98994,47
73,194.01698,129.76370,37
74,169.89377,133.75395,31
75,152.97336,130.86017,22
76,223.99859,145.96317,51
77,220.97574,151.98994,47
78,194.01698,129.76370,37
79,169.89377,133.75395,31
80,152.97336,130.86017,22
