 ,XM,YM,Slice
1,268.93796,134.98587,51
2,278.99199,119.96494,48
3,302.04458,106.03150,41
4,320.98876,104.82711,35
5,340.97609,102.89357,26
6,360.01992,98.94797,20
7,286.98690,113.85456,51
8,278.99199,119.96494,48
9,302.04458,106.03150,41
10,320.98876,104.82711,35
11,340.97609,102.89357,26
12,360.01992,98.94797,20
13,284.98691,129.96251,51
14,296.00776,119.03182,49
15,302.04458,106.03150,41
16,320.98876,104.82711,35
17,340.97609,102.89357,26
18,360.01992,98.94797,20
19,301.97129,111.80508,51
20,296.00776,119.03182,49
21,302.04458,106.03150,41
22,320.98876,104.82711,35
23,340.97609,102.89357,26
24,360.01992,98.94797,20
25,301.90659,128.84148,51
26,327.98529,118.81819,47
27,348.09626,110.79572,41
28,355.93252,114.05966,35
29,340.97609,102.89357,26
30,360.01992,98.94797,20
31,315.95886,106.86536,51
32,331.05576,106.80035,46
33,358.97968,97.82465,40
34,367.96979,104.79716,33
35,375.04554,101.77221,27
36,360.01992,98.94797,20
37,301.96446,139.96522,51
38,317.01637,131.96883,48
39,337.99691,121.99178,42
40,320.98876,104.82711,35
41,340.97609,102.89357,26
42,360.01992,98.94797,20
43,322.98346,144.16719,51
44,317.01637,131.96883,48
45,337.99691,121.99178,42
46,320.98876,104.82711,35
47,340.97609,102.89357,26
48,360.01992,98.94797,20
49,327.99142,126.98784,51
50,327.98529,118.81819,47
51,348.09626,110.79572,41
52,355.93252,114.05966,35
53,340.97609,102.89357,26
54,360.01992,98.94797,20
55,327.93244,116.88069,51
56,331.05576,106.80035,46
57,358.97968,97.82465,40
58,367.96979,104.79716,33
59,375.04554,101.77221,27
60,360.01992,98.94797,20
61,346.92481,144.08676,51
62,351.98397,147.01669,48
63,337.99691,121.99178,42
64,320.98876,104.82711,35
65,340.97609,102.89357,26
66,360.01992,98.94797,20
67,357.91656,168.01527,51
68,351.98397,147.01669,48
69,337.99691,121.99178,42
70,320.98876,104.82711,35
71,340.97609,102.89357,26
72,360.01992,98.94797,20
73,332.97252,107.82571,51
74,347.99985,105.93603,49
75,366.03250,106.84985,45
76,358.97968,97.82465,40
77,367.96979,104.79716,33
78,375.04554,101.77221,27
79,360.01992,98.94797,20
80,353.99154,103.96379,51
81,347.99985,105.93603,49
82,366.03250,106.84985,45
83,358.97968,97.82465,40
84,367.96979,104.79716,33
85,375.04554,101.77221,27
86,360.01992,98.94797,20
87,355.92973,142.00909,51
88,362.01671,141.97616,46
89,348.09626,110.79572,41
90,355.93252,114.05966,35
91,340.97609,102.89357,26
92,360.01992,98.94797,20
93,353.02860,118.91745,51
94,365.97780,124.99535,47
95,372.94165,121.00337,41
96,355.93252,114.05966,35
97,340.97609,102.89357,26
98,360.01992,98.94797,20
99,372.00943,168.99625,51
100,362.01671,141.97616,46
101,348.09626,110.79572,41
102,355.93252,114.05966,35
103,340.97609,102.89357,26
104,360.01992,98.94797,20
105,380.01228,148.98007,51
106,392.99816,155.95785,49
107,372.94165,121.00337,41
108,355.93252,114.05966,35
109,340.97609,102.89357,26
110,360.01992,98.94797,20
111,378.99359,139.00323,51
112,365.97780,124.99535,47
113,372.94165,121.00337,41
114,355.93252,114.05966,35
115,340.97609,102.89357,26
116,360.01992,98.94797,20
117,400.00758,162.97710,51
118,392.99816,155.95785,49
119,372.94165,121.00337,41
120,355.93252,114.05966,35
121,340.97609,102.89357,26
122,360.01992,98.94797,20
123,369.97729,120.04640,51
124,379.96524,127.04296,49
125,396.01266,114.87703,41
126,367.96979,104.79716,33
127,375.04554,101.77221,27
128,360.01992,98.94797,20
129,395.03845,137.95451,51
130,379.96524,127.04296,49
131,396.01266,114.87703,41
132,367.96979,104.79716,33
133,375.04554,101.77221,27
134,360.01992,98.94797,20
135,381.04113,114.85375,51
136,366.03250,106.84985,45
137,358.97968,97.82465,40
138,367.96979,104.79716,33
139,375.04554,101.77221,27
140,360.01992,98.94797,20
141,391.02761,109.82008,51
142,397.97280,113.89756,49
143,404.01312,113.95089,43
144,412.97521,114.99021,36
145,375.04554,101.77221,27
146,360.01992,98.94797,20
147,405.94640,132.03576,51
148,409.92548,139.01619,49
149,396.01266,114.87703,41
150,367.96979,104.79716,33
151,375.04554,101.77221,27
152,360.01992,98.94797,20
153,416.91781,159.99322,51
154,409.92548,139.01619,49
155,396.01266,114.87703,41
156,367.96979,104.79716,33
157,375.04554,101.77221,27
158,360.01992,98.94797,20
159,404.87374,195.00861,51
160,415.05361,176.11832,49
161,421.98780,139.97204,42
162,412.97521,114.99021,36
163,375.04554,101.77221,27
164,360.01992,98.94797,20
165,411.98990,127.01790,51
166,397.97280,113.89756,49
167,404.01312,113.95089,43
168,412.97521,114.99021,36
169,375.04554,101.77221,27
170,360.01992,98.94797,20
171,425.01219,185.04842,51
172,415.05361,176.11832,49
173,421.98780,139.97204,42
174,412.97521,114.99021,36
175,375.04554,101.77221,27
176,360.01992,98.94797,20
177,422.99849,125.98974,51
